region_bld,year,variable,resolution,value
EU,2030,stock_building,heat_pump,21000403.542111296
EU,2030,stock_building,mfh,105702602.30872585
EU,2030,stock_building,oil,28159628.89787971
EU,2030,stock_building,p1,33526821.650118545
EU,2030,stock_building,p2,83492142.07895012
EU,2030,stock_building,p3,59216072.39081717
EU,2030,stock_building,p5,16807361.36662
EU,2030,stock_building,sfh,121781273.93000999
EU,2030,stock_building,std,33828797.89222
EU,2030,stock_building,v_no_heat,47603.631414974916
C-EEU-BGR,2030,heating_intensity,q1,0.8419009066060276
C-EEU-BGR,2030,heating_intensity,q2,1.0148442089499752
C-EEU-BGR,2030,heating_intensity,q3,1.263928671935731
C-EEU-CZE,2030,heating_intensity,q1,0.916214264257844
C-EEU-CZE,2030,heating_intensity,q2,1.0547799993768041
C-EEU-CZE,2030,heating_intensity,q3,1.2242912130742332
C-EEU-EST,2030,heating_intensity,q1,1.0118207704332627
C-EEU-EST,2030,heating_intensity,q2,1.1820117945289645
C-EEU-EST,2030,heating_intensity,q3,1.4070888581525198
C-EEU-HUN,2030,heating_intensity,q1,0.8558281277536883
C-EEU-HUN,2030,heating_intensity,q2,0.9715658168300955
C-EEU-HUN,2030,heating_intensity,q3,1.1188962565621128
C-EEU-LTU,2030,heating_intensity,q1,0.7836456123536504
C-EEU-LTU,2030,heating_intensity,q2,0.9392260011998735
C-EEU-LTU,2030,heating_intensity,q3,1.1550621515900013
C-EEU-LVA,2030,heating_intensity,q1,0.6822362319734371
C-EEU-LVA,2030,heating_intensity,q2,0.8065642793879456
C-EEU-LVA,2030,heating_intensity,q3,0.9805320123321378
C-EEU-POL,2030,heating_intensity,q1,0.8736029946762334
C-EEU-POL,2030,heating_intensity,q2,1.0423502031346907
C-EEU-POL,2030,heating_intensity,q3,1.273141610920537
C-EEU-ROU,2030,heating_intensity,q1,0.7254840406064554
C-EEU-ROU,2030,heating_intensity,q2,0.8237949690139882
C-EEU-ROU,2030,heating_intensity,q3,0.9453659199386956
C-EEU-SVK,2030,heating_intensity,q1,0.6897279581663608
C-EEU-SVK,2030,heating_intensity,q2,0.8048530045956155
C-EEU-SVK,2030,heating_intensity,q3,0.9541987876077616
C-EEU-SVN,2030,heating_intensity,q1,0.882719430852097
C-EEU-SVN,2030,heating_intensity,q2,0.9955841152183134
C-EEU-SVN,2030,heating_intensity,q3,1.1295223337059273
C-WEU-AUT,2030,heating_intensity,q1,0.7832533482353187
C-WEU-AUT,2030,heating_intensity,q2,0.8967018787732094
C-WEU-AUT,2030,heating_intensity,q3,1.0313722930673115
C-WEU-BEL,2030,heating_intensity,q1,0.8171247567584672
C-WEU-BEL,2030,heating_intensity,q2,0.9261089285001471
C-WEU-BEL,2030,heating_intensity,q3,1.0600886392596114
C-WEU-CYP,2030,heating_intensity,q1,0.7618606318039984
C-WEU-CYP,2030,heating_intensity,q2,0.8955974510484169
C-WEU-CYP,2030,heating_intensity,q3,1.0608800176993034
C-WEU-DEU,2030,heating_intensity,q1,0.7662287557174554
C-WEU-DEU,2030,heating_intensity,q2,0.8846125650929477
C-WEU-DEU,2030,heating_intensity,q3,1.035412654289597
C-WEU-DNK,2030,heating_intensity,q1,0.7471832407335185
C-WEU-DNK,2030,heating_intensity,q2,0.8386673285404589
C-WEU-DNK,2030,heating_intensity,q3,0.9488576094623645
C-WEU-ESP,2030,heating_intensity,q1,0.7326483095458947
C-WEU-ESP,2030,heating_intensity,q2,0.8504214579645795
C-WEU-ESP,2030,heating_intensity,q3,1.0027855352817516
C-WEU-FIN,2030,heating_intensity,q1,0.8879912301144718
C-WEU-FIN,2030,heating_intensity,q2,1.007580821096692
C-WEU-FIN,2030,heating_intensity,q3,1.1491988929553087
C-WEU-FRA,2030,heating_intensity,q1,0.8124516780134539
C-WEU-FRA,2030,heating_intensity,q2,0.9260015827295506
C-WEU-FRA,2030,heating_intensity,q3,1.0664756537656608
C-WEU-GBR,2030,heating_intensity,q1,0.7384228407628999
C-WEU-GBR,2030,heating_intensity,q2,0.8684898048657419
C-WEU-GBR,2030,heating_intensity,q3,1.036823912079707
C-WEU-GRC,2030,heating_intensity,q1,0.6838160000912129
C-WEU-GRC,2030,heating_intensity,q2,0.80524795308521
C-WEU-GRC,2030,heating_intensity,q3,0.9652595763599269
C-WEU-IRL,2030,heating_intensity,q1,0.7350370673973098
C-WEU-IRL,2030,heating_intensity,q2,0.856170403406892
C-WEU-IRL,2030,heating_intensity,q3,1.0111075036317465
C-WEU-ITA,2030,heating_intensity,q1,0.7410283934526491
C-WEU-ITA,2030,heating_intensity,q2,0.8607047431130588
C-WEU-ITA,2030,heating_intensity,q3,1.0125615383854936
C-WEU-LUX,2030,heating_intensity,q1,1.0254306019142587
C-WEU-LUX,2030,heating_intensity,q2,1.166122228613277
C-WEU-LUX,2030,heating_intensity,q3,1.3362884499021561
C-WEU-NLD,2030,heating_intensity,q1,0.8167474785599654
C-WEU-NLD,2030,heating_intensity,q2,0.9239468405548904
C-WEU-NLD,2030,heating_intensity,q3,1.0564601685384292
C-WEU-PRT,2030,heating_intensity,q1,0.7397521834111741
C-WEU-PRT,2030,heating_intensity,q2,0.8838605996133108
C-WEU-PRT,2030,heating_intensity,q3,1.0693589408816853
C-WEU-SWE,2030,heating_intensity,q1,0.8409070387413069
C-WEU-SWE,2030,heating_intensity,q2,0.9567449684991947
C-WEU-SWE,2030,heating_intensity,q3,1.0942474472251678
C-EEU-BGR,2030,heating_intensity,all,1.0402438714433395
C-EEU-CZE,2030,heating_intensity,all,1.0651288896886897
C-EEU-EST,2030,heating_intensity,all,1.2003173748284715
C-EEU-HUN,2030,heating_intensity,all,0.9821045432192644
C-EEU-LTU,2030,heating_intensity,all,0.9593219375048926
C-EEU-LVA,2030,heating_intensity,all,0.8231430157654908
C-EEU-POL,2030,heating_intensity,all,1.0630723883010988
C-EEU-ROU,2030,heating_intensity,all,0.8315607218466405
C-EEU-SVK,2030,heating_intensity,all,0.8162787153839721
C-EEU-SVN,2030,heating_intensity,all,1.0026236149561503
C-WEU-AUT,2030,heating_intensity,all,0.903869010305594
C-WEU-BEL,2030,heating_intensity,all,0.9344590740385027
C-WEU-CYP,2030,heating_intensity,all,0.9061383574159625
C-WEU-DEU,2030,heating_intensity,all,0.8954541154982569
C-WEU-DNK,2030,heating_intensity,all,0.8449220464743024
C-WEU-ESP,2030,heating_intensity,all,0.862014127572471
C-WEU-FIN,2030,heating_intensity,all,1.0149343227260164
C-WEU-FRA,2030,heating_intensity,all,0.9349963780275287
C-WEU-GBR,2030,heating_intensity,all,0.8812709323321627
C-WEU-GRC,2030,heating_intensity,all,0.8181231149315233
C-WEU-IRL,2030,heating_intensity,all,0.8674534839281716
C-WEU-ITA,2030,heating_intensity,all,0.871449919624727
C-WEU-LUX,2030,heating_intensity,all,1.1759614052334095
C-WEU-NLD,2030,heating_intensity,all,0.9324001315587922
C-WEU-PRT,2030,heating_intensity,all,0.8976915066673022
C-WEU-SWE,2030,heating_intensity,all,0.9640116630613565
EU,2030,heating_intensity,q1,0.7783511267176856
EU,2030,heating_intensity,q2,0.9009380924356668
EU,2030,heating_intensity,q3,1.0574176868137128
EU,2030,heating_intensity,all,0.9122656972375761
C-EEU-BGR,2030,cost_renovation_EUR,adv,5153290.396054136
C-EEU-BGR,2030,cost_renovation_EUR,all,879731224.6792051
C-EEU-BGR,2030,cost_renovation_EUR,std,874577934.2831509
C-EEU-BGR,2030,n_renovation,adv,747.02716
C-EEU-BGR,2030,n_renovation,all,123306.30437
C-EEU-BGR,2030,n_renovation,q1,38767.49818
C-EEU-BGR,2030,n_renovation,q2,41141.81113
C-EEU-BGR,2030,n_renovation,q3,43396.99506
C-EEU-BGR,2030,n_renovation,std,122559.27721
C-EEU-BGR,2030,sub_renovation_EUR,adv,0
C-EEU-BGR,2030,sub_renovation_EUR,all,0
C-EEU-BGR,2030,sub_renovation_EUR,std,0
C-EEU-CZE,2030,cost_renovation_EUR,adv,10428919.533896593
C-EEU-CZE,2030,cost_renovation_EUR,all,2616620007.706686
C-EEU-CZE,2030,cost_renovation_EUR,std,2606191088.1727896
C-EEU-CZE,2030,n_renovation,adv,1108.29806
C-EEU-CZE,2030,n_renovation,all,305452.90522
C-EEU-CZE,2030,n_renovation,q1,93582.72779
C-EEU-CZE,2030,n_renovation,q2,103657.55371
C-EEU-CZE,2030,n_renovation,q3,108212.62372
C-EEU-CZE,2030,n_renovation,std,304344.60716
C-EEU-CZE,2030,sub_renovation_EUR,adv,0
C-EEU-CZE,2030,sub_renovation_EUR,all,0
C-EEU-CZE,2030,sub_renovation_EUR,std,0
C-EEU-EST,2030,cost_renovation_EUR,adv,1343002.3353367234
C-EEU-EST,2030,cost_renovation_EUR,all,110971372.72873168
C-EEU-EST,2030,cost_renovation_EUR,std,109628370.39339495
C-EEU-EST,2030,n_renovation,adv,396.58617
C-EEU-EST,2030,n_renovation,all,16344.342630000001
C-EEU-EST,2030,n_renovation,q1,5112.77992
C-EEU-EST,2030,n_renovation,q2,5503.8266
C-EEU-EST,2030,n_renovation,q3,5727.73611
C-EEU-EST,2030,n_renovation,std,15947.75646
C-EEU-EST,2030,sub_renovation_EUR,adv,0
C-EEU-EST,2030,sub_renovation_EUR,all,0
C-EEU-EST,2030,sub_renovation_EUR,std,0
C-EEU-HUN,2030,cost_renovation_EUR,adv,20915888.55070376
C-EEU-HUN,2030,cost_renovation_EUR,all,1502326994.0202286
C-EEU-HUN,2030,cost_renovation_EUR,std,1481411105.4695249
C-EEU-HUN,2030,n_renovation,adv,2149.88694
C-EEU-HUN,2030,n_renovation,all,173878.68136
C-EEU-HUN,2030,n_renovation,q1,55030.31905
C-EEU-HUN,2030,n_renovation,q2,58442.7895
C-EEU-HUN,2030,n_renovation,q3,60405.57281
C-EEU-HUN,2030,n_renovation,std,171728.79442
C-EEU-HUN,2030,sub_renovation_EUR,adv,0
C-EEU-HUN,2030,sub_renovation_EUR,all,0
C-EEU-HUN,2030,sub_renovation_EUR,std,0
C-EEU-LTU,2030,cost_renovation_EUR,adv,16490044.019268775
C-EEU-LTU,2030,cost_renovation_EUR,all,291113602.09311396
C-EEU-LTU,2030,cost_renovation_EUR,std,274623558.0738452
C-EEU-LTU,2030,n_renovation,adv,3616.99122
C-EEU-LTU,2030,n_renovation,all,33724.4503
C-EEU-LTU,2030,n_renovation,q1,10419.38421
C-EEU-LTU,2030,n_renovation,q2,11245.33478
C-EEU-LTU,2030,n_renovation,q3,12059.73131
C-EEU-LTU,2030,n_renovation,std,30107.45908
C-EEU-LTU,2030,sub_renovation_EUR,adv,0
C-EEU-LTU,2030,sub_renovation_EUR,all,0
C-EEU-LTU,2030,sub_renovation_EUR,std,0
C-EEU-LVA,2030,cost_renovation_EUR,adv,40221.02036603703
C-EEU-LVA,2030,cost_renovation_EUR,all,232303938.7613614
C-EEU-LVA,2030,cost_renovation_EUR,std,232263717.74099535
C-EEU-LVA,2030,n_renovation,adv,2.54344
C-EEU-LVA,2030,n_renovation,all,37229.24813
C-EEU-LVA,2030,n_renovation,q1,10381.4148
C-EEU-LVA,2030,n_renovation,q2,12472.93031
C-EEU-LVA,2030,n_renovation,q3,14374.90302
C-EEU-LVA,2030,n_renovation,std,37226.70469
C-EEU-LVA,2030,sub_renovation_EUR,adv,0
C-EEU-LVA,2030,sub_renovation_EUR,all,0
C-EEU-LVA,2030,sub_renovation_EUR,std,0
C-EEU-POL,2030,cost_renovation_EUR,adv,814426.7734740862
C-EEU-POL,2030,cost_renovation_EUR,all,5390475368.5833845
C-EEU-POL,2030,cost_renovation_EUR,std,5389660941.809911
C-EEU-POL,2030,n_renovation,adv,99.1417
C-EEU-POL,2030,n_renovation,all,933046.84092
C-EEU-POL,2030,n_renovation,q1,289481.0304
C-EEU-POL,2030,n_renovation,q2,312969.79316
C-EEU-POL,2030,n_renovation,q3,330596.01736
C-EEU-POL,2030,n_renovation,std,932947.69922
C-EEU-POL,2030,sub_renovation_EUR,adv,0
C-EEU-POL,2030,sub_renovation_EUR,all,0
C-EEU-POL,2030,sub_renovation_EUR,std,0
C-EEU-ROU,2030,cost_renovation_EUR,adv,15464462.911019007
C-EEU-ROU,2030,cost_renovation_EUR,all,2589712755.946868
C-EEU-ROU,2030,cost_renovation_EUR,std,2574248293.035849
C-EEU-ROU,2030,n_renovation,adv,2572.50092
C-EEU-ROU,2030,n_renovation,all,437970.07782
C-EEU-ROU,2030,n_renovation,q1,138457.02468
C-EEU-ROU,2030,n_renovation,q2,146521.23347
C-EEU-ROU,2030,n_renovation,q3,152991.81967
C-EEU-ROU,2030,n_renovation,std,435397.5769
C-EEU-ROU,2030,sub_renovation_EUR,adv,0
C-EEU-ROU,2030,sub_renovation_EUR,all,0
C-EEU-ROU,2030,sub_renovation_EUR,std,0
C-EEU-SVK,2030,cost_renovation_EUR,adv,6752380.316336141
C-EEU-SVK,2030,cost_renovation_EUR,all,909416246.7568735
C-EEU-SVK,2030,cost_renovation_EUR,std,902663866.4405373
C-EEU-SVK,2030,n_renovation,adv,923.52481
C-EEU-SVK,2030,n_renovation,all,93018.97523
C-EEU-SVK,2030,n_renovation,q1,28234.79396
C-EEU-SVK,2030,n_renovation,q2,31139.51578
C-EEU-SVK,2030,n_renovation,q3,33644.66549
C-EEU-SVK,2030,n_renovation,std,92095.45042
C-EEU-SVK,2030,sub_renovation_EUR,adv,0
C-EEU-SVK,2030,sub_renovation_EUR,all,0
C-EEU-SVK,2030,sub_renovation_EUR,std,0
C-EEU-SVN,2030,cost_renovation_EUR,adv,2338498.1037175884
C-EEU-SVN,2030,cost_renovation_EUR,all,403012581.5209244
C-EEU-SVN,2030,cost_renovation_EUR,std,400674083.4172068
C-EEU-SVN,2030,n_renovation,adv,236.99723
C-EEU-SVN,2030,n_renovation,all,40553.8584
C-EEU-SVN,2030,n_renovation,q1,12791.98985
C-EEU-SVN,2030,n_renovation,q2,13636.05457
C-EEU-SVN,2030,n_renovation,q3,14125.813979999999
C-EEU-SVN,2030,n_renovation,std,40316.86117
C-EEU-SVN,2030,sub_renovation_EUR,adv,0
C-EEU-SVN,2030,sub_renovation_EUR,all,0
C-EEU-SVN,2030,sub_renovation_EUR,std,0
C-WEU-AUT,2030,cost_renovation_EUR,adv,69885152.13418002
C-WEU-AUT,2030,cost_renovation_EUR,all,5338189249.53338
C-WEU-AUT,2030,cost_renovation_EUR,std,5268304097.3991995
C-WEU-AUT,2030,n_renovation,adv,3130.6488
C-WEU-AUT,2030,n_renovation,all,270132.75865000003
C-WEU-AUT,2030,n_renovation,q1,69924.55939
C-WEU-AUT,2030,n_renovation,q2,98865.07735
C-WEU-AUT,2030,n_renovation,q3,101343.12191
C-WEU-AUT,2030,n_renovation,std,267002.10985
C-WEU-AUT,2030,sub_renovation_EUR,adv,0
C-WEU-AUT,2030,sub_renovation_EUR,all,0
C-WEU-AUT,2030,sub_renovation_EUR,std,0
C-WEU-BEL,2030,cost_renovation_EUR,adv,177887608.7430242
C-WEU-BEL,2030,cost_renovation_EUR,all,3032949167.569482
C-WEU-BEL,2030,cost_renovation_EUR,std,2855061558.8264575
C-WEU-BEL,2030,n_renovation,adv,6922.2659
C-WEU-BEL,2030,n_renovation,all,187173.54386
C-WEU-BEL,2030,n_renovation,q1,52312.59629
C-WEU-BEL,2030,n_renovation,q2,65847.6445
C-WEU-BEL,2030,n_renovation,q3,69013.30307
C-WEU-BEL,2030,n_renovation,std,180251.27796
C-WEU-BEL,2030,sub_renovation_EUR,adv,0
C-WEU-BEL,2030,sub_renovation_EUR,all,0
C-WEU-BEL,2030,sub_renovation_EUR,std,0
C-WEU-CYP,2030,cost_renovation_EUR,adv,91077365.23324448
C-WEU-CYP,2030,cost_renovation_EUR,all,580245193.0205576
C-WEU-CYP,2030,cost_renovation_EUR,std,489167827.7873131
C-WEU-CYP,2030,n_renovation,adv,6009.12177
C-WEU-CYP,2030,n_renovation,all,38537.74408
C-WEU-CYP,2030,n_renovation,q1,11993.67398
C-WEU-CYP,2030,n_renovation,q2,13130.67484
C-WEU-CYP,2030,n_renovation,q3,13413.39526
C-WEU-CYP,2030,n_renovation,std,32528.62231
C-WEU-CYP,2030,sub_renovation_EUR,adv,0
C-WEU-CYP,2030,sub_renovation_EUR,all,0
C-WEU-CYP,2030,sub_renovation_EUR,std,0
C-WEU-DEU,2030,cost_renovation_EUR,adv,475303848.45048434
C-WEU-DEU,2030,cost_renovation_EUR,all,39007822159.09446
C-WEU-DEU,2030,cost_renovation_EUR,std,38532518310.643974
C-WEU-DEU,2030,n_renovation,adv,19272.78421
C-WEU-DEU,2030,n_renovation,all,1720042.96524
C-WEU-DEU,2030,n_renovation,q1,443313.43066
C-WEU-DEU,2030,n_renovation,q2,629603.44437
C-WEU-DEU,2030,n_renovation,q3,647126.09021
C-WEU-DEU,2030,n_renovation,std,1700770.18103
C-WEU-DEU,2030,sub_renovation_EUR,adv,0
C-WEU-DEU,2030,sub_renovation_EUR,all,0
C-WEU-DEU,2030,sub_renovation_EUR,std,0
C-WEU-DNK,2030,cost_renovation_EUR,adv,237950.6516325586
C-WEU-DNK,2030,cost_renovation_EUR,all,2796623424.937017
C-WEU-DNK,2030,cost_renovation_EUR,std,2796385474.285384
C-WEU-DNK,2030,n_renovation,adv,8.3074
C-WEU-DNK,2030,n_renovation,all,88232.81756000001
C-WEU-DNK,2030,n_renovation,q1,21727.28602
C-WEU-DNK,2030,n_renovation,q2,32901.1565
C-WEU-DNK,2030,n_renovation,q3,33604.37504
C-WEU-DNK,2030,n_renovation,std,88224.51016
C-WEU-DNK,2030,sub_renovation_EUR,adv,0
C-WEU-DNK,2030,sub_renovation_EUR,all,0
C-WEU-DNK,2030,sub_renovation_EUR,std,0
C-WEU-ESP,2030,cost_renovation_EUR,adv,79689568.93175194
C-WEU-ESP,2030,cost_renovation_EUR,all,4342849408.866597
C-WEU-ESP,2030,cost_renovation_EUR,std,4263159839.9348454
C-WEU-ESP,2030,n_renovation,adv,14264.43806
C-WEU-ESP,2030,n_renovation,all,1169816.49117
C-WEU-ESP,2030,n_renovation,q1,325712.1986
C-WEU-ESP,2030,n_renovation,q2,396499.34199
C-WEU-ESP,2030,n_renovation,q3,447604.95058
C-WEU-ESP,2030,n_renovation,std,1155552.05311
C-WEU-ESP,2030,sub_renovation_EUR,adv,0
C-WEU-ESP,2030,sub_renovation_EUR,all,0
C-WEU-ESP,2030,sub_renovation_EUR,std,0
C-WEU-FIN,2030,cost_renovation_EUR,adv,14309471.017760476
C-WEU-FIN,2030,cost_renovation_EUR,all,1459365609.5735981
C-WEU-FIN,2030,cost_renovation_EUR,std,1445056138.5558376
C-WEU-FIN,2030,n_renovation,adv,537.77059
C-WEU-FIN,2030,n_renovation,all,55091.79247
C-WEU-FIN,2030,n_renovation,q1,14831.54928
C-WEU-FIN,2030,n_renovation,q2,20014.1904
C-WEU-FIN,2030,n_renovation,q3,20246.05279
C-WEU-FIN,2030,n_renovation,std,54554.02188
C-WEU-FIN,2030,sub_renovation_EUR,adv,0
C-WEU-FIN,2030,sub_renovation_EUR,all,0
C-WEU-FIN,2030,sub_renovation_EUR,std,0
C-WEU-FRA,2030,cost_renovation_EUR,adv,1319879471.722919
C-WEU-FRA,2030,cost_renovation_EUR,all,22108428564.53471
C-WEU-FRA,2030,cost_renovation_EUR,std,20788549092.81179
C-WEU-FRA,2030,n_renovation,adv,48191.27743
C-WEU-FRA,2030,n_renovation,all,1215512.3454
C-WEU-FRA,2030,n_renovation,q1,337538.73904
C-WEU-FRA,2030,n_renovation,q2,433242.31814
C-WEU-FRA,2030,n_renovation,q3,444731.28822
C-WEU-FRA,2030,n_renovation,std,1167321.06797
C-WEU-FRA,2030,sub_renovation_EUR,adv,0
C-WEU-FRA,2030,sub_renovation_EUR,all,0
C-WEU-FRA,2030,sub_renovation_EUR,std,0
C-WEU-GBR,2030,cost_renovation_EUR,adv,288484889.8555788
C-WEU-GBR,2030,cost_renovation_EUR,all,19694485118.10953
C-WEU-GBR,2030,cost_renovation_EUR,std,19406000228.253952
C-WEU-GBR,2030,n_renovation,adv,11371.82207
C-WEU-GBR,2030,n_renovation,all,1350366.93803
C-WEU-GBR,2030,n_renovation,q1,377806.39411
C-WEU-GBR,2030,n_renovation,q2,470662.28227
C-WEU-GBR,2030,n_renovation,q3,501898.26165
C-WEU-GBR,2030,n_renovation,std,1338995.11596
C-WEU-GBR,2030,sub_renovation_EUR,adv,0
C-WEU-GBR,2030,sub_renovation_EUR,all,0
C-WEU-GBR,2030,sub_renovation_EUR,std,0
C-WEU-GRC,2030,cost_renovation_EUR,adv,86449524.32225758
C-WEU-GRC,2030,cost_renovation_EUR,all,2684805909.6023407
C-WEU-GRC,2030,cost_renovation_EUR,std,2598356385.280083
C-WEU-GRC,2030,n_renovation,adv,6232.14653
C-WEU-GRC,2030,n_renovation,all,213960.1373
C-WEU-GRC,2030,n_renovation,q1,66297.42859
C-WEU-GRC,2030,n_renovation,q2,72447.41256
C-WEU-GRC,2030,n_renovation,q3,75215.29615
C-WEU-GRC,2030,n_renovation,std,207727.99077
C-WEU-GRC,2030,sub_renovation_EUR,adv,0
C-WEU-GRC,2030,sub_renovation_EUR,all,0
C-WEU-GRC,2030,sub_renovation_EUR,std,0
C-WEU-IRL,2030,cost_renovation_EUR,adv,42928688.217175804
C-WEU-IRL,2030,cost_renovation_EUR,all,1374290703.532473
C-WEU-IRL,2030,cost_renovation_EUR,std,1331362015.3152974
C-WEU-IRL,2030,n_renovation,adv,1527.9633
C-WEU-IRL,2030,n_renovation,all,56436.96027
C-WEU-IRL,2030,n_renovation,q1,15733.55359
C-WEU-IRL,2030,n_renovation,q2,20100.48572
C-WEU-IRL,2030,n_renovation,q3,20602.92096
C-WEU-IRL,2030,n_renovation,std,54908.99697
C-WEU-IRL,2030,sub_renovation_EUR,adv,0
C-WEU-IRL,2030,sub_renovation_EUR,all,0
C-WEU-IRL,2030,sub_renovation_EUR,std,0
C-WEU-ITA,2030,cost_renovation_EUR,adv,987708281.4654437
C-WEU-ITA,2030,cost_renovation_EUR,all,17915153262.85915
C-WEU-ITA,2030,cost_renovation_EUR,std,16927444981.393707
C-WEU-ITA,2030,n_renovation,adv,52569.00725
C-WEU-ITA,2030,n_renovation,all,1478805.4607
C-WEU-ITA,2030,n_renovation,q1,459317.92379000003
C-WEU-ITA,2030,n_renovation,q2,498914.82779999997
C-WEU-ITA,2030,n_renovation,q3,520572.70911
C-WEU-ITA,2030,n_renovation,std,1426236.45345
C-WEU-ITA,2030,sub_renovation_EUR,adv,0
C-WEU-ITA,2030,sub_renovation_EUR,all,0
C-WEU-ITA,2030,sub_renovation_EUR,std,0
C-WEU-LUX,2030,cost_renovation_EUR,adv,14028173.348977776
C-WEU-LUX,2030,cost_renovation_EUR,all,117821930.28006116
C-WEU-LUX,2030,cost_renovation_EUR,std,103793756.93108338
C-WEU-LUX,2030,n_renovation,adv,372.07073
C-WEU-LUX,2030,n_renovation,all,4711.7005
C-WEU-LUX,2030,n_renovation,q1,1240.29739
C-WEU-LUX,2030,n_renovation,q2,1715.14558
C-WEU-LUX,2030,n_renovation,q3,1756.25753
C-WEU-LUX,2030,n_renovation,std,4339.62977
C-WEU-LUX,2030,sub_renovation_EUR,adv,0
C-WEU-LUX,2030,sub_renovation_EUR,all,0
C-WEU-LUX,2030,sub_renovation_EUR,std,0
C-WEU-NLD,2030,cost_renovation_EUR,adv,112524080.37992938
C-WEU-NLD,2030,cost_renovation_EUR,all,5078317993.490911
C-WEU-NLD,2030,cost_renovation_EUR,std,4965793913.110981
C-WEU-NLD,2030,n_renovation,adv,5187.06861
C-WEU-NLD,2030,n_renovation,all,311318.24743
C-WEU-NLD,2030,n_renovation,q1,91415.8971
C-WEU-NLD,2030,n_renovation,q2,108144.87286
C-WEU-NLD,2030,n_renovation,q3,111757.47747
C-WEU-NLD,2030,n_renovation,std,306131.17882
C-WEU-NLD,2030,sub_renovation_EUR,adv,0
C-WEU-NLD,2030,sub_renovation_EUR,all,0
C-WEU-NLD,2030,sub_renovation_EUR,std,0
C-WEU-PRT,2030,cost_renovation_EUR,adv,16469847.451351264
C-WEU-PRT,2030,cost_renovation_EUR,all,1406455324.1042929
C-WEU-PRT,2030,cost_renovation_EUR,std,1389985476.6529417
C-WEU-PRT,2030,n_renovation,adv,1536.67186
C-WEU-PRT,2030,n_renovation,all,248186.25972
C-WEU-PRT,2030,n_renovation,q1,73233.34943
C-WEU-PRT,2030,n_renovation,q2,84190.82019
C-WEU-PRT,2030,n_renovation,q3,90762.0901
C-WEU-PRT,2030,n_renovation,std,246649.58786
C-WEU-PRT,2030,sub_renovation_EUR,adv,0
C-WEU-PRT,2030,sub_renovation_EUR,all,0
C-WEU-PRT,2030,sub_renovation_EUR,std,0
C-WEU-SWE,2030,cost_renovation_EUR,adv,91630194.54225853
C-WEU-SWE,2030,cost_renovation_EUR,all,5065311020.256132
C-WEU-SWE,2030,cost_renovation_EUR,std,4973680825.713874
C-WEU-SWE,2030,n_renovation,adv,2692.45702
C-WEU-SWE,2030,n_renovation,all,144039.6473
C-WEU-SWE,2030,n_renovation,q1,32151.87886
C-WEU-SWE,2030,n_renovation,q2,55487.03398
C-WEU-SWE,2030,n_renovation,q3,56400.73446
C-WEU-SWE,2030,n_renovation,std,141347.19028
C-WEU-SWE,2030,sub_renovation_EUR,adv,0
C-WEU-SWE,2030,sub_renovation_EUR,all,0
C-WEU-SWE,2030,sub_renovation_EUR,std,0
EU,2030,cost_renovation_EUR,adv,3948235250.4281425
EU,2030,cost_renovation_EUR,all,146928798132.16208
EU,2030,cost_renovation_EUR,std,142980562881.73392
EU,2030,n_renovation,adv,191679.31918000002
EU,2030,n_renovation,all,10746891.49406
EU,2030,n_renovation,q1,3076809.71896
EU,2030,n_renovation,q2,3738497.57206
EU,2030,n_renovation,q3,3931584.20304
EU,2030,n_renovation,std,10555212.17488
EU,2030,sub_renovation_EUR,adv,0
EU,2030,sub_renovation_EUR,all,0
EU,2030,sub_renovation_EUR,std,0
C-EEU-BGR,2030,cost_heater_EUR,all,1337393786.22729
C-EEU-BGR,2030,cost_heater_EUR,biomass_solid,1017038211.43329
C-EEU-BGR,2030,cost_heater_EUR,district_heat,181984464.38025
C-EEU-BGR,2030,cost_heater_EUR,heat_pump,138371110.41375
C-EEU-BGR,2030,n_replacement,all,625744.9717700001
C-EEU-BGR,2030,n_replacement,biomass_solid,432138.60694
C-EEU-BGR,2030,n_replacement,district_heat,152607.5173
C-EEU-BGR,2030,n_replacement,heat_pump,40998.84753
C-EEU-BGR,2030,sub_heater_EUR,all,0
C-EEU-BGR,2030,sub_heater_EUR,biomass_solid,0
C-EEU-BGR,2030,sub_heater_EUR,district_heat,0
C-EEU-BGR,2030,sub_heater_EUR,heat_pump,0
C-EEU-CZE,2030,cost_heater_EUR,all,3804927489.080586
C-EEU-CZE,2030,cost_heater_EUR,biomass_solid,2372672089.428894
C-EEU-CZE,2030,cost_heater_EUR,district_heat,135186015.9804
C-EEU-CZE,2030,cost_heater_EUR,gas,461917306.488792
C-EEU-CZE,2030,cost_heater_EUR,heat_pump,835152077.1825
C-EEU-CZE,2030,n_replacement,all,1094644.7754600001
C-EEU-CZE,2030,n_replacement,biomass_solid,687372.41133
C-EEU-CZE,2030,n_replacement,district_heat,77293.3196
C-EEU-CZE,2030,n_replacement,gas,161261.45318
C-EEU-CZE,2030,n_replacement,heat_pump,168717.59135
C-EEU-CZE,2030,sub_heater_EUR,all,0
C-EEU-CZE,2030,sub_heater_EUR,biomass_solid,0
C-EEU-CZE,2030,sub_heater_EUR,district_heat,0
C-EEU-CZE,2030,sub_heater_EUR,gas,0
C-EEU-CZE,2030,sub_heater_EUR,heat_pump,0
C-EEU-EST,2030,cost_heater_EUR,all,437596815.682224
