region_bld,urt,y1820,y1825,y1830,y1835,y1840,y1845,y1850,y1855,y1860,y1865,y1870,y1875,y1880,y1885,y1890,y1895,y1900,y1905,y1910,y1915,y1920,y1925,y1930,y1935,y1940,y1945,y1950,y1955,y1960,y1965,y1970,y1975,y1980,y1985,y1990,y1995,y2000,y2005,y2010,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
R32MEX,rur,5.6,5.599999999999999,5.6,5.6,5.599999999999999,5.6,5.6,5.6000000000000005,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6000000000000005,5.6,5.6,5.6,5.6,5.414,5.228,5.042,4.856,4.67,4.484,4.298,4.112,3.926,3.74,3.74,3.7399999999999998,3.7399999999999998,3.74,3.74,3.7399999999999998,3.7400000000000007,3.74,3.74,3.74,3.74,3.74,3.7399999999999998,3.7399999999999998,3.7400000000000007,3.74,3.74
R32MEX,urb,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.599999999999999,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.414,5.228,5.042,4.856,4.67,4.484,4.298,4.112,3.9259999999999997,3.74,3.7399999999999998,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.7399999999999998,3.7400000000000007,3.74,3.7399999999999998,3.74,3.74,3.74
R32NAF,rur,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.199999999999999,5.2,5.199999999999999,5.200000000000001,5.2,5.2,5.2,5.2,5.200000000000001,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.143224898194514,5.086101849254744,5.026969490741365,4.964592981934527,4.896055178257921,4.8238198345313394,4.749322728976594,4.668820346478474,4.582103646374461,4.502802328591932,4.493814167925441,4.485915073884501,4.478486575656821,4.471531423555003,4.465230949749116,4.4595514486162635,4.454348882943207,4.449126989068037,4.443796677892497,4.438698297610296,4.434097982736345,4.4301286674782085,4.426632921930157,4.423769728071,4.421534196285118,4.420018491307677,4.41897483182738
R32NAF,urb,5.2,5.2,5.2,5.2,5.2,5.199999999999999,5.2,5.199999999999999,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.2,5.2,5.2,5.200000000000001,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.138611764702937,5.080694981800038,5.0283689268427665,4.9815274516172945,4.936804223466678,4.895667408209541,4.848941597963674,4.799626402705902,4.75182460944577,4.689583330057461,4.677793067205188,4.666430774696549,4.655173002339601,4.644242558016792,4.633982359294897,4.624455818403201,4.615541061738164,4.606705751007236,4.597871412397022,4.589430824206935,4.581683592975188,4.574796930281733,4.568571754043076,4.563127662703367,4.558450781070952,4.554628444397794,4.5513494098789256
R32OAS-CPA,rur,5.2382827205548015,5.237104273914517,5.2360098752117485,5.234990842487752,5.234039649739993,5.233149740796329,5.232315377775687,5.231531517551014,5.230793709528925,5.230098011134281,5.229440917344885,5.226820101774975,5.224624422402258,5.2227581945772,5.221152443988097,5.219756194201139,5.218530956041909,5.217447124406966,5.216481554989882,5.215615892885933,5.214835394799319,5.214128082218582,5.2134841225067365,5.2128953689108055,5.212355014020552,5.2118573255401754,5.211397441961652,5.210971213381677,5.210575075792751,5.2092488906904,5.088352765767242,4.968201670798796,4.842411707419868,4.721159216520664,4.6033990388102115,4.487586827478609,4.370904200294043,4.252598867634733,4.133595546438477,4.016221523348309,4.018762496925781,4.021606682442791,4.024709247917586,4.027727756930633,4.030880360348749,4.034616511540346,4.039161083592968,4.043920657964333,4.048614095052393,4.05334592271067,4.058257538496614,4.063555492035781,4.069310113336926,4.075450781595011,4.081631045190743,4.087693554947528,4.093581252572118
R32OAS-CPA,urb,5.23615862800621,5.234737808352485,5.2334484448207474,5.232273101333165,5.231197292086178,5.230208887892505,5.2292976526248545,5.228454889322088,5.227673158241579,5.22694606181404,5.226268065995107,5.2282210673745135,5.2293666827438,5.230119818768823,5.2306526699711755,5.231049552264231,5.231356620205176,5.231601262235614,5.231800758174792,5.231966549496926,5.232106512276664,5.2322262460612015,5.2323298408659,5.232420353732977,5.232500115473121,5.2325709342237,5.232634234093485,5.232691152343314,5.2327426076166645,5.235558887707369,5.105861711659195,4.972817957044746,4.8471892160847,4.725518022407273,4.6011555446708385,4.473061693391509,4.357078817695784,4.240797039234525,4.124489976471838,4.004834499616937,4.008089427417325,4.011214059016057,4.014161051969388,4.0166564323059974,4.0190318963988485,4.0217533962621275,4.025178607882034,4.028763114481264,4.032227914096163,4.0357179767982165,4.039369872497471,4.043468648279857,4.048103392998921,4.053152557752821,4.058276802484785,4.0632655093148,4.068066869548199
R32OAS-L-PAS,rur,5.343833944397287,5.340538240531626,5.337553869630137,5.33484581657792,5.332384253142973,5.330143614160338,5.328101864347312,5.326239910881841,5.324541130320863,5.322990983769699,5.3215767011856965,5.311561332255371,5.30341354953988,5.296665497520965,5.290993761427383,5.286167623933786,5.282018078142019,5.269052860710417,5.26619690428791,5.2642168303356796,5.262463719303856,5.260514509610624,5.258181697214678,5.255414255990698,5.252828275488449,5.251415217895614,5.247020744756112,5.2438197327095235,5.244249621230974,5.243048362629468,5.1472972188477275,5.053178903965735,4.958519485427888,4.86654320434372,4.774703216275916,4.682787272559283,4.591350189438674,4.5032977793027875,4.416164318084336,4.329525365264159,4.335468913470867,4.341398068483258,4.347297514666676,4.3528986274317445,4.357898043526053,4.362438586827843,4.366495515084919,4.370041008001739,4.372956165552093,4.375383659262055,4.37723702667702,4.378669975994025,4.379761126372528,4.380477401517386,4.380841708433579,4.380882448751006,4.380747389109734
R32OAS-L-PAS,urb,5.339682241339621,5.3346742308293935,5.3302326048654844,5.3262746113876664,5.322733035732595,5.31955272030072,5.316687979416307,5.314100650663213,5.311758617612096,5.309634649597169,5.307705520802763,5.30368166046965,5.3001236668203076,5.296961623804801,5.294139076287118,5.291609938378236,5.289336224163191,5.268715009450324,5.258299827677098,5.250384138214117,5.243953012731804,5.2384453911040545,5.233470804160039,5.229000940577297,5.225280684235624,5.222562932055843,5.218982021188296,5.216230264116028,5.2151574784540555,5.217102149747257,5.123597718185812,5.027818196372989,4.931306271822706,4.833802943807101,4.736310034154168,4.639479776811026,4.5419660365414245,4.445278303390375,4.348990323335416,4.254591374812176,4.256762628085138,4.259116162242766,4.261653382644343,4.264274336312272,4.266880711719762,4.269487894885358,4.272081422778392,4.274610042610833,4.27699902621643,4.279299030702281,4.281460433378255,4.283514895959933,4.285462758218074,4.287273928183484,4.288936403342456,4.290451124302813,4.291864571034717
R32OAS-L-SAS,rur,5.3,5.3,5.300000000000001,5.3,5.3,5.300000000000001,5.3,5.299999999999999,5.3,5.3,5.299999999999999,5.299999999999999,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.3,5.300000000000001,5.3,5.299999999999999,5.3,5.3,5.3,5.299999999999999,5.299999999999999,5.299999999999999,5.3,5.299999999999999,5.213405832801924,5.126333748355486,5.039223191996626,4.952284674849526,4.865352429742432,4.778129441766694,4.690693225528743,4.602879079450947,4.514574771037377,4.425486754290941,4.423723742041723,4.421977686018214,4.420289945500334,4.418591195165134,4.416880269234025,4.415171443572322,4.413514337963565,4.411922444521898,4.410438960215046,4.409133340697187,4.408019678171894,4.407095203383414,4.406395379960075,4.405918115631588,4.405672682896211,4.4056060432225355,4.405706339682216
R32OAS-L-SAS,urb,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.3,5.3,5.3,5.299999999999999,5.3,5.3,5.3,5.3,5.3,5.3,5.300000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.215046047292421,5.130084512880252,5.046094518504275,4.961384905256922,4.876381099553286,4.790337213973448,4.703411361641021,4.616236912127446,4.52859218509015,4.441940387410131,4.440948896813146,4.439871507557049,4.438731377611993,4.437476896891105,4.436104532858224,4.434622949002968,4.43306814822867,4.431452707236982,4.4298132314344825,4.42820944724677,4.426662357212498,4.4251808572748015,4.423804557191333,4.42254418240885,4.421419475429503,4.420397947685219,4.419479170692988
R32OAS-M-PAS,rur,5.200000000000001,5.2,5.2,5.200000000000001,5.2,5.199999999999999,5.2,5.2,5.200000000000001,5.2,5.2,5.200000000000001,5.2,5.2,5.2,5.2,5.2,5.199999999999999,5.2,5.2,5.2,5.2,5.199999999999999,5.2,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.066481340691797,4.931724342137664,4.796446104958775,4.6610152848655355,4.526343997528879,4.389458721174818,4.247704342779481,4.103093662068162,3.9580615816593085,3.8229834738138333,3.825675716561845,3.828304951118067,3.8308081073493256,3.833191198344132,3.8353223521217052,3.8373114810378364,3.8391079090304125,3.840585564161933,3.8416472118647005,3.842421530562374,3.842865069665156,3.842924967046086,3.8424691206388797,3.841542562510847,3.8401473889481035,3.8384186369669524,3.836419152207169
R32OAS-M-PAS,urb,5.2,5.2,5.2,5.2,5.199999999999999,5.200000000000001,5.199999999999999,5.2,5.2,5.2,5.2,5.2,5.199999999999999,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.200000000000001,5.200000000000001,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.066858023130348,4.9356589709126375,4.806745997520999,4.68208591199091,4.562632480974195,4.453213958079653,4.348969559589872,4.246413581555586,4.134432089198083,4.016166272053491,4.019423985143026,4.022728373683428,4.026068912928752,4.0296121844253285,4.033235004233488,4.037201339329862,4.04147456456793,4.04584226685318,4.050123291727929,4.054671153967811,4.059430528179156,4.064268384092793,4.068919277879971,4.073386251420368,4.077608994079481,4.081791448767545,4.086058678165212
R32OAS-M-SAS,rur,5.3,5.3,5.3,5.300000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.300000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.328809480171011,5.357618786272528,5.386436047037986,5.415216359191278,5.443953321585856,5.47265516711356,5.501399542664502,5.530309259687569,5.559254087552045,5.588098434625149,5.588121136864625,5.5881378460884825,5.588155832168083,5.588174207457218,5.588184347917013,5.588181250016048,5.588167602882614,5.588147865175147,5.588126129242125,5.588104413558727,5.588081887879578,5.588060365674832,5.588041878669355,5.5880275481869734,5.588018933135054,5.588010635108222,5.587996341246743
R32OAS-M-SAS,urb,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.300000000000001,5.300000000000001,5.3,5.3,5.3,5.300000000000001,5.3,5.3,5.300000000000001,5.3,5.3,5.300000000000001,5.300000000000001,5.3,5.3,5.299999999999999,5.299999999999999,5.300000000000001,5.3,5.3,5.3,5.3,5.300000000000001,5.328905727690705,5.3577115396873465,5.386402659385336,5.414926313679751,5.443406679889555,5.471795383430517,5.499844409245738,5.527310184522724,5.55455843996982,5.5828354204932715,5.582853992204357,5.582922634747863,5.583056229615082,5.583239364489332,5.583431368345918,5.583607526231061,5.583771294643523,5.583932432789426,5.584099191577238,5.584272906444306,5.584447724744711,5.584625805624557,5.5848098418344465,5.585000087697066,5.585197998544556,5.585389051434105,5.5855589512116
R32PAK,rur,5.300000000000001,5.300000000000001,5.3,5.3,5.3,5.300000000000001,5.3,5.300000000000001,5.3,5.300000000000001,5.3,5.3,5.3,5.3,5.3,5.300000000000001,5.3,5.3,5.300000000000001,5.300000000000001,5.3,5.3,5.3,5.300000000000001,5.300000000000001,5.3,5.3,5.299999999999999,5.3,5.299999999999999,5.473873613995823,5.646732680981886,5.813694903597974,5.9667482203665285,6.124926347411787,6.315823793324698,6.48782635543494,6.671524291040955,6.850105069519884,7.032729204151292,7.043518429718492,7.05565328271565,7.069082165170137,7.082585891228488,7.095234626574055,7.106927981962754,7.117852468281428,7.128629513292598,7.139147409881801,7.149240178640612,7.158575719289478,7.167218442190269,7.175393248993286,7.182853074367277,7.189858895151592,7.196099022168517,7.201751802355725
R32PAK,urb,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.300000000000001,5.3,5.3,5.299999999999999,5.300000000000001,5.3,5.3,5.3,5.300000000000001,5.3,5.300000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.460192636475891,5.622425135671359,5.783334911019516,5.93513517055655,6.090001069606178,6.2635260066007366,6.426310086859441,6.59635994059437,6.764141658851193,6.933805522517168,6.941367266313341,6.950148765150904,6.960151156244889,6.970591001788207,6.9808200981544,6.990718615265163,7.000362496044037,7.010149657031964,7.0199690781003055,7.029664856108515,7.03894952910258,7.047828369877329,7.056437715361551,7.064554918880274,7.072355705459963,7.079568085151897,7.086310678773546
R32RUS,rur,3.9,3.9,3.9,3.9,3.9,3.9,3.8999999999999995,3.9,3.9,3.9,3.8999999999999995,3.9,3.9000000000000004,3.9,3.9,3.8999999999999995,3.9000000000000004,3.9,3.9,3.9000000000000004,3.9,3.9000000000000004,3.9,3.8999999999999995,3.9,3.9,3.9,3.9,3.9,3.9,3.768,3.636,3.504,3.372,3.24,3.108,2.976,2.844,2.712,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
R32RUS,urb,3.9,3.9,3.9,3.9,3.9,3.9,3.8999999999999995,3.8999999999999995,3.9,3.9,3.9000000000000004,3.8999999999999995,3.9000000000000004,3.9,3.9,3.8999999999999995,3.9,3.8999999999999995,3.9,3.9,3.9000000000000004,3.9,3.9,3.9,3.9,3.9,3.9,3.9000000000000004,3.9,3.9,3.768,3.636,3.504,3.372,3.24,3.108,2.9759999999999995,2.844,2.7120000000000006,2.58,2.5800000000000005,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
R32SAF,rur,5,5,5.000000000000001,5,5,5,4.999999999999999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.000000000000001,5,5,5,5,4.836,4.672,4.508,4.344,4.18,4.016,3.852,3.6880000000000006,3.524,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.3599999999999994,3.36,3.36,3.3599999999999994,3.36,3.3600000000000003,3.36,3.36,3.36
R32SAF,urb,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.836,4.672,4.508,4.344,4.18,4.016,3.852,3.688,3.524,3.36,3.36,3.3600000000000003,3.36,3.36,3.36,3.36,3.3600000000000003,3.3599999999999994,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
R32SSA-L,rur,4.900808982759855,4.900800899999044,4.900793321152458,4.90078621183616,4.900779540735658,4.9007732792867165,4.900767401362695,4.9007618830257735,4.900756702298738,4.900751838965362,4.900747274396035,4.9007418313168785,4.9007367328783396,4.900731958131242,4.900727487808492,4.900723304155373,4.900719390778876,4.900715732521405,4.900712315342315,4.900709126218402,4.9007061530458165,4.900703384565655,4.9007008102845795,4.900698420411689,4.9006962057989325,4.900694157885824,4.9006922686552885,4.900697553851568,4.900688881508329,4.900664553427589,4.898657617681824,4.894911929964466,4.889576102849212,4.882973683091892,4.878329634404159,4.879884391760053,4.87646154611744,4.876901814558522,4.876895798629122,4.875489418644291,4.876459331126655,4.877594465854276,4.878708690734637,4.879792309341113,4.880867140462636,4.882116195480408,4.883598284270544,4.885099936665576,4.886451183091255,4.887908806642738,4.88953680452493,4.891181483466017,4.892793162229591,4.894387983296923,4.896039790955443,4.8976908086085365,4.899264578723325
R32SSA-L,urb,4.900225196624222,4.900223253279948,4.900221419597846,4.900219688768121,4.900218054518108,4.900216511069453,4.900215053058085,4.900213675584896,4.900212374091515,4.900211144357229,4.90020998243959,4.900207472437446,4.900205125003274,4.900202928061457,4.900200870729666,4.900198943150791,4.900197136380947,4.900195442299973,4.9001938534748675,4.9001923631491175,4.9001909651135955,4.900189653696668,4.900188423655398,4.900187270190551,4.900186188851499,4.900185175551232,4.90018422648355,4.9001863569563255,4.900183173219871,4.90026298602623,4.908765290016772,4.91653599180262,4.920889810081602,4.92431821329261,4.924478966596894,4.925117243534586,4.923596109136856,4.92759965710803,4.933811092539114,4.941508457002039,4.944478566601851,4.946881107809659,4.948568171449353,4.949604914768003,4.950032167412179,4.950144047742379,4.950045558592459,4.949850231052603,4.949424149314106,4.949038227022039,4.948783110633533,4.948586208905615,4.948494989556957,4.948490711445852,4.948671875267044,4.948949214776084,4.949270245942193
R32SSA-M,rur,4.9149954688458735,4.914995468878314,4.914995468868891,4.914995468850449,4.9149954688684305,4.914995468873673,4.914995468863062,4.914995468885991,4.914995468878428,4.914995468875825,4.914995468880979,4.914995468879677,4.914995468877927,4.914995468887996,4.914995468854839,4.914995468873781,4.914995468868385,4.91499546887191,4.914995468876671,4.914995468874174,4.914995468882344,4.91499546887857,4.914995468883801,4.91499546886214,4.91499546886779,4.914995468868502,4.914995468875886,4.915230675104145,4.915483873879041,4.916160690316318,4.878684271586859,4.840212463913968,4.7999730385251755,4.764030273999158,4.729113982704389,4.690880093998547,4.654019968345461,4.624231169625575,4.593132880161545,4.569037083235642,4.581450357016009,4.592886380561302,4.603176426885517,4.612402540100533,4.621070481791098,4.6290656406352815,4.636404938396424,4.642910043218352,4.648668934035686,4.654019934032514,4.65913452277768,4.663944066368523,4.668586743009359,4.6730960740223235,4.677260674474153,4.681169163618671,4.684805701375883
R32SSA-M,urb,4.911625618072283,4.911625618140212,4.911625618123133,4.911625617954998,4.911625618106308,4.9116256182280145,4.911625618206397,4.91162561814583,4.911625618043221,4.911625618035905,4.911625617995099,4.911625618097703,4.911625618094845,4.911625618127019,4.911625618218861,4.911625618112776,4.911625618053116,4.911625618178374,4.911625618018215,4.911625618125468,4.911625618058797,4.911625618146509,4.911625618096877,4.91162561816099,4.911625618113041,4.911625618109465,4.911625618056949,4.911956932217337,4.912286354427963,4.912210456000064,4.859314309985075,4.811158866152705,4.771773948205467,4.73748910520873,4.696490780021823,4.6684444029141705,4.641417371769714,4.624996097523124,4.608306495520537,4.59117110264894,4.6064167189928735,4.6193724722235885,4.630164086892895,4.639070161260689,4.646764230982377,4.653333914826281,4.658968597781294,4.663583947692197,4.66734804481901,4.670671742263877,4.673772834362865,4.67661610432215,4.679317930068418,4.681953891113634,4.68431910842484,4.68651835517553,4.6885474611074125
R32TUR,rur,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.500000000000001,5.5,5.499999999999999,5.499999999999999,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.357,5.214,5.071,4.928,4.785,4.642,4.499,4.356,4.213,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07
R32TUR,urb,5.5,5.499999999999999,5.500000000000001,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.499999999999999,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.356999999999999,5.214,5.071,4.928,4.785,4.642,4.499,4.356,4.213,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07
R32USA,rur,3.47517332499394,3.4668864422482835,3.4604945016773168,3.4539205151763195,3.448850729742044,3.44287608941513,3.4383990869199224,3.4339546218909764,3.4306715031511907,3.4281164709663816,3.4261065664358696,3.4240835500899065,3.4223961025951644,3.4206108705944636,3.419208820261857,3.4180552109885984,3.417123496029156,3.416720317130801,3.4163595445449695,3.416265187909239,3.4166701357215206,3.416702308894535,3.4171919487722655,3.418289796732436,3.419512129799375,3.4205448832023997,3.4213292812811047,3.422263443264026,3.4228653718577897,3.4218303992040697,3.327414377477316,3.2335516963266095,3.139982771152794,3.047199787627281,2.9541167306104303,2.857963252205743,2.7644672429566133,2.6725362570588946,2.5812168789457677,2.4900361345121946,2.490026064754028,2.490020765958303,2.4900174333237994,2.4900151224457545,2.4900134175838504,2.4900120911404118,2.4900110252261323,2.490010134598453,2.4900093745328062,2.49000875436867,2.490008256898656,2.490007867056244,2.4900075728673157,2.4900073616079954,2.4900072204859587,2.4900071397497325,2.4900071027315014
R32USA,urb,3.8154354987800176,3.7727872702036747,3.7366301732381544,3.6996129928125034,3.6689099975975843,3.634672344331986,3.6073888613292557,3.5699952467493667,3.5420381359161817,3.520479568800359,3.503647109050784,3.4888562886833463,3.4769271562260298,3.4660887464191834,3.4575799124285984,3.4506797541762766,3.445080719241969,3.435978524210004,3.429246536315259,3.424438116862316,3.42122278543007,3.418122604298314,3.4159525747977177,3.4145374615220034,3.4132820670155133,3.4119497102211658,3.4105528098643325,3.409305968195431,3.4079925507856657,3.4091934467126546,3.318336753918638,3.227448419385603,3.1363962351566306,3.044629675142417,2.9527733713887647,2.861841656916548,2.769773419368199,2.677218283579444,2.5847448137210525,2.4924259897613688,2.4922626327357156,2.492105336690097,2.4919565333245863,2.491816311589153,2.4916846562026826,2.4915597246842647,2.491441809493932,2.4913293768957074,2.491222761677851,2.4911272380054443,2.491043125774133,2.4909699975368427,2.4909071330646504,2.490853291735326,2.4908069989770616,2.490767026103413,2.490731406353896
