region,year,type,generation,reuse_rate
C-EEU-HUN,2088,WASH_MACH_COM,1,0.1
C-EEU-HUN,2088,WASH_MACH_COM,2,0
C-EEU-HUN,2089,WASH_MACH_COM,1,0.1
C-EEU-HUN,2089,WASH_MACH_COM,2,0
C-EEU-HUN,2090,WASH_MACH_COM,1,0.1
C-EEU-HUN,2090,WASH_MACH_COM,2,0
C-EEU-HUN,2091,WASH_MACH_COM,1,0.1
C-EEU-HUN,2091,WASH_MACH_COM,2,0
C-EEU-HUN,2092,WASH_MACH_COM,1,0.1
C-EEU-HUN,2092,WASH_MACH_COM,2,0
C-EEU-HUN,2093,WASH_MACH_COM,1,0.1
C-EEU-HUN,2093,WASH_MACH_COM,2,0
C-EEU-HUN,2094,WASH_MACH_COM,1,0.1
C-EEU-HUN,2094,WASH_MACH_COM,2,0
C-EEU-HUN,2095,WASH_MACH_COM,1,0.1
C-EEU-HUN,2095,WASH_MACH_COM,2,0
C-EEU-HUN,2096,WASH_MACH_COM,1,0.1
C-EEU-HUN,2096,WASH_MACH_COM,2,0
C-EEU-HUN,2097,WASH_MACH_COM,1,0.1
C-EEU-HUN,2097,WASH_MACH_COM,2,0
C-EEU-HUN,2098,WASH_MACH_COM,1,0.1
C-EEU-HUN,2098,WASH_MACH_COM,2,0
C-EEU-HUN,2099,WASH_MACH_COM,1,0.1
C-EEU-HUN,2099,WASH_MACH_COM,2,0
C-EEU-HUN,2100,WASH_MACH_COM,1,0.1
C-EEU-HUN,2100,WASH_MACH_COM,2,0
C-EEU-LTU,2000,WASH_MACH,1,0.03
C-EEU-LTU,2000,WASH_MACH,2,0
C-EEU-LTU,2001,WASH_MACH,1,0.03
C-EEU-LTU,2001,WASH_MACH,2,0
C-EEU-LTU,2002,WASH_MACH,1,0.03
C-EEU-LTU,2002,WASH_MACH,2,0
C-EEU-LTU,2003,WASH_MACH,1,0.03
C-EEU-LTU,2003,WASH_MACH,2,0
C-EEU-LTU,2004,WASH_MACH,1,0.03
C-EEU-LTU,2004,WASH_MACH,2,0
C-EEU-LTU,2005,WASH_MACH,1,0.03
C-EEU-LTU,2005,WASH_MACH,2,0
C-EEU-LTU,2006,WASH_MACH,1,0.03
C-EEU-LTU,2006,WASH_MACH,2,0
C-EEU-LTU,2007,WASH_MACH,1,0.03
C-EEU-LTU,2007,WASH_MACH,2,0
C-EEU-LTU,2008,WASH_MACH,1,0.03
C-EEU-LTU,2008,WASH_MACH,2,0
C-EEU-LTU,2009,WASH_MACH,1,0.03
C-EEU-LTU,2009,WASH_MACH,2,0
C-EEU-LTU,2010,WASH_MACH,1,0.03
C-EEU-LTU,2010,WASH_MACH,2,0
C-EEU-LTU,2011,WASH_MACH,1,0.03
C-EEU-LTU,2011,WASH_MACH,2,0
C-EEU-LTU,2012,WASH_MACH,1,0.03
C-EEU-LTU,2012,WASH_MACH,2,0
C-EEU-LTU,2013,WASH_MACH,1,0.03
C-EEU-LTU,2013,WASH_MACH,2,0
C-EEU-LTU,2014,WASH_MACH,1,0.03
C-EEU-LTU,2014,WASH_MACH,2,0
C-EEU-LTU,2015,WASH_MACH,1,0.03
C-EEU-LTU,2015,WASH_MACH,2,0
C-EEU-LTU,2016,WASH_MACH,1,0.03
C-EEU-LTU,2016,WASH_MACH,2,0
C-EEU-LTU,2017,WASH_MACH,1,0.03
C-EEU-LTU,2017,WASH_MACH,2,0
C-EEU-LTU,2018,WASH_MACH,1,0.03
C-EEU-LTU,2018,WASH_MACH,2,0
C-EEU-LTU,2019,WASH_MACH,1,0.03
C-EEU-LTU,2019,WASH_MACH,2,0
C-EEU-LTU,2020,WASH_MACH,1,0.03
C-EEU-LTU,2020,WASH_MACH,2,0
C-EEU-LTU,2021,WASH_MACH,1,0.03
C-EEU-LTU,2021,WASH_MACH,2,0
C-EEU-LTU,2022,WASH_MACH,1,0.03
C-EEU-LTU,2022,WASH_MACH,2,0
C-EEU-LTU,2023,WASH_MACH,1,0.03
C-EEU-LTU,2023,WASH_MACH,2,0
C-EEU-LTU,2024,WASH_MACH,1,0.03
C-EEU-LTU,2024,WASH_MACH,2,0
C-EEU-LTU,2025,WASH_MACH,1,0.03
C-EEU-LTU,2025,WASH_MACH,2,0
C-EEU-LTU,2026,WASH_MACH,1,0.03
C-EEU-LTU,2026,WASH_MACH,2,0
C-EEU-LTU,2027,WASH_MACH,1,0.03
C-EEU-LTU,2027,WASH_MACH,2,0
C-EEU-LTU,2028,WASH_MACH,1,0.03
C-EEU-LTU,2028,WASH_MACH,2,0
C-EEU-LTU,2029,WASH_MACH,1,0.03
C-EEU-LTU,2029,WASH_MACH,2,0
C-EEU-LTU,2030,WASH_MACH,1,0.1
C-EEU-LTU,2030,WASH_MACH,2,0
C-EEU-LTU,2031,WASH_MACH,1,0.1
C-EEU-LTU,2031,WASH_MACH,2,0
C-EEU-LTU,2032,WASH_MACH,1,0.1
C-EEU-LTU,2032,WASH_MACH,2,0
C-EEU-LTU,2033,WASH_MACH,1,0.1
C-EEU-LTU,2033,WASH_MACH,2,0
C-EEU-LTU,2034,WASH_MACH,1,0.1
C-EEU-LTU,2034,WASH_MACH,2,0
C-EEU-LTU,2035,WASH_MACH,1,0.1
C-EEU-LTU,2035,WASH_MACH,2,0
C-EEU-LTU,2036,WASH_MACH,1,0.1
C-EEU-LTU,2036,WASH_MACH,2,0
C-EEU-LTU,2037,WASH_MACH,1,0.1
C-EEU-LTU,2037,WASH_MACH,2,0
C-EEU-LTU,2038,WASH_MACH,1,0.1
C-EEU-LTU,2038,WASH_MACH,2,0
C-EEU-LTU,2039,WASH_MACH,1,0.1
C-EEU-LTU,2039,WASH_MACH,2,0
C-EEU-LTU,2040,WASH_MACH,1,0.1
C-EEU-LTU,2040,WASH_MACH,2,0
C-EEU-LTU,2041,WASH_MACH,1,0.1
C-EEU-LTU,2041,WASH_MACH,2,0
C-EEU-LTU,2042,WASH_MACH,1,0.1
C-EEU-LTU,2042,WASH_MACH,2,0
C-EEU-LTU,2043,WASH_MACH,1,0.1
C-EEU-LTU,2043,WASH_MACH,2,0
C-EEU-LTU,2044,WASH_MACH,1,0.1
C-EEU-LTU,2044,WASH_MACH,2,0
C-EEU-LTU,2045,WASH_MACH,1,0.1
C-EEU-LTU,2045,WASH_MACH,2,0
C-EEU-LTU,2046,WASH_MACH,1,0.1
C-EEU-LTU,2046,WASH_MACH,2,0
C-EEU-LTU,2047,WASH_MACH,1,0.1
C-EEU-LTU,2047,WASH_MACH,2,0
C-EEU-LTU,2048,WASH_MACH,1,0.1
C-EEU-LTU,2048,WASH_MACH,2,0
C-EEU-LTU,2049,WASH_MACH,1,0.1
C-EEU-LTU,2049,WASH_MACH,2,0
C-EEU-LTU,2050,WASH_MACH,1,0.1
C-EEU-LTU,2050,WASH_MACH,2,0
C-EEU-LTU,2051,WASH_MACH,1,0.1
C-EEU-LTU,2051,WASH_MACH,2,0
C-EEU-LTU,2052,WASH_MACH,1,0.1
C-EEU-LTU,2052,WASH_MACH,2,0
C-EEU-LTU,2053,WASH_MACH,1,0.1
C-EEU-LTU,2053,WASH_MACH,2,0
C-EEU-LTU,2054,WASH_MACH,1,0.1
C-EEU-LTU,2054,WASH_MACH,2,0
C-EEU-LTU,2055,WASH_MACH,1,0.1
C-EEU-LTU,2055,WASH_MACH,2,0
C-EEU-LTU,2056,WASH_MACH,1,0.1
C-EEU-LTU,2056,WASH_MACH,2,0
C-EEU-LTU,2057,WASH_MACH,1,0.1
C-EEU-LTU,2057,WASH_MACH,2,0
C-EEU-LTU,2058,WASH_MACH,1,0.1
C-EEU-LTU,2058,WASH_MACH,2,0
C-EEU-LTU,2059,WASH_MACH,1,0.1
C-EEU-LTU,2059,WASH_MACH,2,0
C-EEU-LTU,2060,WASH_MACH,1,0.1
C-EEU-LTU,2060,WASH_MACH,2,0
C-EEU-LTU,2061,WASH_MACH,1,0.1
C-EEU-LTU,2061,WASH_MACH,2,0
C-EEU-LTU,2062,WASH_MACH,1,0.1
C-EEU-LTU,2062,WASH_MACH,2,0
C-EEU-LTU,2063,WASH_MACH,1,0.1
C-EEU-LTU,2063,WASH_MACH,2,0
C-EEU-LTU,2064,WASH_MACH,1,0.1
C-EEU-LTU,2064,WASH_MACH,2,0
C-EEU-LTU,2065,WASH_MACH,1,0.1
C-EEU-LTU,2065,WASH_MACH,2,0
C-EEU-LTU,2066,WASH_MACH,1,0.1
C-EEU-LTU,2066,WASH_MACH,2,0
C-EEU-LTU,2067,WASH_MACH,1,0.1
C-EEU-LTU,2067,WASH_MACH,2,0
C-EEU-LTU,2068,WASH_MACH,1,0.1
C-EEU-LTU,2068,WASH_MACH,2,0
C-EEU-LTU,2069,WASH_MACH,1,0.1
C-EEU-LTU,2069,WASH_MACH,2,0
C-EEU-LTU,2070,WASH_MACH,1,0.1
C-EEU-LTU,2070,WASH_MACH,2,0
C-EEU-LTU,2071,WASH_MACH,1,0.1
C-EEU-LTU,2071,WASH_MACH,2,0
C-EEU-LTU,2072,WASH_MACH,1,0.1
C-EEU-LTU,2072,WASH_MACH,2,0
C-EEU-LTU,2073,WASH_MACH,1,0.1
C-EEU-LTU,2073,WASH_MACH,2,0
C-EEU-LTU,2074,WASH_MACH,1,0.1
C-EEU-LTU,2074,WASH_MACH,2,0
C-EEU-LTU,2075,WASH_MACH,1,0.1
C-EEU-LTU,2075,WASH_MACH,2,0
C-EEU-LTU,2076,WASH_MACH,1,0.1
C-EEU-LTU,2076,WASH_MACH,2,0
C-EEU-LTU,2077,WASH_MACH,1,0.1
C-EEU-LTU,2077,WASH_MACH,2,0
C-EEU-LTU,2078,WASH_MACH,1,0.1
C-EEU-LTU,2078,WASH_MACH,2,0
C-EEU-LTU,2079,WASH_MACH,1,0.1
C-EEU-LTU,2079,WASH_MACH,2,0
C-EEU-LTU,2080,WASH_MACH,1,0.1
C-EEU-LTU,2080,WASH_MACH,2,0
C-EEU-LTU,2081,WASH_MACH,1,0.1
C-EEU-LTU,2081,WASH_MACH,2,0
C-EEU-LTU,2082,WASH_MACH,1,0.1
C-EEU-LTU,2082,WASH_MACH,2,0
C-EEU-LTU,2083,WASH_MACH,1,0.1
C-EEU-LTU,2083,WASH_MACH,2,0
C-EEU-LTU,2084,WASH_MACH,1,0.1
C-EEU-LTU,2084,WASH_MACH,2,0
C-EEU-LTU,2085,WASH_MACH,1,0.1
C-EEU-LTU,2085,WASH_MACH,2,0
C-EEU-LTU,2086,WASH_MACH,1,0.1
C-EEU-LTU,2086,WASH_MACH,2,0
C-EEU-LTU,2087,WASH_MACH,1,0.1
C-EEU-LTU,2087,WASH_MACH,2,0
C-EEU-LTU,2088,WASH_MACH,1,0.1
C-EEU-LTU,2088,WASH_MACH,2,0
C-EEU-LTU,2089,WASH_MACH,1,0.1
C-EEU-LTU,2089,WASH_MACH,2,0
C-EEU-LTU,2090,WASH_MACH,1,0.1
C-EEU-LTU,2090,WASH_MACH,2,0
C-EEU-LTU,2091,WASH_MACH,1,0.1
C-EEU-LTU,2091,WASH_MACH,2,0
C-EEU-LTU,2092,WASH_MACH,1,0.1
C-EEU-LTU,2092,WASH_MACH,2,0
C-EEU-LTU,2093,WASH_MACH,1,0.1
C-EEU-LTU,2093,WASH_MACH,2,0
C-EEU-LTU,2094,WASH_MACH,1,0.1
C-EEU-LTU,2094,WASH_MACH,2,0
C-EEU-LTU,2095,WASH_MACH,1,0.1
C-EEU-LTU,2095,WASH_MACH,2,0
C-EEU-LTU,2096,WASH_MACH,1,0.1
C-EEU-LTU,2096,WASH_MACH,2,0
C-EEU-LTU,2097,WASH_MACH,1,0.1
C-EEU-LTU,2097,WASH_MACH,2,0
C-EEU-LTU,2098,WASH_MACH,1,0.1
C-EEU-LTU,2098,WASH_MACH,2,0
C-EEU-LTU,2099,WASH_MACH,1,0.1
C-EEU-LTU,2099,WASH_MACH,2,0
C-EEU-LTU,2100,WASH_MACH,1,0.1
C-EEU-LTU,2100,WASH_MACH,2,0
C-EEU-LTU,2000,WASH_MACH_COM,1,0.03
C-EEU-LTU,2000,WASH_MACH_COM,2,0
C-EEU-LTU,2001,WASH_MACH_COM,1,0.03
C-EEU-LTU,2001,WASH_MACH_COM,2,0
C-EEU-LTU,2002,WASH_MACH_COM,1,0.03
C-EEU-LTU,2002,WASH_MACH_COM,2,0
C-EEU-LTU,2003,WASH_MACH_COM,1,0.03
C-EEU-LTU,2003,WASH_MACH_COM,2,0
C-EEU-LTU,2004,WASH_MACH_COM,1,0.03
C-EEU-LTU,2004,WASH_MACH_COM,2,0
C-EEU-LTU,2005,WASH_MACH_COM,1,0.03
C-EEU-LTU,2005,WASH_MACH_COM,2,0
C-EEU-LTU,2006,WASH_MACH_COM,1,0.03
C-EEU-LTU,2006,WASH_MACH_COM,2,0
C-EEU-LTU,2007,WASH_MACH_COM,1,0.03
C-EEU-LTU,2007,WASH_MACH_COM,2,0
C-EEU-LTU,2008,WASH_MACH_COM,1,0.03
C-EEU-LTU,2008,WASH_MACH_COM,2,0
C-EEU-LTU,2009,WASH_MACH_COM,1,0.03
C-EEU-LTU,2009,WASH_MACH_COM,2,0
C-EEU-LTU,2010,WASH_MACH_COM,1,0.03
C-EEU-LTU,2010,WASH_MACH_COM,2,0
C-EEU-LTU,2011,WASH_MACH_COM,1,0.03
C-EEU-LTU,2011,WASH_MACH_COM,2,0
C-EEU-LTU,2012,WASH_MACH_COM,1,0.03
C-EEU-LTU,2012,WASH_MACH_COM,2,0
C-EEU-LTU,2013,WASH_MACH_COM,1,0.03
C-EEU-LTU,2013,WASH_MACH_COM,2,0
C-EEU-LTU,2014,WASH_MACH_COM,1,0.03
C-EEU-LTU,2014,WASH_MACH_COM,2,0
C-EEU-LTU,2015,WASH_MACH_COM,1,0.03
C-EEU-LTU,2015,WASH_MACH_COM,2,0
C-EEU-LTU,2016,WASH_MACH_COM,1,0.03
C-EEU-LTU,2016,WASH_MACH_COM,2,0
C-EEU-LTU,2017,WASH_MACH_COM,1,0.03
C-EEU-LTU,2017,WASH_MACH_COM,2,0
C-EEU-LTU,2018,WASH_MACH_COM,1,0.03
C-EEU-LTU,2018,WASH_MACH_COM,2,0
C-EEU-LTU,2019,WASH_MACH_COM,1,0.03
C-EEU-LTU,2019,WASH_MACH_COM,2,0
C-EEU-LTU,2020,WASH_MACH_COM,1,0.03
C-EEU-LTU,2020,WASH_MACH_COM,2,0
C-EEU-LTU,2021,WASH_MACH_COM,1,0.03
C-EEU-LTU,2021,WASH_MACH_COM,2,0
C-EEU-LTU,2022,WASH_MACH_COM,1,0.03
C-EEU-LTU,2022,WASH_MACH_COM,2,0
C-EEU-LTU,2023,WASH_MACH_COM,1,0.03
C-EEU-LTU,2023,WASH_MACH_COM,2,0
C-EEU-LTU,2024,WASH_MACH_COM,1,0.03
C-EEU-LTU,2024,WASH_MACH_COM,2,0
C-EEU-LTU,2025,WASH_MACH_COM,1,0.03
C-EEU-LTU,2025,WASH_MACH_COM,2,0
C-EEU-LTU,2026,WASH_MACH_COM,1,0.03
C-EEU-LTU,2026,WASH_MACH_COM,2,0
C-EEU-LTU,2027,WASH_MACH_COM,1,0.03
C-EEU-LTU,2027,WASH_MACH_COM,2,0
C-EEU-LTU,2028,WASH_MACH_COM,1,0.03
C-EEU-LTU,2028,WASH_MACH_COM,2,0
C-EEU-LTU,2029,WASH_MACH_COM,1,0.03
C-EEU-LTU,2029,WASH_MACH_COM,2,0
C-EEU-LTU,2030,WASH_MACH_COM,1,0.1
C-EEU-LTU,2030,WASH_MACH_COM,2,0
C-EEU-LTU,2031,WASH_MACH_COM,1,0.1
C-EEU-LTU,2031,WASH_MACH_COM,2,0
C-EEU-LTU,2032,WASH_MACH_COM,1,0.1
C-EEU-LTU,2032,WASH_MACH_COM,2,0
C-EEU-LTU,2033,WASH_MACH_COM,1,0.1
C-EEU-LTU,2033,WASH_MACH_COM,2,0
C-EEU-LTU,2034,WASH_MACH_COM,1,0.1
C-EEU-LTU,2034,WASH_MACH_COM,2,0
C-EEU-LTU,2035,WASH_MACH_COM,1,0.1
C-EEU-LTU,2035,WASH_MACH_COM,2,0
C-EEU-LTU,2036,WASH_MACH_COM,1,0.1
C-EEU-LTU,2036,WASH_MACH_COM,2,0
C-EEU-LTU,2037,WASH_MACH_COM,1,0.1
C-EEU-LTU,2037,WASH_MACH_COM,2,0
C-EEU-LTU,2038,WASH_MACH_COM,1,0.1
C-EEU-LTU,2038,WASH_MACH_COM,2,0
C-EEU-LTU,2039,WASH_MACH_COM,1,0.1
C-EEU-LTU,2039,WASH_MACH_COM,2,0
C-EEU-LTU,2040,WASH_MACH_COM,1,0.1
C-EEU-LTU,2040,WASH_MACH_COM,2,0
C-EEU-LTU,2041,WASH_MACH_COM,1,0.1
C-EEU-LTU,2041,WASH_MACH_COM,2,0
C-EEU-LTU,2042,WASH_MACH_COM,1,0.1
C-EEU-LTU,2042,WASH_MACH_COM,2,0
C-EEU-LTU,2043,WASH_MACH_COM,1,0.1
C-EEU-LTU,2043,WASH_MACH_COM,2,0
C-EEU-LTU,2044,WASH_MACH_COM,1,0.1
C-EEU-LTU,2044,WASH_MACH_COM,2,0
C-EEU-LTU,2045,WASH_MACH_COM,1,0.1
C-EEU-LTU,2045,WASH_MACH_COM,2,0
C-EEU-LTU,2046,WASH_MACH_COM,1,0.1
C-EEU-LTU,2046,WASH_MACH_COM,2,0
C-EEU-LTU,2047,WASH_MACH_COM,1,0.1
C-EEU-LTU,2047,WASH_MACH_COM,2,0
C-EEU-LTU,2048,WASH_MACH_COM,1,0.1
C-EEU-LTU,2048,WASH_MACH_COM,2,0
C-EEU-LTU,2049,WASH_MACH_COM,1,0.1
C-EEU-LTU,2049,WASH_MACH_COM,2,0
C-EEU-LTU,2050,WASH_MACH_COM,1,0.1
C-EEU-LTU,2050,WASH_MACH_COM,2,0
C-EEU-LTU,2051,WASH_MACH_COM,1,0.1
C-EEU-LTU,2051,WASH_MACH_COM,2,0
C-EEU-LTU,2052,WASH_MACH_COM,1,0.1
C-EEU-LTU,2052,WASH_MACH_COM,2,0
C-EEU-LTU,2053,WASH_MACH_COM,1,0.1
C-EEU-LTU,2053,WASH_MACH_COM,2,0
C-EEU-LTU,2054,WASH_MACH_COM,1,0.1
C-EEU-LTU,2054,WASH_MACH_COM,2,0
C-EEU-LTU,2055,WASH_MACH_COM,1,0.1
C-EEU-LTU,2055,WASH_MACH_COM,2,0
C-EEU-LTU,2056,WASH_MACH_COM,1,0.1
C-EEU-LTU,2056,WASH_MACH_COM,2,0
C-EEU-LTU,2057,WASH_MACH_COM,1,0.1
C-EEU-LTU,2057,WASH_MACH_COM,2,0
C-EEU-LTU,2058,WASH_MACH_COM,1,0.1
C-EEU-LTU,2058,WASH_MACH_COM,2,0
C-EEU-LTU,2059,WASH_MACH_COM,1,0.1
C-EEU-LTU,2059,WASH_MACH_COM,2,0
C-EEU-LTU,2060,WASH_MACH_COM,1,0.1
C-EEU-LTU,2060,WASH_MACH_COM,2,0
C-EEU-LTU,2061,WASH_MACH_COM,1,0.1
C-EEU-LTU,2061,WASH_MACH_COM,2,0
C-EEU-LTU,2062,WASH_MACH_COM,1,0.1
C-EEU-LTU,2062,WASH_MACH_COM,2,0
C-EEU-LTU,2063,WASH_MACH_COM,1,0.1
C-EEU-LTU,2063,WASH_MACH_COM,2,0
C-EEU-LTU,2064,WASH_MACH_COM,1,0.1
C-EEU-LTU,2064,WASH_MACH_COM,2,0
C-EEU-LTU,2065,WASH_MACH_COM,1,0.1
C-EEU-LTU,2065,WASH_MACH_COM,2,0
C-EEU-LTU,2066,WASH_MACH_COM,1,0.1
C-EEU-LTU,2066,WASH_MACH_COM,2,0
C-EEU-LTU,2067,WASH_MACH_COM,1,0.1
C-EEU-LTU,2067,WASH_MACH_COM,2,0
C-EEU-LTU,2068,WASH_MACH_COM,1,0.1
C-EEU-LTU,2068,WASH_MACH_COM,2,0
C-EEU-LTU,2069,WASH_MACH_COM,1,0.1
C-EEU-LTU,2069,WASH_MACH_COM,2,0
C-EEU-LTU,2070,WASH_MACH_COM,1,0.1
C-EEU-LTU,2070,WASH_MACH_COM,2,0
C-EEU-LTU,2071,WASH_MACH_COM,1,0.1
C-EEU-LTU,2071,WASH_MACH_COM,2,0
C-EEU-LTU,2072,WASH_MACH_COM,1,0.1
C-EEU-LTU,2072,WASH_MACH_COM,2,0
C-EEU-LTU,2073,WASH_MACH_COM,1,0.1
C-EEU-LTU,2073,WASH_MACH_COM,2,0
C-EEU-LTU,2074,WASH_MACH_COM,1,0.1
C-EEU-LTU,2074,WASH_MACH_COM,2,0
C-EEU-LTU,2075,WASH_MACH_COM,1,0.1
C-EEU-LTU,2075,WASH_MACH_COM,2,0
C-EEU-LTU,2076,WASH_MACH_COM,1,0.1
C-EEU-LTU,2076,WASH_MACH_COM,2,0
C-EEU-LTU,2077,WASH_MACH_COM,1,0.1
C-EEU-LTU,2077,WASH_MACH_COM,2,0
C-EEU-LTU,2078,WASH_MACH_COM,1,0.1
C-EEU-LTU,2078,WASH_MACH_COM,2,0
C-EEU-LTU,2079,WASH_MACH_COM,1,0.1
C-EEU-LTU,2079,WASH_MACH_COM,2,0
C-EEU-LTU,2080,WASH_MACH_COM,1,0.1
C-EEU-LTU,2080,WASH_MACH_COM,2,0
C-EEU-LTU,2081,WASH_MACH_COM,1,0.1
C-EEU-LTU,2081,WASH_MACH_COM,2,0
C-EEU-LTU,2082,WASH_MACH_COM,1,0.1
C-EEU-LTU,2082,WASH_MACH_COM,2,0
C-EEU-LTU,2083,WASH_MACH_COM,1,0.1
C-EEU-LTU,2083,WASH_MACH_COM,2,0
C-EEU-LTU,2084,WASH_MACH_COM,1,0.1
C-EEU-LTU,2084,WASH_MACH_COM,2,0
C-EEU-LTU,2085,WASH_MACH_COM,1,0.1
C-EEU-LTU,2085,WASH_MACH_COM,2,0
C-EEU-LTU,2086,WASH_MACH_COM,1,0.1
C-EEU-LTU,2086,WASH_MACH_COM,2,0
C-EEU-LTU,2087,WASH_MACH_COM,1,0.1
C-EEU-LTU,2087,WASH_MACH_COM,2,0
C-EEU-LTU,2088,WASH_MACH_COM,1,0.1
C-EEU-LTU,2088,WASH_MACH_COM,2,0
C-EEU-LTU,2089,WASH_MACH_COM,1,0.1
C-EEU-LTU,2089,WASH_MACH_COM,2,0
C-EEU-LTU,2090,WASH_MACH_COM,1,0.1
C-EEU-LTU,2090,WASH_MACH_COM,2,0
C-EEU-LTU,2091,WASH_MACH_COM,1,0.1
C-EEU-LTU,2091,WASH_MACH_COM,2,0
C-EEU-LTU,2092,WASH_MACH_COM,1,0.1
C-EEU-LTU,2092,WASH_MACH_COM,2,0
C-EEU-LTU,2093,WASH_MACH_COM,1,0.1
C-EEU-LTU,2093,WASH_MACH_COM,2,0
C-EEU-LTU,2094,WASH_MACH_COM,1,0.1
C-EEU-LTU,2094,WASH_MACH_COM,2,0
C-EEU-LTU,2095,WASH_MACH_COM,1,0.1
C-EEU-LTU,2095,WASH_MACH_COM,2,0
C-EEU-LTU,2096,WASH_MACH_COM,1,0.1
C-EEU-LTU,2096,WASH_MACH_COM,2,0
C-EEU-LTU,2097,WASH_MACH_COM,1,0.1
C-EEU-LTU,2097,WASH_MACH_COM,2,0
C-EEU-LTU,2098,WASH_MACH_COM,1,0.1
C-EEU-LTU,2098,WASH_MACH_COM,2,0
C-EEU-LTU,2099,WASH_MACH_COM,1,0.1
C-EEU-LTU,2099,WASH_MACH_COM,2,0
C-EEU-LTU,2100,WASH_MACH_COM,1,0.1
C-EEU-LTU,2100,WASH_MACH_COM,2,0
C-EEU-LVA,2000,WASH_MACH,1,0.03
C-EEU-LVA,2000,WASH_MACH,2,0
C-EEU-LVA,2001,WASH_MACH,1,0.03
C-EEU-LVA,2001,WASH_MACH,2,0
C-EEU-LVA,2002,WASH_MACH,1,0.03
C-EEU-LVA,2002,WASH_MACH,2,0
C-EEU-LVA,2003,WASH_MACH,1,0.03
C-EEU-LVA,2003,WASH_MACH,2,0
C-EEU-LVA,2004,WASH_MACH,1,0.03
C-EEU-LVA,2004,WASH_MACH,2,0
C-EEU-LVA,2005,WASH_MACH,1,0.03
C-EEU-LVA,2005,WASH_MACH,2,0
C-EEU-LVA,2006,WASH_MACH,1,0.03
C-EEU-LVA,2006,WASH_MACH,2,0
C-EEU-LVA,2007,WASH_MACH,1,0.03
C-EEU-LVA,2007,WASH_MACH,2,0
C-EEU-LVA,2008,WASH_MACH,1,0.03
C-EEU-LVA,2008,WASH_MACH,2,0
C-EEU-LVA,2009,WASH_MACH,1,0.03
C-EEU-LVA,2009,WASH_MACH,2,0
C-EEU-LVA,2010,WASH_MACH,1,0.03
C-EEU-LVA,2010,WASH_MACH,2,0
C-EEU-LVA,2011,WASH_MACH,1,0.03
C-EEU-LVA,2011,WASH_MACH,2,0
C-EEU-LVA,2012,WASH_MACH,1,0.03
C-EEU-LVA,2012,WASH_MACH,2,0
C-EEU-LVA,2013,WASH_MACH,1,0.03
C-EEU-LVA,2013,WASH_MACH,2,0
C-EEU-LVA,2014,WASH_MACH,1,0.03
C-EEU-LVA,2014,WASH_MACH,2,0
C-EEU-LVA,2015,WASH_MACH,1,0.03
C-EEU-LVA,2015,WASH_MACH,2,0
C-EEU-LVA,2016,WASH_MACH,1,0.03
C-EEU-LVA,2016,WASH_MACH,2,0
C-EEU-LVA,2017,WASH_MACH,1,0.03
C-EEU-LVA,2017,WASH_MACH,2,0
C-EEU-LVA,2018,WASH_MACH,1,0.03
C-EEU-LVA,2018,WASH_MACH,2,0
C-EEU-LVA,2019,WASH_MACH,1,0.03
C-EEU-LVA,2019,WASH_MACH,2,0
C-EEU-LVA,2020,WASH_MACH,1,0.03
C-EEU-LVA,2020,WASH_MACH,2,0
C-EEU-LVA,2021,WASH_MACH,1,0.03
C-EEU-LVA,2021,WASH_MACH,2,0
C-EEU-LVA,2022,WASH_MACH,1,0.03
C-EEU-LVA,2022,WASH_MACH,2,0
C-EEU-LVA,2023,WASH_MACH,1,0.03
C-EEU-LVA,2023,WASH_MACH,2,0
C-EEU-LVA,2024,WASH_MACH,1,0.03
C-EEU-LVA,2024,WASH_MACH,2,0
C-EEU-LVA,2025,WASH_MACH,1,0.03
C-EEU-LVA,2025,WASH_MACH,2,0
C-EEU-LVA,2026,WASH_MACH,1,0.03
C-EEU-LVA,2026,WASH_MACH,2,0
C-EEU-LVA,2027,WASH_MACH,1,0.03
C-EEU-LVA,2027,WASH_MACH,2,0
C-EEU-LVA,2028,WASH_MACH,1,0.03
C-EEU-LVA,2028,WASH_MACH,2,0
C-EEU-LVA,2029,WASH_MACH,1,0.03
C-EEU-LVA,2029,WASH_MACH,2,0
C-EEU-LVA,2030,WASH_MACH,1,0.1
C-EEU-LVA,2030,WASH_MACH,2,0
C-EEU-LVA,2031,WASH_MACH,1,0.1
C-EEU-LVA,2031,WASH_MACH,2,0
C-EEU-LVA,2032,WASH_MACH,1,0.1
C-EEU-LVA,2032,WASH_MACH,2,0
C-EEU-LVA,2033,WASH_MACH,1,0.1
C-EEU-LVA,2033,WASH_MACH,2,0
C-EEU-LVA,2034,WASH_MACH,1,0.1
C-EEU-LVA,2034,WASH_MACH,2,0
C-EEU-LVA,2035,WASH_MACH,1,0.1
C-EEU-LVA,2035,WASH_MACH,2,0
C-EEU-LVA,2036,WASH_MACH,1,0.1
C-EEU-LVA,2036,WASH_MACH,2,0
C-EEU-LVA,2037,WASH_MACH,1,0.1
C-EEU-LVA,2037,WASH_MACH,2,0
C-EEU-LVA,2038,WASH_MACH,1,0.1
C-EEU-LVA,2038,WASH_MACH,2,0
C-EEU-LVA,2039,WASH_MACH,1,0.1
C-EEU-LVA,2039,WASH_MACH,2,0
C-EEU-LVA,2040,WASH_MACH,1,0.1
