region,type,material_type,year,reuse,unknown,recycling,unmanaged_solid_waste_disposal_site,downcycling,managed_solid_waste_disposal_site,incineration_energy,incineration,open_burning,composting
C-WEU-CYP,WASH_MACH_COM,other_materials,2035,0.002618182,0.738181818,0,0,0.201566797,0.057633203,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2035,0.002618182,0.738181818,0.1016064,0,0.1057536,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_plastics,2035,0.002618182,0.738181818,0,0,0.07776,0.18144,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,polypropylene,2035,0.002618182,0.738181818,0.1389312,0,0.0684288,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,bio-based_polypropylene,2035,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-CYP,WASH_MACH_COM,steel,2035,0.016293053,0.738181818,0.159591334,0,0.085933795,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,aluminium,2040,0.005236364,0.738181818,0.128085644,0,0.118232902,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,copper,2040,0.005236364,0.738181818,0.068969193,0,0.177349353,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,glass,2040,0.005236364,0.738181818,0,0,0.256581818,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_materials,2040,0.002618182,0.738181818,0,0,0.201566797,0.057633203,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2040,0.002618182,0.738181818,0.1016064,0,0.1057536,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_plastics,2040,0.002618182,0.738181818,0,0,0.07776,0.18144,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,polypropylene,2040,0.002618182,0.738181818,0.1389312,0,0.0684288,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,bio-based_polypropylene,2040,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-CYP,WASH_MACH_COM,steel,2040,0.016293053,0.738181818,0.159591334,0,0.085933795,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,aluminium,2045,0.005236364,0.738181818,0.128085644,0,0.118232902,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,copper,2045,0.005236364,0.738181818,0.068969193,0,0.177349353,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,glass,2045,0.005236364,0.738181818,0,0,0.256581818,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_materials,2045,0.002618182,0.738181818,0,0,0.201566797,0.057633203,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2045,0.002618182,0.738181818,0.1016064,0,0.1057536,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_plastics,2045,0.002618182,0.738181818,0,0,0.07776,0.18144,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,polypropylene,2045,0.002618182,0.738181818,0.1389312,0,0.0684288,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,bio-based_polypropylene,2045,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-CYP,WASH_MACH_COM,steel,2045,0.016293053,0.738181818,0.159591334,0,0.085933795,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,aluminium,2050,0.005236364,0.738181818,0.128085644,0,0.118232902,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,copper,2050,0.005236364,0.738181818,0.068969193,0,0.177349353,0.010263273,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,glass,2050,0.005236364,0.738181818,0,0,0.256581818,0,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_materials,2050,0.002618182,0.738181818,0,0,0.201566797,0.057633203,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2050,0.002618182,0.738181818,0.1016064,0,0.1057536,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,other_plastics,2050,0.002618182,0.738181818,0,0,0.07776,0.18144,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,polypropylene,2050,0.002618182,0.738181818,0.1389312,0,0.0684288,0.05184,0,0,0,0
C-WEU-CYP,WASH_MACH_COM,bio-based_polypropylene,2050,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-CYP,WASH_MACH_COM,steel,2050,0.016293053,0.738181818,0.159591334,0,0.085933795,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2020,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2020,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2020,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2020,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2020,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2020,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2020,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2020,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2020,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2025,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2025,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2025,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2025,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2025,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2025,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2025,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2025,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2025,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2030,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2030,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2030,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2030,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2030,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2030,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2030,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2030,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2030,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2035,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2035,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2035,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2035,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2035,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2035,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2035,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2035,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2035,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2040,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2040,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2040,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2040,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2040,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2040,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2040,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2040,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2040,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2045,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2045,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2045,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2045,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2045,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2045,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2045,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2045,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2045,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH,aluminium,2050,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,copper,2050,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH,glass,2050,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH,other_materials,2050,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH,acrylonitrile_butadiene_styrene,2050,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH,other_plastics,2050,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH,polypropylene,2050,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH,bio-based_polypropylene,2050,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH,steel,2050,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2020,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2020,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2020,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2020,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2020,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2020,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2020,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2020,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2020,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2025,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2025,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2025,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2025,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2025,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2025,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2025,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2025,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2025,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2030,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2030,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2030,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2030,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2030,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2030,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2030,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2030,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2030,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2035,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2035,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2035,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2035,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2035,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2035,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2035,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2035,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2035,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2040,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2040,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2040,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2040,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2040,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2040,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2040,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2040,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2040,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2045,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2045,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2045,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2045,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2045,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2045,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2045,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2045,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2045,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,aluminium,2050,0.010133333,0.493333333,0.24786944,0,0.22880256,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,copper,2050,0.010133333,0.493333333,0.13346816,0,0.34320384,0.019861333,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,glass,2050,0.010133333,0.493333333,0,0,0.496533334,0,0,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_materials,2050,0.005066667,0.493333333,0,0,0.448617014,0.037295008,0.015687979,0,0,0
C-WEU-DEU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2050,0.005066667,0.493333333,0.1966272,0,0.2046528,0.05016,0.05016,0,0,0
C-WEU-DEU,WASH_MACH_COM,other_plastics,2050,0.005066667,0.493333333,0,0,0.15048,0,0.35112,0,0,0
C-WEU-DEU,WASH_MACH_COM,polypropylene,2050,0.005066667,0.493333333,0.2688576,0,0.1324224,0,0.10032,0,0,0
C-WEU-DEU,WASH_MACH_COM,bio-based_polypropylene,2050,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DEU,WASH_MACH_COM,steel,2050,0.015086501,0.493333333,0.319527108,0,0.172053058,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2020,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2020,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2020,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2020,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2020,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2020,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2020,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2020,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2020,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2025,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2025,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2025,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2025,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2025,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2025,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2025,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2025,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2025,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2030,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2030,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2030,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2030,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2030,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2030,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2030,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2030,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2030,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2035,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2035,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2035,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2035,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2035,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2035,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2035,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2035,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2035,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2040,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2040,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2040,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2040,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2040,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2040,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2040,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2040,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2040,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2045,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2045,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,glass,2045,0.01155,0.4225,0,0,0.56595,0,0,0,0,0
C-WEU-DNK,WASH_MACH,other_materials,2045,0,0.4225,0,0,0.347206966,0.158589216,0.071703818,0,0,0
C-WEU-DNK,WASH_MACH,acrylonitrile_butadiene_styrene,2045,0.005775,0.4225,0.2241162,0,0.2332638,0.0571725,0.0571725,0,0,0
C-WEU-DNK,WASH_MACH,other_plastics,2045,0.001793032,0.4225,0,0,0.17271209,0,0.402994877,0,0,0
C-WEU-DNK,WASH_MACH,polypropylene,2045,0.005775,0.4225,0.3064446,0,0.1509354,0,0.114345,0,0,0
C-WEU-DNK,WASH_MACH,bio-based_polypropylene,2045,0,0.15,0,0,0,0,0.85,0,0,0
C-WEU-DNK,WASH_MACH,steel,2045,0.01155,0.4225,0.3678675,0,0.1980825,0,0,0,0,0
C-WEU-DNK,WASH_MACH,aluminium,2050,0.01155,0.4225,0.28252224,0,0.26078976,0.022638,0,0,0,0
C-WEU-DNK,WASH_MACH,copper,2050,0.01155,0.4225,0.15212736,0,0.39118464,0.022638,0,0,0,0
