region,urt,year,type,access
C-WEU-NOR,urb,2025,WASH_MACH_COM,0.0587772858871302
C-WEU-NOR,urb,2030,WASH_MACH_COM,0.0756293329273888
C-WEU-NOR,urb,2035,WASH_MACH_COM,0.0925325631563644
C-WEU-NOR,urb,2040,WASH_MACH_COM,0.109619022952476
C-WEU-NOR,urb,2045,WASH_MACH_COM,0.126999963239384
C-WEU-NOR,urb,2050,WASH_MACH_COM,0.144710227835478
C-WEU-NOR,urb,2000,WASH_MACH_COM,0.0676916325825662
C-WEU-AUT,urb,2005,WASH_MACH_COM,0.0480199929415034
C-WEU-AUT,urb,2010,WASH_MACH_COM,0.0419763366330147
C-WEU-AUT,urb,2015,WASH_MACH_COM,0.0356010102920992
C-WEU-AUT,urb,2020,WASH_MACH_COM,0.0312264097651891
C-WEU-AUT,urb,2025,WASH_MACH_COM,0.0474104859360327
C-WEU-AUT,urb,2030,WASH_MACH_COM,0.0639749628204378
C-WEU-AUT,urb,2035,WASH_MACH_COM,0.0808474224315242
C-WEU-AUT,urb,2040,WASH_MACH_COM,0.0980261793733053
C-WEU-AUT,urb,2045,WASH_MACH_COM,0.116332324485619
C-WEU-AUT,urb,2050,WASH_MACH_COM,0.133118225330379
C-WEU-AUT,urb,2000,WASH_MACH_COM,0.0539640341220842
C-WEU-BEL,urb,2005,WASH_MACH_COM,0.0768374923888337
C-WEU-BEL,urb,2010,WASH_MACH_COM,0.0691748982565835
C-WEU-BEL,urb,2015,WASH_MACH_COM,0.061284993776604
C-WEU-BEL,urb,2020,WASH_MACH_COM,0.0531712152404031
C-WEU-BEL,urb,2025,WASH_MACH_COM,0.0689214401424719
C-WEU-BEL,urb,2030,WASH_MACH_COM,0.0848912970280293
C-WEU-BEL,urb,2035,WASH_MACH_COM,0.101058419421562
C-WEU-BEL,urb,2040,WASH_MACH_COM,0.117429675260927
C-WEU-BEL,urb,2045,WASH_MACH_COM,0.134007243507797
C-WEU-BEL,urb,2050,WASH_MACH_COM,0.150800351067042
C-WEU-BEL,urb,2000,WASH_MACH_COM,0.0843284061969518
C-EEU-BGR,urb,2005,WASH_MACH_COM,0.0707275176057594
C-EEU-BGR,urb,2010,WASH_MACH_COM,0.0649065775091643
C-EEU-BGR,urb,2015,WASH_MACH_COM,0.0509625931955474
C-EEU-BGR,urb,2020,WASH_MACH_COM,0.0432976354623091
C-EEU-BGR,urb,2025,WASH_MACH_COM,0.0576945556542389
C-EEU-BGR,urb,2030,WASH_MACH_COM,0.0722602987867865
C-EEU-BGR,urb,2035,WASH_MACH_COM,0.0870293135982611
C-EEU-BGR,urb,2040,WASH_MACH_COM,0.102123120106474
C-EEU-BGR,urb,2045,WASH_MACH_COM,0.117607791558408
C-EEU-BGR,urb,2050,WASH_MACH_COM,0.133453358348003
C-EEU-BGR,urb,2000,WASH_MACH_COM,0.076445634270102
C-EEU-HRV,urb,2005,WASH_MACH_COM,0.0536324938750421
C-EEU-HRV,urb,2010,WASH_MACH_COM,0.0487215767810686
C-EEU-HRV,urb,2015,WASH_MACH_COM,0.0436822917313273
C-EEU-HRV,urb,2020,WASH_MACH_COM,0.0372902892360884
C-EEU-HRV,urb,2025,WASH_MACH_COM,0.0524410789528025
C-EEU-HRV,urb,2030,WASH_MACH_COM,0.0681140230037564
C-EEU-HRV,urb,2035,WASH_MACH_COM,0.0842190952348805
C-EEU-HRV,urb,2040,WASH_MACH_COM,0.100620694265025
C-EEU-HRV,urb,2045,WASH_MACH_COM,0.117213873595038
C-EEU-HRV,urb,2050,WASH_MACH_COM,0.133995859062864
C-EEU-HRV,urb,2000,WASH_MACH_COM,0.0584731374534383
C-WEU-CYP,urb,2005,WASH_MACH_COM,0.0707629849087831
C-WEU-CYP,urb,2010,WASH_MACH_COM,0.0589624119615052
C-WEU-CYP,urb,2015,WASH_MACH_COM,0.0498626907494109
C-WEU-CYP,urb,2020,WASH_MACH_COM,0.0414954542462745
C-WEU-CYP,urb,2025,WASH_MACH_COM,0.0580008679101283
C-WEU-CYP,urb,2030,WASH_MACH_COM,0.0749468273174622
C-WEU-CYP,urb,2035,WASH_MACH_COM,0.0923604636320735
C-WEU-CYP,urb,2040,WASH_MACH_COM,0.110195166869125
C-WEU-CYP,urb,2045,WASH_MACH_COM,0.12818366516203
C-WEU-CYP,urb,2050,WASH_MACH_COM,0.146252402659739
C-WEU-CYP,urb,2000,WASH_MACH_COM,0.0821936025295129
C-EEU-CZE,urb,2005,WASH_MACH_COM,0.0640881020593526
C-EEU-CZE,urb,2010,WASH_MACH_COM,0.0572079458906335
C-EEU-CZE,urb,2015,WASH_MACH_COM,0.048710601538211
C-EEU-CZE,urb,2020,WASH_MACH_COM,0.0407207051509991
C-EEU-CZE,urb,2025,WASH_MACH_COM,0.0561043513065614
C-EEU-CZE,urb,2030,WASH_MACH_COM,0.0717066349780233
C-EEU-CZE,urb,2035,WASH_MACH_COM,0.0875669386253924
C-EEU-CZE,urb,2040,WASH_MACH_COM,0.103822912163667
C-EEU-CZE,urb,2045,WASH_MACH_COM,0.121351145665245
C-EEU-CZE,urb,2050,WASH_MACH_COM,0.137474671311952
C-EEU-CZE,urb,2000,WASH_MACH_COM,0.0708334837899008
C-WEU-DNK,urb,2005,WASH_MACH_COM,0.0600923543782511
C-WEU-DNK,urb,2010,WASH_MACH_COM,0.054403764527968
C-WEU-DNK,urb,2015,WASH_MACH_COM,0.0483725270159128
C-WEU-DNK,urb,2020,WASH_MACH_COM,0.0420651533635544
C-WEU-DNK,urb,2025,WASH_MACH_COM,0.0581363846952532
C-WEU-DNK,urb,2030,WASH_MACH_COM,0.0745012813663439
C-WEU-DNK,urb,2035,WASH_MACH_COM,0.0910656387520143
C-WEU-DNK,urb,2040,WASH_MACH_COM,0.107821163848513
C-WEU-DNK,urb,2045,WASH_MACH_COM,0.124804786127167
C-WEU-DNK,urb,2050,WASH_MACH_COM,0.142065594080831
C-WEU-DNK,urb,2000,WASH_MACH_COM,0.0656867590581307
C-EEU-EST,urb,2005,WASH_MACH_COM,0.05788264712304
C-EEU-EST,urb,2010,WASH_MACH_COM,0.0493728141085374
C-EEU-EST,urb,2015,WASH_MACH_COM,0.0419008544188948
C-EEU-EST,urb,2020,WASH_MACH_COM,0.0349782821619369
C-EEU-EST,urb,2025,WASH_MACH_COM,0.0500292718707124
C-EEU-EST,urb,2030,WASH_MACH_COM,0.0653231752294718
C-EEU-EST,urb,2035,WASH_MACH_COM,0.0809498938818989
C-EEU-EST,urb,2040,WASH_MACH_COM,0.0969861309403796
C-EEU-EST,urb,2045,WASH_MACH_COM,0.113387404558361
C-EEU-EST,urb,2050,WASH_MACH_COM,0.130040327759548
C-EEU-EST,urb,2000,WASH_MACH_COM,0.0661983302731994
C-WEU-FIN,urb,2005,WASH_MACH_COM,0.060871774912709
C-WEU-FIN,urb,2010,WASH_MACH_COM,0.0550889843179453
C-WEU-FIN,urb,2015,WASH_MACH_COM,0.047165954724446
C-WEU-FIN,urb,2020,WASH_MACH_COM,0.0408791888002605
C-WEU-FIN,urb,2025,WASH_MACH_COM,0.0567063280611804
C-WEU-FIN,urb,2030,WASH_MACH_COM,0.0727870058110158
C-WEU-FIN,urb,2035,WASH_MACH_COM,0.0890815160989792
C-WEU-FIN,urb,2040,WASH_MACH_COM,0.105621118414209
C-WEU-FIN,urb,2045,WASH_MACH_COM,0.122472184955727
C-WEU-FIN,urb,2050,WASH_MACH_COM,0.139654985686071
C-WEU-FIN,urb,2000,WASH_MACH_COM,0.066557237898022
C-WEU-FRA,urb,2005,WASH_MACH_COM,0.061946088318806
C-WEU-FRA,urb,2010,WASH_MACH_COM,0.0540565454541205
C-WEU-FRA,urb,2015,WASH_MACH_COM,0.0484216861712846
C-WEU-FRA,urb,2020,WASH_MACH_COM,0.0425011381180124
C-WEU-FRA,urb,2025,WASH_MACH_COM,0.0588285625666033
C-WEU-FRA,urb,2030,WASH_MACH_COM,0.0754185056908369
C-WEU-FRA,urb,2035,WASH_MACH_COM,0.0922442738633028
C-WEU-FRA,urb,2040,WASH_MACH_COM,0.109227840706231
C-WEU-FRA,urb,2045,WASH_MACH_COM,0.126341704057836
C-WEU-FRA,urb,2050,WASH_MACH_COM,0.143625924627624
C-WEU-FRA,urb,2000,WASH_MACH_COM,0.0696642106138092
C-WEU-DEU,urb,2005,WASH_MACH_COM,0.0561041308408995
C-WEU-DEU,urb,2010,WASH_MACH_COM,0.0485720190226725
C-WEU-DEU,urb,2015,WASH_MACH_COM,0.0429318500649138
C-WEU-DEU,urb,2020,WASH_MACH_COM,0.0371784819645904
C-WEU-DEU,urb,2025,WASH_MACH_COM,0.0524692103908176
C-WEU-DEU,urb,2030,WASH_MACH_COM,0.0681442049580515
C-WEU-DEU,urb,2035,WASH_MACH_COM,0.084179553299041
C-WEU-DEU,urb,2040,WASH_MACH_COM,0.100553357713765
C-WEU-DEU,urb,2045,WASH_MACH_COM,0.117182903125055
C-WEU-DEU,urb,2050,WASH_MACH_COM,0.13400143876929901
C-WEU-DEU,urb,2000,WASH_MACH_COM,0.0634821409885264
C-WEU-GRC,urb,2005,WASH_MACH_COM,0.0695563244450144
C-WEU-GRC,urb,2010,WASH_MACH_COM,0.0638457973158701
C-WEU-GRC,urb,2015,WASH_MACH_COM,0.0556076472456476
C-WEU-GRC,urb,2020,WASH_MACH_COM,0.0490802209948141
C-WEU-GRC,urb,2025,WASH_MACH_COM,0.0641975650912889
C-WEU-GRC,urb,2030,WASH_MACH_COM,0.079547184009476593
C-WEU-GRC,urb,2035,WASH_MACH_COM,0.0951504933218563
C-WEU-GRC,urb,2040,WASH_MACH_COM,0.110952971947934
C-WEU-GRC,urb,2045,WASH_MACH_COM,0.126874529138843
C-WEU-GRC,urb,2050,WASH_MACH_COM,0.142850707310115
C-WEU-GRC,urb,2000,WASH_MACH_COM,0.0751679465920909
C-EEU-HUN,urb,2005,WASH_MACH_COM,0.0581938312849271
C-EEU-HUN,urb,2010,WASH_MACH_COM,0.0560444593220093
C-EEU-HUN,urb,2015,WASH_MACH_COM,0.0449814227839076
C-EEU-HUN,urb,2020,WASH_MACH_COM,0.0396052523987753
C-EEU-HUN,urb,2025,WASH_MACH_COM,0.0547160179294898
C-EEU-HUN,urb,2030,WASH_MACH_COM,0.0700811508214165
C-EEU-HUN,urb,2035,WASH_MACH_COM,0.0856629544155755
C-EEU-HUN,urb,2040,WASH_MACH_COM,0.101487600277324
C-EEU-HUN,urb,2045,WASH_MACH_COM,0.117594028950656
C-EEU-HUN,urb,2050,WASH_MACH_COM,0.134004215719799
C-EEU-HUN,urb,2000,WASH_MACH_COM,0.060325255309824
C-WEU-IRL,urb,2005,WASH_MACH_COM,0.0593158018794299
C-WEU-IRL,urb,2010,WASH_MACH_COM,0.0522101733740849
C-WEU-IRL,urb,2015,WASH_MACH_COM,0.0467466247542189
C-WEU-IRL,urb,2020,WASH_MACH_COM,0.0410682026595489
C-WEU-IRL,urb,2025,WASH_MACH_COM,0.0583421574578509
C-WEU-IRL,urb,2030,WASH_MACH_COM,0.0759375474731379
C-WEU-IRL,urb,2035,WASH_MACH_COM,0.0939784139055212
C-WEU-IRL,urb,2040,WASH_MACH_COM,0.112460714673166
C-WEU-IRL,urb,2045,WASH_MACH_COM,0.131216669194746
C-WEU-IRL,urb,2050,WASH_MACH_COM,0.15001570221846
C-WEU-IRL,urb,2000,WASH_MACH_COM,0.0662811922953846
C-WEU-ITA,urb,2005,WASH_MACH_COM,0.0593189857321393
C-WEU-ITA,urb,2010,WASH_MACH_COM,0.0515639258752382
C-WEU-ITA,urb,2015,WASH_MACH_COM,0.0462473137034208
C-WEU-ITA,urb,2020,WASH_MACH_COM,0.0391286924694695
C-WEU-ITA,urb,2025,WASH_MACH_COM,0.0546537851608084
C-WEU-ITA,urb,2030,WASH_MACH_COM,0.0705207423115565
C-WEU-ITA,urb,2035,WASH_MACH_COM,0.0866762084712228
C-WEU-ITA,urb,2040,WASH_MACH_COM,0.103087478337968
C-WEU-ITA,urb,2045,WASH_MACH_COM,0.119697201115316
C-WEU-ITA,urb,2050,WASH_MACH_COM,0.136450919525757
C-WEU-ITA,urb,2000,WASH_MACH_COM,0.0669095216798391
C-EEU-LVA,urb,2005,WASH_MACH_COM,0.0617509925212344
C-EEU-LVA,urb,2010,WASH_MACH_COM,0.053227750840114
C-EEU-LVA,urb,2015,WASH_MACH_COM,0.0452457046481685
C-EEU-LVA,urb,2020,WASH_MACH_COM,0.037689184362402
C-EEU-LVA,urb,2025,WASH_MACH_COM,0.051560061121922
C-EEU-LVA,urb,2030,WASH_MACH_COM,0.0661981558714475
C-EEU-LVA,urb,2035,WASH_MACH_COM,0.0812937602095579
C-EEU-LVA,urb,2040,WASH_MACH_COM,0.0969302269060627
C-EEU-LVA,urb,2045,WASH_MACH_COM,0.11302231027524
C-EEU-LVA,urb,2050,WASH_MACH_COM,0.129419605416909
C-EEU-LVA,urb,2000,WASH_MACH_COM,0.0700768861584557
C-EEU-LTU,urb,2005,WASH_MACH_COM,0.0584158133976204
C-EEU-LTU,urb,2010,WASH_MACH_COM,0.0504448491551501
C-EEU-LTU,urb,2015,WASH_MACH_COM,0.0429925523333886
C-EEU-LTU,urb,2020,WASH_MACH_COM,0.0359772851620622
C-EEU-LTU,urb,2025,WASH_MACH_COM,0.0508492743683674
C-EEU-LTU,urb,2030,WASH_MACH_COM,0.0661064756359744
C-EEU-LTU,urb,2035,WASH_MACH_COM,0.0816820655206399
C-EEU-LTU,urb,2040,WASH_MACH_COM,0.0976117058239675
C-EEU-LTU,urb,2045,WASH_MACH_COM,0.113890307282474
C-EEU-LTU,urb,2050,WASH_MACH_COM,0.1304708129417
C-EEU-LTU,urb,2000,WASH_MACH_COM,0.0662143262153766
C-WEU-LUX,urb,2005,WASH_MACH_COM,0.0744681313725977
C-WEU-LUX,urb,2010,WASH_MACH_COM,0.068254819893026
C-WEU-LUX,urb,2015,WASH_MACH_COM,0.0590720605585501
C-WEU-LUX,urb,2020,WASH_MACH_COM,0.0477185543855339
C-WEU-LUX,urb,2025,WASH_MACH_COM,0.0659066883622836
C-WEU-LUX,urb,2030,WASH_MACH_COM,0.0838937749446907
C-WEU-LUX,urb,2035,WASH_MACH_COM,0.102001353382322
C-WEU-LUX,urb,2040,WASH_MACH_COM,0.120194557832424
C-WEU-LUX,urb,2045,WASH_MACH_COM,0.138508921388151
C-WEU-LUX,urb,2050,WASH_MACH_COM,0.156980312538364
C-WEU-LUX,urb,2000,WASH_MACH_COM,0.0805642460412986
C-WEU-MLT,urb,2005,WASH_MACH_COM,0.0914868726200274
C-WEU-MLT,urb,2010,WASH_MACH_COM,0.0774578615246023
C-WEU-MLT,urb,2015,WASH_MACH_COM,0.0664274641239349
C-WEU-MLT,urb,2020,WASH_MACH_COM,0.0535718284252248
C-WEU-MLT,urb,2025,WASH_MACH_COM,0.0690857386306507
C-WEU-MLT,urb,2030,WASH_MACH_COM,0.0844854237793152
C-WEU-MLT,urb,2035,WASH_MACH_COM,0.0997365587846213
C-WEU-MLT,urb,2040,WASH_MACH_COM,0.115067977770598
C-WEU-MLT,urb,2045,WASH_MACH_COM,0.130666712426664
C-WEU-MLT,urb,2050,WASH_MACH_COM,0.146650772389061
C-WEU-MLT,urb,2000,WASH_MACH_COM,0.104977479519679
C-WEU-NLD,urb,2005,WASH_MACH_COM,0.0660390767525434
C-WEU-NLD,urb,2010,WASH_MACH_COM,0.059705776635887
C-WEU-NLD,urb,2015,WASH_MACH_COM,0.0544370676736728
C-WEU-NLD,urb,2020,WASH_MACH_COM,0.0460272754347627
C-WEU-NLD,urb,2025,WASH_MACH_COM,0.0622297820379549
C-WEU-NLD,urb,2030,WASH_MACH_COM,0.0784021309917016
C-WEU-NLD,urb,2035,WASH_MACH_COM,0.0945413771040561
C-WEU-NLD,urb,2040,WASH_MACH_COM,0.110660260917989
C-WEU-NLD,urb,2045,WASH_MACH_COM,0.126843964766016
C-WEU-NLD,urb,2050,WASH_MACH_COM,0.143241808585723
C-WEU-NLD,urb,2000,WASH_MACH_COM,0.0722553088300746
C-EEU-POL,urb,2005,WASH_MACH_COM,0.0602084362661188
C-EEU-POL,urb,2010,WASH_MACH_COM,0.0534918808744843
C-EEU-POL,urb,2015,WASH_MACH_COM,0.0467265311105845
C-EEU-POL,urb,2020,WASH_MACH_COM,0.0402127145813111
C-EEU-POL,urb,2025,WASH_MACH_COM,0.0549225747757092
C-EEU-POL,urb,2030,WASH_MACH_COM,0.0701671610622954
C-EEU-POL,urb,2035,WASH_MACH_COM,0.0859101237950653
C-EEU-POL,urb,2040,WASH_MACH_COM,0.102124362913662
C-EEU-POL,urb,2045,WASH_MACH_COM,0.118646666264674
C-EEU-POL,urb,2050,WASH_MACH_COM,0.135313414294771
C-EEU-POL,urb,2000,WASH_MACH_COM,0.06679793641931
C-WEU-PRT,urb,2005,WASH_MACH_COM,0.0566002085852632
C-WEU-PRT,urb,2010,WASH_MACH_COM,0.0514298475532023
C-WEU-PRT,urb,2015,WASH_MACH_COM,0.0440927410771325
C-WEU-PRT,urb,2020,WASH_MACH_COM,0.0396755486304804
C-WEU-PRT,urb,2025,WASH_MACH_COM,0.0555281614363237
C-WEU-PRT,urb,2030,WASH_MACH_COM,0.0715339555635957
C-WEU-PRT,urb,2035,WASH_MACH_COM,0.0876576222601114
C-WEU-PRT,urb,2040,WASH_MACH_COM,0.103873307026328
C-WEU-PRT,urb,2045,WASH_MACH_COM,0.120191547222805
C-WEU-PRT,urb,2050,WASH_MACH_COM,0.136610820488162
C-WEU-PRT,urb,2000,WASH_MACH_COM,0.0616924180489304
C-EEU-ROU,urb,2005,WASH_MACH_COM,0.0507996775282341
C-EEU-ROU,urb,2010,WASH_MACH_COM,0.0459973054718044
C-EEU-ROU,urb,2015,WASH_MACH_COM,0.0405652672310289
C-EEU-ROU,urb,2020,WASH_MACH_COM,0.0339406294786101
C-EEU-ROU,urb,2025,WASH_MACH_COM,0.0488211757340401
C-EEU-ROU,urb,2030,WASH_MACH_COM,0.0643473864165826
C-EEU-ROU,urb,2035,WASH_MACH_COM,0.0804175393372037
C-EEU-ROU,urb,2040,WASH_MACH_COM,0.0969719703036314
C-EEU-ROU,urb,2045,WASH_MACH_COM,0.113800931532407
C-EEU-ROU,urb,2050,WASH_MACH_COM,0.130808422140481
C-EEU-ROU,urb,2000,WASH_MACH_COM,0.0555354811141254
C-EEU-SVK,urb,2005,WASH_MACH_COM,0.0566227226810491
C-EEU-SVK,urb,2010,WASH_MACH_COM,0.0483286787057665
C-EEU-SVK,urb,2015,WASH_MACH_COM,0.0419998883226181
C-EEU-SVK,urb,2020,WASH_MACH_COM,0.0374084209399223
C-EEU-SVK,urb,2025,WASH_MACH_COM,0.0527638917048786
C-EEU-SVK,urb,2030,WASH_MACH_COM,0.0686512732502
C-EEU-SVK,urb,2035,WASH_MACH_COM,0.0850177081177242
C-EEU-SVK,urb,2040,WASH_MACH_COM,0.101877243609903
C-EEU-SVK,urb,2045,WASH_MACH_COM,0.119041122065842
C-EEU-SVK,urb,2050,WASH_MACH_COM,0.136388630650216
C-EEU-SVK,urb,2000,WASH_MACH_COM,0.064732418327374
C-EEU-SVN,urb,2005,WASH_MACH_COM,0.0510409037170838
C-EEU-SVN,urb,2010,WASH_MACH_COM,0.0434578424273734
C-EEU-SVN,urb,2015,WASH_MACH_COM,0.0376122221432665
C-EEU-SVN,urb,2020,WASH_MACH_COM,0.033218175763738
C-EEU-SVN,urb,2025,WASH_MACH_COM,0.0492125756950725
C-EEU-SVN,urb,2030,WASH_MACH_COM,0.065513513417391
C-EEU-SVN,urb,2035,WASH_MACH_COM,0.0821406796051525
C-EEU-SVN,urb,2040,WASH_MACH_COM,0.0991005610606302
C-EEU-SVN,urb,2045,WASH_MACH_COM,0.116307697786836
C-EEU-SVN,urb,2050,WASH_MACH_COM,0.133666051230217
C-EEU-SVN,urb,2000,WASH_MACH_COM,0.0584708817926914
C-WEU-ESP,urb,2005,WASH_MACH_COM,0.0744177643966503
C-WEU-ESP,urb,2010,WASH_MACH_COM,0.0632574799277134
C-WEU-ESP,urb,2015,WASH_MACH_COM,0.054598473000437
C-WEU-ESP,urb,2020,WASH_MACH_COM,0.0479044631237651
C-WEU-ESP,urb,2025,WASH_MACH_COM,0.0633372139237255
C-WEU-ESP,urb,2030,WASH_MACH_COM,0.0790506794529807
C-WEU-ESP,urb,2035,WASH_MACH_COM,0.0950117022141879
C-WEU-ESP,urb,2040,WASH_MACH_COM,0.111200764656908
C-WEU-ESP,urb,2045,WASH_MACH_COM,0.127531693941143
C-WEU-ESP,urb,2050,WASH_MACH_COM,0.143922051454103
C-WEU-ESP,urb,2000,WASH_MACH_COM,0.0852407414945138
C-WEU-SWE,urb,2005,WASH_MACH_COM,0.0618388940509323
C-WEU-SWE,urb,2010,WASH_MACH_COM,0.0558831251016127
C-WEU-SWE,urb,2015,WASH_MACH_COM,0.0478623160277514
C-WEU-SWE,urb,2020,WASH_MACH_COM,0.0420018640137355
C-WEU-SWE,urb,2025,WASH_MACH_COM,0.0587772858871302
C-WEU-SWE,urb,2030,WASH_MACH_COM,0.0756293329273888
C-WEU-SWE,urb,2035,WASH_MACH_COM,0.0925325631563644
C-WEU-SWE,urb,2040,WASH_MACH_COM,0.109619022952476
C-WEU-SWE,urb,2045,WASH_MACH_COM,0.126999963239384
C-WEU-SWE,urb,2050,WASH_MACH_COM,0.144710227835478
C-WEU-SWE,urb,2000,WASH_MACH_COM,0.0676916325825662
C-WEU-GBR,urb,2005,WASH_MACH_COM,0.0618388940509323
C-WEU-GBR,urb,2010,WASH_MACH_COM,0.0558831251016127
C-WEU-GBR,urb,2015,WASH_MACH_COM,0.0478623160277514
C-WEU-GBR,urb,2020,WASH_MACH_COM,0.0420018640137355
C-WEU-GBR,urb,2025,WASH_MACH_COM,0.0587772858871302
C-WEU-GBR,urb,2030,WASH_MACH_COM,0.0756293329273888
C-WEU-GBR,urb,2035,WASH_MACH_COM,0.0925325631563644
C-WEU-GBR,urb,2040,WASH_MACH_COM,0.109619022952476
C-WEU-GBR,urb,2045,WASH_MACH_COM,0.126999963239384
C-WEU-GBR,urb,2050,WASH_MACH_COM,0.144710227835478
C-WEU-GBR,urb,2000,WASH_MACH_COM,0.0676916325825662
C-WEU-CHE,rur,1995,WASH_MACH,0.89010989
C-WEU-NOR,rur,1995,WASH_MACH,0.89010989
C-WEU-AUT,rur,1995,WASH_MACH,0.89010989
C-WEU-BEL,rur,1995,WASH_MACH,0.89010989
C-EEU-BGR,rur,1995,WASH_MACH,0.89010989
C-EEU-HRV,rur,1995,WASH_MACH,0.89010989
C-WEU-CYP,rur,1995,WASH_MACH,0.89010989
C-EEU-CZE,rur,1995,WASH_MACH,0.89010989
C-WEU-DNK,rur,1995,WASH_MACH,0.89010989
C-EEU-EST,rur,1995,WASH_MACH,0.89010989
C-WEU-FIN,rur,1995,WASH_MACH,0.89010989
C-WEU-FRA,rur,1995,WASH_MACH,0.89010989
C-WEU-DEU,rur,1995,WASH_MACH,0.89010989
C-WEU-GRC,rur,1995,WASH_MACH,0.89010989
C-EEU-HUN,rur,1995,WASH_MACH,0.89010989
C-WEU-IRL,rur,1995,WASH_MACH,0.89010989
C-WEU-ITA,rur,1995,WASH_MACH,0.89010989
C-EEU-LVA,rur,1995,WASH_MACH,0.89010989
C-EEU-LTU,rur,1995,WASH_MACH,0.89010989
C-WEU-LUX,rur,1995,WASH_MACH,0.89010989
C-WEU-MLT,rur,1995,WASH_MACH,0.89010989
C-WEU-NLD,rur,1995,WASH_MACH,0.89010989
C-EEU-POL,rur,1995,WASH_MACH,0.89010989
C-WEU-PRT,rur,1995,WASH_MACH,0.89010989
C-EEU-ROU,rur,1995,WASH_MACH,0.89010989
C-EEU-SVK,rur,1995,WASH_MACH,0.89010989
C-EEU-SVN,rur,1995,WASH_MACH,0.89010989
C-WEU-ESP,rur,1995,WASH_MACH,0.89010989
C-WEU-SWE,rur,1995,WASH_MACH,0.89010989
C-WEU-GBR,rur,1995,WASH_MACH,0.89010989
C-WEU-CHE,rur,1990,WASH_MACH,0.89010989
C-WEU-NOR,rur,1990,WASH_MACH,0.89010989
C-WEU-AUT,rur,1990,WASH_MACH,0.89010989
C-WEU-BEL,rur,1990,WASH_MACH,0.89010989
C-EEU-BGR,rur,1990,WASH_MACH,0.89010989
C-EEU-HRV,rur,1990,WASH_MACH,0.89010989
C-WEU-CYP,rur,1990,WASH_MACH,0.89010989
C-EEU-CZE,rur,1990,WASH_MACH,0.89010989
C-WEU-DNK,rur,1990,WASH_MACH,0.89010989
C-EEU-EST,rur,1990,WASH_MACH,0.89010989
C-WEU-FIN,rur,1990,WASH_MACH,0.89010989
C-WEU-FRA,rur,1990,WASH_MACH,0.89010989
C-WEU-DEU,rur,1990,WASH_MACH,0.89010989
C-WEU-GRC,rur,1990,WASH_MACH,0.89010989
C-EEU-HUN,rur,1990,WASH_MACH,0.89010989
C-WEU-IRL,rur,1990,WASH_MACH,0.89010989
C-WEU-ITA,rur,1990,WASH_MACH,0.89010989
C-EEU-LVA,rur,1990,WASH_MACH,0.89010989
C-EEU-LTU,rur,1990,WASH_MACH,0.89010989
C-WEU-LUX,rur,1990,WASH_MACH,0.89010989
C-WEU-MLT,rur,1990,WASH_MACH,0.89010989
C-WEU-NLD,rur,1990,WASH_MACH,0.89010989
C-EEU-POL,rur,1990,WASH_MACH,0.89010989
C-WEU-PRT,rur,1990,WASH_MACH,0.89010989
C-EEU-ROU,rur,1990,WASH_MACH,0.89010989
C-EEU-SVK,rur,1990,WASH_MACH,0.89010989
C-EEU-SVN,rur,1990,WASH_MACH,0.89010989
C-WEU-ESP,rur,1990,WASH_MACH,0.89010989
C-WEU-SWE,rur,1990,WASH_MACH,0.89010989
C-WEU-GBR,rur,1990,WASH_MACH,0.89010989
C-WEU-CHE,rur,2005,WASH_MACH,0.9
C-WEU-CHE,rur,2010,WASH_MACH,0.91
C-WEU-CHE,rur,2015,WASH_MACH,0.92
C-WEU-CHE,rur,2020,WASH_MACH,0.93
C-WEU-CHE,rur,2025,WASH_MACH,0.94
C-WEU-CHE,rur,2030,WASH_MACH,0.95
C-WEU-CHE,rur,2035,WASH_MACH,0.96
C-WEU-CHE,rur,2040,WASH_MACH,0.97
C-WEU-CHE,rur,2045,WASH_MACH,0.99
C-WEU-CHE,rur,2050,WASH_MACH,0.99
C-WEU-CHE,rur,2000,WASH_MACH,0.89010989
C-WEU-NOR,rur,2005,WASH_MACH,0.9
C-WEU-NOR,rur,2010,WASH_MACH,0.91
C-WEU-NOR,rur,2015,WASH_MACH,0.92
C-WEU-NOR,rur,2020,WASH_MACH,0.93
C-WEU-NOR,rur,2025,WASH_MACH,0.94
C-WEU-NOR,rur,2030,WASH_MACH,0.95
C-WEU-NOR,rur,2035,WASH_MACH,0.96
C-WEU-NOR,rur,2040,WASH_MACH,0.97
C-WEU-NOR,rur,2045,WASH_MACH,0.98
C-WEU-NOR,rur,2050,WASH_MACH,0.99
C-WEU-NOR,rur,2000,WASH_MACH,0.89010989
C-WEU-AUT,rur,2005,WASH_MACH,0.9
C-WEU-AUT,rur,2010,WASH_MACH,0.91
C-WEU-AUT,rur,2015,WASH_MACH,0.92
C-WEU-AUT,rur,2020,WASH_MACH,0.93
C-WEU-AUT,rur,2025,WASH_MACH,0.94
C-WEU-AUT,rur,2030,WASH_MACH,0.95
C-WEU-AUT,rur,2035,WASH_MACH,0.96
C-WEU-AUT,rur,2040,WASH_MACH,0.97
C-WEU-AUT,rur,2045,WASH_MACH,0.99
C-WEU-AUT,rur,2050,WASH_MACH,0.99
C-WEU-AUT,rur,2000,WASH_MACH,0.89010989
C-WEU-BEL,rur,2005,WASH_MACH,0.9
