region,year,type,energy_label,energy_class_distribution
C-WEU-NOR,2035,WASH_MACH_COM,C,4
C-WEU-NOR,2035,WASH_MACH_COM,D,0.5
C-WEU-NOR,2035,WASH_MACH_COM,E,0
C-WEU-NOR,2035,WASH_MACH_COM,F,0
C-WEU-NOR,2035,WASH_MACH_COM,G,0
C-WEU-NOR,2040,WASH_MACH_COM,A,83
C-WEU-NOR,2040,WASH_MACH_COM,B,12.5
C-WEU-NOR,2040,WASH_MACH_COM,C,4
C-WEU-NOR,2040,WASH_MACH_COM,D,0.5
C-WEU-NOR,2040,WASH_MACH_COM,E,0
C-WEU-NOR,2040,WASH_MACH_COM,F,0
C-WEU-NOR,2040,WASH_MACH_COM,G,0
C-WEU-NOR,2045,WASH_MACH_COM,A,83
C-WEU-NOR,2045,WASH_MACH_COM,B,12.5
C-WEU-NOR,2045,WASH_MACH_COM,C,4
C-WEU-NOR,2045,WASH_MACH_COM,D,0.5
C-WEU-NOR,2045,WASH_MACH_COM,E,0
C-WEU-NOR,2045,WASH_MACH_COM,F,0
C-WEU-NOR,2045,WASH_MACH_COM,G,0
C-WEU-NOR,2050,WASH_MACH_COM,A,83
C-WEU-NOR,2050,WASH_MACH_COM,B,12.5
C-WEU-NOR,2050,WASH_MACH_COM,C,4
C-WEU-NOR,2050,WASH_MACH_COM,D,0.5
C-WEU-NOR,2050,WASH_MACH_COM,E,0
C-WEU-NOR,2050,WASH_MACH_COM,F,0
C-WEU-NOR,2050,WASH_MACH_COM,G,0
C-EEU-BGR,1990,WASH_MACH,A,0
C-EEU-BGR,1990,WASH_MACH,B,0
C-EEU-BGR,1990,WASH_MACH,C,0
C-EEU-BGR,1990,WASH_MACH,D,0
C-EEU-BGR,1990,WASH_MACH,E,0
C-EEU-BGR,1990,WASH_MACH,F,0
C-EEU-BGR,1990,WASH_MACH,G,100
C-EEU-CZE,1990,WASH_MACH,A,0
C-EEU-CZE,1990,WASH_MACH,B,0
C-EEU-CZE,1990,WASH_MACH,C,0
C-EEU-CZE,1990,WASH_MACH,D,0
C-EEU-CZE,1990,WASH_MACH,E,0
C-EEU-CZE,1990,WASH_MACH,F,0
C-EEU-CZE,1990,WASH_MACH,G,100
C-EEU-EST,1990,WASH_MACH,A,0
C-EEU-EST,1990,WASH_MACH,B,0
C-EEU-EST,1990,WASH_MACH,C,0
C-EEU-EST,1990,WASH_MACH,D,0
C-EEU-EST,1990,WASH_MACH,E,0
C-EEU-EST,1990,WASH_MACH,F,0
C-EEU-EST,1990,WASH_MACH,G,100
C-EEU-HRV,1990,WASH_MACH,A,0
C-EEU-HRV,1990,WASH_MACH,B,0
C-EEU-HRV,1990,WASH_MACH,C,0
C-EEU-HRV,1990,WASH_MACH,D,0
C-EEU-HRV,1990,WASH_MACH,E,0
C-EEU-HRV,1990,WASH_MACH,F,0
C-EEU-HRV,1990,WASH_MACH,G,100
C-EEU-HUN,1990,WASH_MACH,A,0
C-EEU-HUN,1990,WASH_MACH,B,0
C-EEU-HUN,1990,WASH_MACH,C,0
C-EEU-HUN,1990,WASH_MACH,D,0
C-EEU-HUN,1990,WASH_MACH,E,0
C-EEU-HUN,1990,WASH_MACH,F,0
C-EEU-HUN,1990,WASH_MACH,G,100
C-EEU-LTU,1990,WASH_MACH,A,0
C-EEU-LTU,1990,WASH_MACH,B,0
C-EEU-LTU,1990,WASH_MACH,C,0
C-EEU-LTU,1990,WASH_MACH,D,0
C-EEU-LTU,1990,WASH_MACH,E,0
C-EEU-LTU,1990,WASH_MACH,F,0
C-EEU-LTU,1990,WASH_MACH,G,100
C-EEU-LVA,1990,WASH_MACH,A,0
C-EEU-LVA,1990,WASH_MACH,B,0
C-EEU-LVA,1990,WASH_MACH,C,0
C-EEU-LVA,1990,WASH_MACH,D,0
C-EEU-LVA,1990,WASH_MACH,E,0
C-EEU-LVA,1990,WASH_MACH,F,0
C-EEU-LVA,1990,WASH_MACH,G,100
C-EEU-POL,1990,WASH_MACH,A,0
C-EEU-POL,1990,WASH_MACH,B,0
C-EEU-POL,1990,WASH_MACH,C,0
C-EEU-POL,1990,WASH_MACH,D,0
C-EEU-POL,1990,WASH_MACH,E,0
C-EEU-POL,1990,WASH_MACH,F,0
C-EEU-POL,1990,WASH_MACH,G,100
C-EEU-ROU,1990,WASH_MACH,A,0
C-EEU-ROU,1990,WASH_MACH,B,0
C-EEU-ROU,1990,WASH_MACH,C,0
C-EEU-ROU,1990,WASH_MACH,D,0
C-EEU-ROU,1990,WASH_MACH,E,0
C-EEU-ROU,1990,WASH_MACH,F,0
C-EEU-ROU,1990,WASH_MACH,G,100
C-EEU-SVK,1990,WASH_MACH,A,0
C-EEU-SVK,1990,WASH_MACH,B,0
C-EEU-SVK,1990,WASH_MACH,C,0
C-EEU-SVK,1990,WASH_MACH,D,0
C-EEU-SVK,1990,WASH_MACH,E,0
C-EEU-SVK,1990,WASH_MACH,F,0
C-EEU-SVK,1990,WASH_MACH,G,100
C-EEU-SVN,1990,WASH_MACH,A,0
C-EEU-SVN,1990,WASH_MACH,B,0
C-EEU-SVN,1990,WASH_MACH,C,0
C-EEU-SVN,1990,WASH_MACH,D,0
C-EEU-SVN,1990,WASH_MACH,E,0
C-EEU-SVN,1990,WASH_MACH,F,0
C-EEU-SVN,1990,WASH_MACH,G,100
C-WEU-AUT,1990,WASH_MACH,A,0
C-WEU-AUT,1990,WASH_MACH,B,0
C-WEU-AUT,1990,WASH_MACH,C,0
C-WEU-AUT,1990,WASH_MACH,D,0
C-WEU-AUT,1990,WASH_MACH,E,0
C-WEU-AUT,1990,WASH_MACH,F,0
C-WEU-AUT,1990,WASH_MACH,G,100
C-WEU-BEL,1990,WASH_MACH,A,0
C-WEU-BEL,1990,WASH_MACH,B,0
C-WEU-BEL,1990,WASH_MACH,C,0
C-WEU-BEL,1990,WASH_MACH,D,0
C-WEU-BEL,1990,WASH_MACH,E,0
C-WEU-BEL,1990,WASH_MACH,F,0
C-WEU-BEL,1990,WASH_MACH,G,100
C-WEU-CYP,1990,WASH_MACH,A,0
C-WEU-CYP,1990,WASH_MACH,B,0
C-WEU-CYP,1990,WASH_MACH,C,0
C-WEU-CYP,1990,WASH_MACH,D,0
C-WEU-CYP,1990,WASH_MACH,E,0
C-WEU-CYP,1990,WASH_MACH,F,0
C-WEU-CYP,1990,WASH_MACH,G,100
C-WEU-DEU,1990,WASH_MACH,A,0
C-WEU-DEU,1990,WASH_MACH,B,0
C-WEU-DEU,1990,WASH_MACH,C,0
C-WEU-DEU,1990,WASH_MACH,D,0
C-WEU-DEU,1990,WASH_MACH,E,0
C-WEU-DEU,1990,WASH_MACH,F,0
C-WEU-DEU,1990,WASH_MACH,G,100
C-WEU-DNK,1990,WASH_MACH,A,0
C-WEU-DNK,1990,WASH_MACH,B,0
C-WEU-DNK,1990,WASH_MACH,C,0
C-WEU-DNK,1990,WASH_MACH,D,0
C-WEU-DNK,1990,WASH_MACH,E,0
C-WEU-DNK,1990,WASH_MACH,F,0
C-WEU-DNK,1990,WASH_MACH,G,100
C-WEU-ESP,1990,WASH_MACH,A,0
C-WEU-ESP,1990,WASH_MACH,B,0
C-WEU-ESP,1990,WASH_MACH,C,0
C-WEU-ESP,1990,WASH_MACH,D,0
C-WEU-ESP,1990,WASH_MACH,E,0
C-WEU-ESP,1990,WASH_MACH,F,0
C-WEU-ESP,1990,WASH_MACH,G,100
C-WEU-FIN,1990,WASH_MACH,A,0
C-WEU-FIN,1990,WASH_MACH,B,0
C-WEU-FIN,1990,WASH_MACH,C,0
C-WEU-FIN,1990,WASH_MACH,D,0
C-WEU-FIN,1990,WASH_MACH,E,0
C-WEU-FIN,1990,WASH_MACH,F,0
C-WEU-FIN,1990,WASH_MACH,G,100
C-WEU-FRA,1990,WASH_MACH,A,0
C-WEU-FRA,1990,WASH_MACH,B,0
C-WEU-FRA,1990,WASH_MACH,C,0
C-WEU-FRA,1990,WASH_MACH,D,0
C-WEU-FRA,1990,WASH_MACH,E,0
C-WEU-FRA,1990,WASH_MACH,F,0
C-WEU-FRA,1990,WASH_MACH,G,100
C-WEU-GRC,1990,WASH_MACH,A,0
C-WEU-GRC,1990,WASH_MACH,B,0
C-WEU-GRC,1990,WASH_MACH,C,0
C-WEU-GRC,1990,WASH_MACH,D,0
C-WEU-GRC,1990,WASH_MACH,E,0
C-WEU-GRC,1990,WASH_MACH,F,0
C-WEU-GRC,1990,WASH_MACH,G,100
C-WEU-IRL,1990,WASH_MACH,A,0
C-WEU-IRL,1990,WASH_MACH,B,0
C-WEU-IRL,1990,WASH_MACH,C,0
C-WEU-IRL,1990,WASH_MACH,D,0
C-WEU-IRL,1990,WASH_MACH,E,0
C-WEU-IRL,1990,WASH_MACH,F,0
C-WEU-IRL,1990,WASH_MACH,G,100
C-WEU-ITA,1990,WASH_MACH,A,0
C-WEU-ITA,1990,WASH_MACH,B,0
C-WEU-ITA,1990,WASH_MACH,C,0
C-WEU-ITA,1990,WASH_MACH,D,0
C-WEU-ITA,1990,WASH_MACH,E,0
C-WEU-ITA,1990,WASH_MACH,F,0
C-WEU-ITA,1990,WASH_MACH,G,100
C-WEU-LUX,1990,WASH_MACH,A,0
C-WEU-LUX,1990,WASH_MACH,B,0
C-WEU-LUX,1990,WASH_MACH,C,0
C-WEU-LUX,1990,WASH_MACH,D,0
C-WEU-LUX,1990,WASH_MACH,E,0
C-WEU-LUX,1990,WASH_MACH,F,0
C-WEU-LUX,1990,WASH_MACH,G,100
C-WEU-MLT,1990,WASH_MACH,A,0
C-WEU-MLT,1990,WASH_MACH,B,0
C-WEU-MLT,1990,WASH_MACH,C,0
C-WEU-MLT,1990,WASH_MACH,D,0
C-WEU-MLT,1990,WASH_MACH,E,0
C-WEU-MLT,1990,WASH_MACH,F,0
C-WEU-MLT,1990,WASH_MACH,G,100
C-WEU-NLD,1990,WASH_MACH,A,0
C-WEU-NLD,1990,WASH_MACH,B,0
C-WEU-NLD,1990,WASH_MACH,C,0
C-WEU-NLD,1990,WASH_MACH,D,0
C-WEU-NLD,1990,WASH_MACH,E,0
C-WEU-NLD,1990,WASH_MACH,F,0
C-WEU-NLD,1990,WASH_MACH,G,100
C-WEU-PRT,1990,WASH_MACH,A,0
C-WEU-PRT,1990,WASH_MACH,B,0
C-WEU-PRT,1990,WASH_MACH,C,0
C-WEU-PRT,1990,WASH_MACH,D,0
C-WEU-PRT,1990,WASH_MACH,E,0
C-WEU-PRT,1990,WASH_MACH,F,0
C-WEU-PRT,1990,WASH_MACH,G,100
C-WEU-SWE,1990,WASH_MACH,A,0
C-WEU-SWE,1990,WASH_MACH,B,0
C-WEU-SWE,1990,WASH_MACH,C,0
C-WEU-SWE,1990,WASH_MACH,D,0
C-WEU-SWE,1990,WASH_MACH,E,0
C-WEU-SWE,1990,WASH_MACH,F,0
C-WEU-SWE,1990,WASH_MACH,G,100
C-EEU-BGR,1990,WASH_MACH_COM,A,0
C-EEU-BGR,1990,WASH_MACH_COM,B,0
C-EEU-BGR,1990,WASH_MACH_COM,C,0
C-EEU-BGR,1990,WASH_MACH_COM,D,0
C-EEU-BGR,1990,WASH_MACH_COM,E,0
C-EEU-BGR,1990,WASH_MACH_COM,F,0
C-EEU-BGR,1990,WASH_MACH_COM,G,100
C-EEU-CZE,1990,WASH_MACH_COM,A,0
C-EEU-CZE,1990,WASH_MACH_COM,B,0
C-EEU-CZE,1990,WASH_MACH_COM,C,0
C-EEU-CZE,1990,WASH_MACH_COM,D,0
C-EEU-CZE,1990,WASH_MACH_COM,E,0
C-EEU-CZE,1990,WASH_MACH_COM,F,0
C-EEU-CZE,1990,WASH_MACH_COM,G,100
C-EEU-EST,1990,WASH_MACH_COM,A,0
C-EEU-EST,1990,WASH_MACH_COM,B,0
C-EEU-EST,1990,WASH_MACH_COM,C,0
C-EEU-EST,1990,WASH_MACH_COM,D,0
C-EEU-EST,1990,WASH_MACH_COM,E,0
C-EEU-EST,1990,WASH_MACH_COM,F,0
C-EEU-EST,1990,WASH_MACH_COM,G,100
C-EEU-HRV,1990,WASH_MACH_COM,A,0
C-EEU-HRV,1990,WASH_MACH_COM,B,0
C-EEU-HRV,1990,WASH_MACH_COM,C,0
C-EEU-HRV,1990,WASH_MACH_COM,D,0
C-EEU-HRV,1990,WASH_MACH_COM,E,0
C-EEU-HRV,1990,WASH_MACH_COM,F,0
C-EEU-HRV,1990,WASH_MACH_COM,G,100
C-EEU-HUN,1990,WASH_MACH_COM,A,0
C-EEU-HUN,1990,WASH_MACH_COM,B,0
C-EEU-HUN,1990,WASH_MACH_COM,C,0
C-EEU-HUN,1990,WASH_MACH_COM,D,0
C-EEU-HUN,1990,WASH_MACH_COM,E,0
C-EEU-HUN,1990,WASH_MACH_COM,F,0
C-EEU-HUN,1990,WASH_MACH_COM,G,100
C-EEU-LTU,1990,WASH_MACH_COM,A,0
C-EEU-LTU,1990,WASH_MACH_COM,B,0
C-EEU-LTU,1990,WASH_MACH_COM,C,0
C-EEU-LTU,1990,WASH_MACH_COM,D,0
C-EEU-LTU,1990,WASH_MACH_COM,E,0
C-EEU-LTU,1990,WASH_MACH_COM,F,0
C-EEU-LTU,1990,WASH_MACH_COM,G,100
C-EEU-LVA,1990,WASH_MACH_COM,A,0
C-EEU-LVA,1990,WASH_MACH_COM,B,0
C-EEU-LVA,1990,WASH_MACH_COM,C,0
C-EEU-LVA,1990,WASH_MACH_COM,D,0
C-EEU-LVA,1990,WASH_MACH_COM,E,0
C-EEU-LVA,1990,WASH_MACH_COM,F,0
C-EEU-LVA,1990,WASH_MACH_COM,G,100
C-EEU-POL,1990,WASH_MACH_COM,A,0
C-EEU-POL,1990,WASH_MACH_COM,B,0
C-EEU-POL,1990,WASH_MACH_COM,C,0
C-EEU-POL,1990,WASH_MACH_COM,D,0
C-EEU-POL,1990,WASH_MACH_COM,E,0
C-EEU-POL,1990,WASH_MACH_COM,F,0
C-EEU-POL,1990,WASH_MACH_COM,G,100
C-EEU-ROU,1990,WASH_MACH_COM,A,0
C-EEU-ROU,1990,WASH_MACH_COM,B,0
C-EEU-ROU,1990,WASH_MACH_COM,C,0
C-EEU-ROU,1990,WASH_MACH_COM,D,0
C-EEU-ROU,1990,WASH_MACH_COM,E,0
C-EEU-ROU,1990,WASH_MACH_COM,F,0
C-EEU-ROU,1990,WASH_MACH_COM,G,100
C-EEU-SVK,1990,WASH_MACH_COM,A,0
C-EEU-SVK,1990,WASH_MACH_COM,B,0
C-EEU-SVK,1990,WASH_MACH_COM,C,0
C-EEU-SVK,1990,WASH_MACH_COM,D,0
C-EEU-SVK,1990,WASH_MACH_COM,E,0
C-EEU-SVK,1990,WASH_MACH_COM,F,0
C-EEU-SVK,1990,WASH_MACH_COM,G,100
C-EEU-SVN,1990,WASH_MACH_COM,A,0
C-EEU-SVN,1990,WASH_MACH_COM,B,0
C-EEU-SVN,1990,WASH_MACH_COM,C,0
C-EEU-SVN,1990,WASH_MACH_COM,D,0
C-EEU-SVN,1990,WASH_MACH_COM,E,0
C-EEU-SVN,1990,WASH_MACH_COM,F,0
C-EEU-SVN,1990,WASH_MACH_COM,G,100
C-WEU-AUT,1990,WASH_MACH_COM,A,0
C-WEU-AUT,1990,WASH_MACH_COM,B,0
C-WEU-AUT,1990,WASH_MACH_COM,C,0
C-WEU-AUT,1990,WASH_MACH_COM,D,0
C-WEU-AUT,1990,WASH_MACH_COM,E,0
C-WEU-AUT,1990,WASH_MACH_COM,F,0
C-WEU-AUT,1990,WASH_MACH_COM,G,100
C-WEU-BEL,1990,WASH_MACH_COM,A,0
C-WEU-BEL,1990,WASH_MACH_COM,B,0
C-WEU-BEL,1990,WASH_MACH_COM,C,0
C-WEU-BEL,1990,WASH_MACH_COM,D,0
C-WEU-BEL,1990,WASH_MACH_COM,E,0
C-WEU-BEL,1990,WASH_MACH_COM,F,0
C-WEU-BEL,1990,WASH_MACH_COM,G,100
C-WEU-CYP,1990,WASH_MACH_COM,A,0
C-WEU-CYP,1990,WASH_MACH_COM,B,0
C-WEU-CYP,1990,WASH_MACH_COM,C,0
C-WEU-CYP,1990,WASH_MACH_COM,D,0
C-WEU-CYP,1990,WASH_MACH_COM,E,0
C-WEU-CYP,1990,WASH_MACH_COM,F,0
C-WEU-CYP,1990,WASH_MACH_COM,G,100
C-WEU-DEU,1990,WASH_MACH_COM,A,0
C-WEU-DEU,1990,WASH_MACH_COM,B,0
C-WEU-DEU,1990,WASH_MACH_COM,C,0
C-WEU-DEU,1990,WASH_MACH_COM,D,0
C-WEU-DEU,1990,WASH_MACH_COM,E,0
C-WEU-DEU,1990,WASH_MACH_COM,F,0
C-WEU-DEU,1990,WASH_MACH_COM,G,100
C-WEU-DNK,1990,WASH_MACH_COM,A,0
C-WEU-DNK,1990,WASH_MACH_COM,B,0
C-WEU-DNK,1990,WASH_MACH_COM,C,0
C-WEU-DNK,1990,WASH_MACH_COM,D,0
C-WEU-DNK,1990,WASH_MACH_COM,E,0
C-WEU-DNK,1990,WASH_MACH_COM,F,0
C-WEU-DNK,1990,WASH_MACH_COM,G,100
C-WEU-ESP,1990,WASH_MACH_COM,A,0
C-WEU-ESP,1990,WASH_MACH_COM,B,0
C-WEU-ESP,1990,WASH_MACH_COM,C,0
C-WEU-ESP,1990,WASH_MACH_COM,D,0
C-WEU-ESP,1990,WASH_MACH_COM,E,0
C-WEU-ESP,1990,WASH_MACH_COM,F,0
C-WEU-ESP,1990,WASH_MACH_COM,G,100
C-WEU-FIN,1990,WASH_MACH_COM,A,0
C-WEU-FIN,1990,WASH_MACH_COM,B,0
C-WEU-FIN,1990,WASH_MACH_COM,C,0
C-WEU-FIN,1990,WASH_MACH_COM,D,0
C-WEU-FIN,1990,WASH_MACH_COM,E,0
C-WEU-FIN,1990,WASH_MACH_COM,F,0
C-WEU-FIN,1990,WASH_MACH_COM,G,100
C-WEU-FRA,1990,WASH_MACH_COM,A,0
C-WEU-FRA,1990,WASH_MACH_COM,B,0
C-WEU-FRA,1990,WASH_MACH_COM,C,0
C-WEU-FRA,1990,WASH_MACH_COM,D,0
C-WEU-FRA,1990,WASH_MACH_COM,E,0
C-WEU-FRA,1990,WASH_MACH_COM,F,0
C-WEU-FRA,1990,WASH_MACH_COM,G,100
C-WEU-GRC,1990,WASH_MACH_COM,A,0
C-WEU-GRC,1990,WASH_MACH_COM,B,0
C-WEU-GRC,1990,WASH_MACH_COM,C,0
C-WEU-GRC,1990,WASH_MACH_COM,D,0
C-WEU-GRC,1990,WASH_MACH_COM,E,0
C-WEU-GRC,1990,WASH_MACH_COM,F,0
C-WEU-GRC,1990,WASH_MACH_COM,G,100
C-WEU-IRL,1990,WASH_MACH_COM,A,0
C-WEU-IRL,1990,WASH_MACH_COM,B,0
C-WEU-IRL,1990,WASH_MACH_COM,C,0
C-WEU-IRL,1990,WASH_MACH_COM,D,0
C-WEU-IRL,1990,WASH_MACH_COM,E,0
C-WEU-IRL,1990,WASH_MACH_COM,F,0
C-WEU-IRL,1990,WASH_MACH_COM,G,100
C-WEU-ITA,1990,WASH_MACH_COM,A,0
C-WEU-ITA,1990,WASH_MACH_COM,B,0
C-WEU-ITA,1990,WASH_MACH_COM,C,0
C-WEU-ITA,1990,WASH_MACH_COM,D,0
C-WEU-ITA,1990,WASH_MACH_COM,E,0
C-WEU-ITA,1990,WASH_MACH_COM,F,0
C-WEU-ITA,1990,WASH_MACH_COM,G,100
C-WEU-LUX,1990,WASH_MACH_COM,A,0
C-WEU-LUX,1990,WASH_MACH_COM,B,0
C-WEU-LUX,1990,WASH_MACH_COM,C,0
C-WEU-LUX,1990,WASH_MACH_COM,D,0
C-WEU-LUX,1990,WASH_MACH_COM,E,0
C-WEU-LUX,1990,WASH_MACH_COM,F,0
C-WEU-LUX,1990,WASH_MACH_COM,G,100
C-WEU-MLT,1990,WASH_MACH_COM,A,0
C-WEU-MLT,1990,WASH_MACH_COM,B,0
C-WEU-MLT,1990,WASH_MACH_COM,C,0
C-WEU-MLT,1990,WASH_MACH_COM,D,0
C-WEU-MLT,1990,WASH_MACH_COM,E,0
C-WEU-MLT,1990,WASH_MACH_COM,F,0
C-WEU-MLT,1990,WASH_MACH_COM,G,100
C-WEU-NLD,1990,WASH_MACH_COM,A,0
C-WEU-NLD,1990,WASH_MACH_COM,B,0
C-WEU-NLD,1990,WASH_MACH_COM,C,0
C-WEU-NLD,1990,WASH_MACH_COM,D,0
C-WEU-NLD,1990,WASH_MACH_COM,E,0
C-WEU-NLD,1990,WASH_MACH_COM,F,0
C-WEU-NLD,1990,WASH_MACH_COM,G,100
C-WEU-PRT,1990,WASH_MACH_COM,A,0
C-WEU-PRT,1990,WASH_MACH_COM,B,0
C-WEU-PRT,1990,WASH_MACH_COM,C,0
C-WEU-PRT,1990,WASH_MACH_COM,D,0
C-WEU-PRT,1990,WASH_MACH_COM,E,0
C-WEU-PRT,1990,WASH_MACH_COM,F,0
C-WEU-PRT,1990,WASH_MACH_COM,G,100
C-WEU-SWE,1990,WASH_MACH_COM,A,0
C-WEU-SWE,1990,WASH_MACH_COM,B,0
C-WEU-SWE,1990,WASH_MACH_COM,C,0
C-WEU-SWE,1990,WASH_MACH_COM,D,0
C-WEU-SWE,1990,WASH_MACH_COM,E,0
C-WEU-SWE,1990,WASH_MACH_COM,F,0
C-WEU-SWE,1990,WASH_MACH_COM,G,100
C-EEU-BGR,1995,WASH_MACH,A,0
C-EEU-BGR,1995,WASH_MACH,B,1.5
C-EEU-BGR,1995,WASH_MACH,C,12.5
C-EEU-BGR,1995,WASH_MACH,D,10.75
C-EEU-BGR,1995,WASH_MACH,E,0.25
C-EEU-BGR,1995,WASH_MACH,F,0
C-EEU-BGR,1995,WASH_MACH,G,75
C-EEU-CZE,1995,WASH_MACH,A,0
C-EEU-CZE,1995,WASH_MACH,B,1.5
C-EEU-CZE,1995,WASH_MACH,C,12.5
C-EEU-CZE,1995,WASH_MACH,D,10.75
C-EEU-CZE,1995,WASH_MACH,E,0.25
C-EEU-CZE,1995,WASH_MACH,F,0
C-EEU-CZE,1995,WASH_MACH,G,75
C-EEU-EST,1995,WASH_MACH,A,0
C-EEU-EST,1995,WASH_MACH,B,1.5
C-EEU-EST,1995,WASH_MACH,C,12.5
C-EEU-EST,1995,WASH_MACH,D,10.75
C-EEU-EST,1995,WASH_MACH,E,0.25
C-EEU-EST,1995,WASH_MACH,F,0
C-EEU-EST,1995,WASH_MACH,G,75
C-EEU-HRV,1995,WASH_MACH,A,0
C-EEU-HRV,1995,WASH_MACH,B,1.5
C-EEU-HRV,1995,WASH_MACH,C,12.5
C-EEU-HRV,1995,WASH_MACH,D,10.75
C-EEU-HRV,1995,WASH_MACH,E,0.25
C-EEU-HRV,1995,WASH_MACH,F,0
C-EEU-HRV,1995,WASH_MACH,G,75
C-EEU-HUN,1995,WASH_MACH,A,0
C-EEU-HUN,1995,WASH_MACH,B,1.5
C-EEU-HUN,1995,WASH_MACH,C,12.5
C-EEU-HUN,1995,WASH_MACH,D,10.75
C-EEU-HUN,1995,WASH_MACH,E,0.25
C-EEU-HUN,1995,WASH_MACH,F,0
C-EEU-HUN,1995,WASH_MACH,G,75
C-EEU-LTU,1995,WASH_MACH,A,0
C-EEU-LTU,1995,WASH_MACH,B,1.5
C-EEU-LTU,1995,WASH_MACH,C,12.5
C-EEU-LTU,1995,WASH_MACH,D,10.75
C-EEU-LTU,1995,WASH_MACH,E,0.25
C-EEU-LTU,1995,WASH_MACH,F,0
C-EEU-LTU,1995,WASH_MACH,G,75
C-EEU-LVA,1995,WASH_MACH,A,0
C-EEU-LVA,1995,WASH_MACH,B,1.5
C-EEU-LVA,1995,WASH_MACH,C,12.5
C-EEU-LVA,1995,WASH_MACH,D,10.75
C-EEU-LVA,1995,WASH_MACH,E,0.25
C-EEU-LVA,1995,WASH_MACH,F,0
C-EEU-LVA,1995,WASH_MACH,G,75
C-EEU-POL,1995,WASH_MACH,A,0
C-EEU-POL,1995,WASH_MACH,B,1.5
C-EEU-POL,1995,WASH_MACH,C,12.5
C-EEU-POL,1995,WASH_MACH,D,10.75
C-EEU-POL,1995,WASH_MACH,E,0.25
C-EEU-POL,1995,WASH_MACH,F,0
C-EEU-POL,1995,WASH_MACH,G,75
C-EEU-ROU,1995,WASH_MACH,A,0
C-EEU-ROU,1995,WASH_MACH,B,1.5
C-EEU-ROU,1995,WASH_MACH,C,12.5
C-EEU-ROU,1995,WASH_MACH,D,10.75
C-EEU-ROU,1995,WASH_MACH,E,0.25
C-EEU-ROU,1995,WASH_MACH,F,0
C-EEU-ROU,1995,WASH_MACH,G,75
C-EEU-SVK,1995,WASH_MACH,A,0
C-EEU-SVK,1995,WASH_MACH,B,1.5
C-EEU-SVK,1995,WASH_MACH,C,12.5
C-EEU-SVK,1995,WASH_MACH,D,10.75
C-EEU-SVK,1995,WASH_MACH,E,0.25
C-EEU-SVK,1995,WASH_MACH,F,0
C-EEU-SVK,1995,WASH_MACH,G,75
C-EEU-SVN,1995,WASH_MACH,A,0
C-EEU-SVN,1995,WASH_MACH,B,1.5
C-EEU-SVN,1995,WASH_MACH,C,12.5
C-EEU-SVN,1995,WASH_MACH,D,10.75
C-EEU-SVN,1995,WASH_MACH,E,0.25
C-EEU-SVN,1995,WASH_MACH,F,0
C-EEU-SVN,1995,WASH_MACH,G,75
C-WEU-AUT,1995,WASH_MACH,A,0
C-WEU-AUT,1995,WASH_MACH,B,1.5
C-WEU-AUT,1995,WASH_MACH,C,12.5
C-WEU-AUT,1995,WASH_MACH,D,10.75
C-WEU-AUT,1995,WASH_MACH,E,0.25
C-WEU-AUT,1995,WASH_MACH,F,0
C-WEU-AUT,1995,WASH_MACH,G,75
C-WEU-BEL,1995,WASH_MACH,A,0
C-WEU-BEL,1995,WASH_MACH,B,1.5
C-WEU-BEL,1995,WASH_MACH,C,12.5
C-WEU-BEL,1995,WASH_MACH,D,10.75
C-WEU-BEL,1995,WASH_MACH,E,0.25
C-WEU-BEL,1995,WASH_MACH,F,0
C-WEU-BEL,1995,WASH_MACH,G,75
C-WEU-CYP,1995,WASH_MACH,A,0
C-WEU-CYP,1995,WASH_MACH,B,1.5
C-WEU-CYP,1995,WASH_MACH,C,12.5
C-WEU-CYP,1995,WASH_MACH,D,10.75
C-WEU-CYP,1995,WASH_MACH,E,0.25
C-WEU-CYP,1995,WASH_MACH,F,0
C-WEU-CYP,1995,WASH_MACH,G,75
C-WEU-DEU,1995,WASH_MACH,A,0
C-WEU-DEU,1995,WASH_MACH,B,1.5
C-WEU-DEU,1995,WASH_MACH,C,12.5
C-WEU-DEU,1995,WASH_MACH,D,10.75
C-WEU-DEU,1995,WASH_MACH,E,0.25
C-WEU-DEU,1995,WASH_MACH,F,0
C-WEU-DEU,1995,WASH_MACH,G,75
C-WEU-DNK,1995,WASH_MACH,A,0
C-WEU-DNK,1995,WASH_MACH,B,1.5
C-WEU-DNK,1995,WASH_MACH,C,12.5
C-WEU-DNK,1995,WASH_MACH,D,10.75
C-WEU-DNK,1995,WASH_MACH,E,0.25
C-WEU-DNK,1995,WASH_MACH,F,0
C-WEU-DNK,1995,WASH_MACH,G,75
C-WEU-ESP,1995,WASH_MACH,A,0
C-WEU-ESP,1995,WASH_MACH,B,1.5
C-WEU-ESP,1995,WASH_MACH,C,12.5
C-WEU-ESP,1995,WASH_MACH,D,10.75
C-WEU-ESP,1995,WASH_MACH,E,0.25
C-WEU-ESP,1995,WASH_MACH,F,0
C-WEU-ESP,1995,WASH_MACH,G,75
C-WEU-FIN,1995,WASH_MACH,A,0
C-WEU-FIN,1995,WASH_MACH,B,1.5
C-WEU-FIN,1995,WASH_MACH,C,12.5
C-WEU-FIN,1995,WASH_MACH,D,10.75
C-WEU-FIN,1995,WASH_MACH,E,0.25
