region,urt,type,year,access
C-WEU-GBR,urb,WASH_MACH,2025,0.952194624213279
C-WEU-GRC,rur,WASH_MACH,2025,0.94
C-WEU-GRC,urb,WASH_MACH,2025,0.953480516349305
C-WEU-IRL,rur,WASH_MACH,2025,0.94
C-WEU-IRL,urb,WASH_MACH,2025,0.947920836374121
C-WEU-ITA,rur,WASH_MACH,2025,0.94
C-WEU-ITA,urb,WASH_MACH,2025,0.954055671480775
C-WEU-LUX,rur,WASH_MACH,2025,0.94
C-WEU-LUX,urb,WASH_MACH,2025,0.955103320263178
C-WEU-MLT,rur,WASH_MACH,2025,0.94
C-WEU-MLT,urb,WASH_MACH,2025,0.948540594312812
C-WEU-NLD,rur,WASH_MACH,2025,0.94
C-WEU-NLD,urb,WASH_MACH,2025,0.951612116278462
C-WEU-NOR,rur,WASH_MACH,2025,0.94
C-WEU-NOR,urb,WASH_MACH,2025,0.952194624213279
C-WEU-PRT,rur,WASH_MACH,2025,0.94
C-WEU-PRT,urb,WASH_MACH,2025,0.954894358928719
C-WEU-SWE,rur,WASH_MACH,2025,0.94
C-WEU-SWE,urb,WASH_MACH,2025,0.952194624213279
C-EEU-BGR,rur,WASH_MACH,2030,0.95
C-EEU-BGR,urb,WASH_MACH,2030,0.980956852371159
C-EEU-CZE,rur,WASH_MACH,2030,0.95
C-EEU-CZE,urb,WASH_MACH,2030,0.980425558817295
C-EEU-EST,rur,WASH_MACH,2030,0.95
C-EEU-EST,urb,WASH_MACH,2030,0.974300016634342
C-EEU-HRV,rur,WASH_MACH,2030,0.95
C-EEU-HRV,urb,WASH_MACH,2030,0.976978102882393
C-EEU-HUN,rur,WASH_MACH,2030,0.95
C-EEU-HUN,urb,WASH_MACH,2030,0.978865750788228
C-EEU-LTU,rur,WASH_MACH,2030,0.95
C-EEU-LTU,urb,WASH_MACH,2030,0.975051668539571
C-EEU-LVA,rur,WASH_MACH,2030,0.95
C-EEU-LVA,urb,WASH_MACH,2030,0.975139644523106
C-EEU-POL,rur,WASH_MACH,2030,0.95
C-EEU-POL,urb,WASH_MACH,2030,0.978948285867859
C-EEU-ROU,rur,WASH_MACH,2030,0.95
C-EEU-ROU,urb,WASH_MACH,2030,0.973363653632074
C-EEU-SVK,rur,WASH_MACH,2030,0.95
C-EEU-SVK,urb,WASH_MACH,2030,0.977493646048172
C-EEU-SVN,rur,WASH_MACH,2030,0.95
C-EEU-SVN,urb,WASH_MACH,2030,0.974482664390426
C-WEU-AUT,rur,WASH_MACH,2030,0.95
C-WEU-AUT,urb,WASH_MACH,2030,0.982934912938179
C-WEU-BEL,rur,WASH_MACH,2030,0.95
C-WEU-BEL,urb,WASH_MACH,2030,0.973412606115473
C-WEU-CHE,rur,WASH_MACH,2030,0.95
C-WEU-CHE,urb,WASH_MACH,2030,0.982934912938179
C-WEU-CYP,rur,WASH_MACH,2030,0.95
C-WEU-CYP,urb,WASH_MACH,2030,0.973699485951589
C-WEU-DEU,rur,WASH_MACH,2030,0.95
C-WEU-DEU,urb,WASH_MACH,2030,0.977007065363787
C-WEU-DNK,rur,WASH_MACH,2030,0.95
C-WEU-DNK,urb,WASH_MACH,2030,0.973276217298027
C-WEU-ESP,rur,WASH_MACH,2030,0.95
C-WEU-ESP,urb,WASH_MACH,2030,0.977598145480332
C-WEU-FIN,rur,WASH_MACH,2030,0.95
C-WEU-FIN,urb,WASH_MACH,2030,0.9814622783035
C-WEU-FRA,rur,WASH_MACH,2030,0.95
C-WEU-FRA,urb,WASH_MACH,2030,0.974147580406295
C-WEU-GBR,rur,WASH_MACH,2030,0.95
C-WEU-GBR,urb,WASH_MACH,2030,0.974347866281019
C-WEU-GRC,rur,WASH_MACH,2030,0.95
C-WEU-GRC,urb,WASH_MACH,2030,0.978069824809003
C-WEU-IRL,rur,WASH_MACH,2030,0.95
C-WEU-IRL,urb,WASH_MACH,2030,0.974640670099481
C-WEU-ITA,rur,WASH_MACH,2030,0.95
C-WEU-ITA,urb,WASH_MACH,2030,0.979287581006039
C-WEU-LUX,rur,WASH_MACH,2030,0.95
C-WEU-LUX,urb,WASH_MACH,2030,0.972474342769759
C-WEU-MLT,rur,WASH_MACH,2030,0.95
C-WEU-MLT,urb,WASH_MACH,2030,0.973030844148861
C-WEU-NLD,rur,WASH_MACH,2030,0.95
C-WEU-NLD,urb,WASH_MACH,2030,0.976982024442116
C-WEU-NOR,rur,WASH_MACH,2030,0.95
C-WEU-NOR,urb,WASH_MACH,2030,0.974347866281019
C-WEU-PRT,rur,WASH_MACH,2030,0.95
C-WEU-PRT,urb,WASH_MACH,2030,0.980259856348905
C-WEU-SWE,rur,WASH_MACH,2030,0.95
C-WEU-SWE,urb,WASH_MACH,2030,0.974347866281019
C-EEU-BGR,rur,WASH_MACH,2035,0.96
C-EEU-BGR,urb,WASH_MACH,2035,1.00514814105433
C-EEU-CZE,rur,WASH_MACH,2035,0.96
C-EEU-CZE,urb,WASH_MACH,2035,1.00566426108038
C-EEU-EST,rur,WASH_MACH,2035,0.96
C-EEU-EST,urb,WASH_MACH,2035,0.999311898126623
C-EEU-HRV,rur,WASH_MACH,2035,0.96
C-EEU-HRV,urb,WASH_MACH,2035,1.00245033142549
C-EEU-HUN,rur,WASH_MACH,2035,0.96
C-EEU-HUN,urb,WASH_MACH,2035,1.00383643623895
C-EEU-LTU,rur,WASH_MACH,2035,0.96
C-EEU-LTU,urb,WASH_MACH,2035,1.00001478289981
C-EEU-LVA,rur,WASH_MACH,2035,0.96
C-EEU-LVA,urb,WASH_MACH,2035,0.999642009801175
C-EEU-POL,rur,WASH_MACH,2035,0.96
C-EEU-POL,urb,WASH_MACH,2035,1.00407371884326
C-EEU-ROU,rur,WASH_MACH,2035,0.96
C-EEU-ROU,urb,WASH_MACH,2035,0.998800837763716
C-EEU-SVK,rur,WASH_MACH,2035,0.96
C-EEU-SVK,urb,WASH_MACH,2035,1.00321699979302
C-EEU-SVN,rur,WASH_MACH,2035,0.96
C-EEU-SVN,urb,WASH_MACH,2035,1.00045505242095
C-WEU-AUT,rur,WASH_MACH,2035,0.96
C-WEU-AUT,urb,WASH_MACH,2035,0.999213525534263
C-WEU-BEL,rur,WASH_MACH,2035,0.96
C-WEU-BEL,urb,WASH_MACH,2035,0.998643218279117
C-WEU-CHE,rur,WASH_MACH,2035,0.96
C-WEU-CHE,urb,WASH_MACH,2035,0.999213525534263
C-WEU-CYP,rur,WASH_MACH,2035,0.96
C-WEU-CYP,urb,WASH_MACH,2035,1.00026341097702
C-WEU-DEU,rur,WASH_MACH,2035,0.96
C-WEU-DEU,urb,WASH_MACH,2035,1.00241237116708
C-WEU-DNK,rur,WASH_MACH,2035,0.96
C-WEU-DNK,urb,WASH_MACH,2035,0.999032686338548
C-WEU-ESP,rur,WASH_MACH,2035,0.96
C-WEU-ESP,urb,WASH_MACH,2035,1.00278340012438
C-WEU-FIN,rur,WASH_MACH,2035,0.96
C-WEU-FIN,urb,WASH_MACH,2035,0.997146787579228
C-WEU-FRA,rur,WASH_MACH,2035,0.96
C-WEU-FRA,urb,WASH_MACH,2035,1.000152973177
C-WEU-GBR,rur,WASH_MACH,2035,0.96
C-WEU-GBR,urb,WASH_MACH,2035,1.00042699072288
C-WEU-GRC,rur,WASH_MACH,2035,0.96
C-WEU-GRC,urb,WASH_MACH,2035,1.00291532038513
C-WEU-IRL,rur,WASH_MACH,2035,0.96
C-WEU-IRL,urb,WASH_MACH,2035,1.00180126470228
C-WEU-ITA,rur,WASH_MACH,2035,0.96
C-WEU-ITA,urb,WASH_MACH,2035,1.00480916013237
C-WEU-LUX,rur,WASH_MACH,2035,0.96
C-WEU-LUX,urb,WASH_MACH,2035,0.999530685536303
C-WEU-MLT,rur,WASH_MACH,2035,0.96
C-WEU-MLT,urb,WASH_MACH,2035,0.997399114150232
C-WEU-NLD,rur,WASH_MACH,2035,0.96
C-WEU-NLD,urb,WASH_MACH,2035,1.00233635843554
C-WEU-NOR,rur,WASH_MACH,2035,0.96
C-WEU-NOR,urb,WASH_MACH,2035,1.00042699072288
C-WEU-PRT,rur,WASH_MACH,2035,0.96
C-WEU-PRT,urb,WASH_MACH,2035,1.00575131736971
C-WEU-SWE,rur,WASH_MACH,2035,0.96
C-WEU-SWE,urb,WASH_MACH,2035,1.00042699072288
C-EEU-BGR,rur,WASH_MACH,2040,0.97
C-EEU-BGR,urb,WASH_MACH,2040,1.0296627985181
C-EEU-CZE,rur,WASH_MACH,2040,0.97
C-EEU-CZE,urb,WASH_MACH,2040,1.03129527207798
C-EEU-EST,rur,WASH_MACH,2040,0.97
C-EEU-EST,urb,WASH_MACH,2040,1.02472925446749
C-EEU-HRV,rur,WASH_MACH,2040,0.97
C-EEU-HRV,urb,WASH_MACH,2040,1.02821987469017
C-EEU-HUN,rur,WASH_MACH,2040,0.97
C-EEU-HUN,urb,WASH_MACH,2040,1.02905244779109
C-EEU-LTU,rur,WASH_MACH,2040,0.97
C-EEU-LTU,urb,WASH_MACH,2040,1.02533005410817
C-EEU-LVA,rur,WASH_MACH,2040,0.97
C-EEU-LVA,urb,WASH_MACH,2040,1.02467556445434
C-EEU-POL,rur,WASH_MACH,2040,0.97
C-EEU-POL,urb,WASH_MACH,2040,1.0296639921052
C-EEU-ROU,rur,WASH_MACH,2040,0.97
C-EEU-ROU,urb,WASH_MACH,2040,1.02471565464804
C-EEU-SVK,rur,WASH_MACH,2040,0.97
C-EEU-SVK,urb,WASH_MACH,2040,1.02942665970456
C-EEU-SVN,rur,WASH_MACH,2040,0.97
C-EEU-SVN,urb,WASH_MACH,2040,1.026759944781
C-WEU-AUT,rur,WASH_MACH,2040,0.97
C-WEU-AUT,urb,WASH_MACH,2040,1.02572811286347
C-WEU-BEL,rur,WASH_MACH,2040,0.97
C-WEU-BEL,urb,WASH_MACH,2040,1.02408425728456
C-WEU-CHE,rur,WASH_MACH,2040,0.97
C-WEU-CHE,urb,WASH_MACH,2040,1.02572811286347
C-WEU-CYP,rur,WASH_MACH,2040,0.97
C-WEU-CYP,urb,WASH_MACH,2040,1.02724442339515
C-WEU-DEU,rur,WASH_MACH,2040,0.97
C-WEU-DEU,urb,WASH_MACH,2040,1.02815520493302
C-WEU-DNK,rur,WASH_MACH,2040,0.97
C-WEU-DNK,urb,WASH_MACH,2040,1.02498679307162
C-WEU-ESP,rur,WASH_MACH,2040,0.97
C-WEU-ESP,urb,WASH_MACH,2040,1.02820072717373
C-WEU-FIN,rur,WASH_MACH,2040,0.97
C-WEU-FIN,urb,WASH_MACH,2040,1.02289459300175
C-WEU-FRA,rur,WASH_MACH,2040,0.97
C-WEU-FRA,urb,WASH_MACH,2040,1.02632451518142
C-WEU-GBR,rur,WASH_MACH,2040,0.97
C-WEU-GBR,urb,WASH_MACH,2040,1.02669652182735
C-WEU-GRC,rur,WASH_MACH,2040,0.97
C-WEU-GRC,urb,WASH_MACH,2040,1.02796508116617
C-WEU-IRL,rur,WASH_MACH,2040,0.97
C-WEU-IRL,urb,WASH_MACH,2040,1.02939891493429
C-WEU-ITA,rur,WASH_MACH,2040,0.97
C-WEU-ITA,urb,WASH_MACH,2040,1.03058896434439
C-WEU-LUX,rur,WASH_MACH,2040,0.97
C-WEU-LUX,urb,WASH_MACH,2040,1.02668807873539
C-WEU-MLT,rur,WASH_MACH,2040,0.97
C-WEU-MLT,urb,WASH_MACH,2040,1.02186013440532
C-WEU-NLD,rur,WASH_MACH,2040,0.97
C-WEU-NLD,urb,WASH_MACH,2040,1.02768671871613
C-WEU-NOR,rur,WASH_MACH,2040,0.97
C-WEU-NOR,urb,WASH_MACH,2040,1.02669652182735
C-WEU-PRT,rur,WASH_MACH,2040,0.97
C-WEU-PRT,urb,WASH_MACH,2040,1.03134367110449
C-WEU-SWE,rur,WASH_MACH,2040,0.97
C-WEU-SWE,urb,WASH_MACH,2040,1.02669652182735
C-EEU-BGR,rur,WASH_MACH,2045,0.98
C-EEU-BGR,urb,WASH_MACH,2045,1.0545643487522
C-EEU-CZE,rur,WASH_MACH,2045,0.99
C-EEU-CZE,urb,WASH_MACH,2045,1.06819187787242
C-EEU-EST,rur,WASH_MACH,2045,0.98
C-EEU-EST,urb,WASH_MACH,2045,1.0505094671247
C-EEU-HRV,rur,WASH_MACH,2045,0.98
C-EEU-HRV,urb,WASH_MACH,2045,1.0541858785521
C-EEU-HUN,rur,WASH_MACH,2045,0.98
C-EEU-HUN,urb,WASH_MACH,2045,1.05455112585455
C-EEU-LTU,rur,WASH_MACH,2045,0.98
C-EEU-LTU,urb,WASH_MACH,2045,1.05099264817336
C-EEU-LVA,rur,WASH_MACH,2045,0.98
C-EEU-LVA,urb,WASH_MACH,2045,1.05015869026445
C-EEU-POL,rur,WASH_MACH,2045,0.98
C-EEU-POL,urb,WASH_MACH,2045,1.0555624832739
C-EEU-ROU,rur,WASH_MACH,2045,0.98
C-EEU-ROU,urb,WASH_MACH,2045,1.05090677735467
C-EEU-SVK,rur,WASH_MACH,2045,0.98
C-EEU-SVK,urb,WASH_MACH,2045,1.05594147022012
C-EEU-SVN,rur,WASH_MACH,2045,0.98
C-EEU-SVN,urb,WASH_MACH,2045,1.0533152390501
C-WEU-AUT,rur,WASH_MACH,2045,0.99
C-WEU-AUT,urb,WASH_MACH,2045,1.06336796236967
C-WEU-BEL,rur,WASH_MACH,2045,0.98
C-WEU-BEL,urb,WASH_MACH,2045,1.04973759484389
C-WEU-CHE,rur,WASH_MACH,2045,0.99
C-WEU-CHE,urb,WASH_MACH,2045,1.06336796236967
C-WEU-CYP,rur,WASH_MACH,2045,0.98
C-WEU-CYP,urb,WASH_MACH,2045,1.05438834161048
C-WEU-DEU,rur,WASH_MACH,2045,0.98
C-WEU-DEU,urb,WASH_MACH,2045,1.05415612261035
C-WEU-DNK,rur,WASH_MACH,2045,0.98
C-WEU-DNK,urb,WASH_MACH,2045,1.05117348582973
C-WEU-ESP,rur,WASH_MACH,2045,0.98
C-WEU-ESP,urb,WASH_MACH,2045,1.05376801947798
C-WEU-FIN,rur,WASH_MACH,2045,0.98
C-WEU-FIN,urb,WASH_MACH,2045,1.04895411772487
C-WEU-FRA,rur,WASH_MACH,2045,0.98
C-WEU-FRA,urb,WASH_MACH,2045,1.05263579609386
C-WEU-GBR,rur,WASH_MACH,2045,0.98
C-WEU-GBR,urb,WASH_MACH,2045,1.05326210094621
C-WEU-GRC,rur,WASH_MACH,2045,0.98
C-WEU-GRC,urb,WASH_MACH,2045,1.05314275587968
C-WEU-IRL,rur,WASH_MACH,2045,0.98
C-WEU-IRL,urb,WASH_MACH,2045,1.04710801520274
C-WEU-ITA,rur,WASH_MACH,2045,0.98
C-WEU-ITA,urb,WASH_MACH,2045,1.05657182067942
C-WEU-LUX,rur,WASH_MACH,2045,0.98
C-WEU-LUX,urb,WASH_MACH,2045,1.04394165996227
C-WEU-MLT,rur,WASH_MACH,2045,0.98
C-WEU-MLT,urb,WASH_MACH,2045,1.04658978670974
C-WEU-NLD,rur,WASH_MACH,2045,0.98
C-WEU-NLD,urb,WASH_MACH,2045,1.05311367521427
C-WEU-NOR,rur,WASH_MACH,2045,0.98
C-WEU-NOR,urb,WASH_MACH,2045,1.05326210094621
C-WEU-PRT,rur,WASH_MACH,2045,0.98
C-WEU-PRT,urb,WASH_MACH,2045,1.05704678066505
C-WEU-SWE,rur,WASH_MACH,2045,0.98
C-WEU-SWE,urb,WASH_MACH,2045,1.05326210094621
C-EEU-BGR,rur,WASH_MACH,2050,0.99
C-EEU-BGR,urb,WASH_MACH,2050,1.07982410171313
C-EEU-CZE,rur,WASH_MACH,2050,0.99
C-EEU-CZE,urb,WASH_MACH,2050,1.08368924718333
C-EEU-EST,rur,WASH_MACH,2050,0.99
C-EEU-EST,urb,WASH_MACH,2050,1.0765436160019
C-EEU-HRV,rur,WASH_MACH,2050,0.99
C-EEU-HRV,urb,WASH_MACH,2050,1.08034553443906
C-EEU-HUN,rur,WASH_MACH,2050,0.99
C-EEU-HUN,urb,WASH_MACH,2050,1.08035356656563
C-EEU-LTU,rur,WASH_MACH,2050,0.99
C-EEU-LTU,urb,WASH_MACH,2050,1.0769573833129
C-EEU-LVA,rur,WASH_MACH,2050,0.99
C-EEU-LVA,urb,WASH_MACH,2050,1.08649549937524
C-EEU-POL,rur,WASH_MACH,2050,0.99
C-EEU-POL,urb,WASH_MACH,2050,1.0816119224775
C-EEU-ROU,rur,WASH_MACH,2050,0.99
C-EEU-ROU,urb,WASH_MACH,2050,1.07728188147483
C-EEU-SVK,rur,WASH_MACH,2050,0.99
C-EEU-SVK,urb,WASH_MACH,2050,1.08264538285797
C-EEU-SVN,rur,WASH_MACH,2050,0.99
C-EEU-SVN,urb,WASH_MACH,2050,1.08002853467759
C-WEU-AUT,rur,WASH_MACH,2050,0.99
C-WEU-AUT,urb,WASH_MACH,2050,1.07950198356998
C-WEU-BEL,rur,WASH_MACH,2050,0.99
C-WEU-BEL,urb,WASH_MACH,2050,1.0756117595775
C-WEU-CHE,rur,WASH_MACH,2050,0.99
C-WEU-CHE,urb,WASH_MACH,2050,1.07950198356998
C-WEU-CYP,rur,WASH_MACH,2050,0.99
C-WEU-CYP,urb,WASH_MACH,2050,1.07132369393633
C-WEU-DEU,rur,WASH_MACH,2050,0.99
C-WEU-DEU,urb,WASH_MACH,2050,1.08035089745787
C-WEU-DNK,rur,WASH_MACH,2050,0.99
C-WEU-DNK,urb,WASH_MACH,2050,1.07763936359618
C-WEU-ESP,rur,WASH_MACH,2050,0.99
C-WEU-ESP,urb,WASH_MACH,2050,1.07940656821112
C-WEU-FIN,rur,WASH_MACH,2050,0.99
C-WEU-FIN,urb,WASH_MACH,2050,1.07534464983578
C-WEU-FRA,rur,WASH_MACH,2050,0.99
C-WEU-FRA,urb,WASH_MACH,2050,1.0791246782513
C-WEU-GBR,rur,WASH_MACH,2050,0.99
C-WEU-GBR,urb,WASH_MACH,2050,1.08015685149723
C-WEU-GRC,rur,WASH_MACH,2050,0.99
C-WEU-GRC,urb,WASH_MACH,2050,1.07838673099713
C-WEU-IRL,rur,WASH_MACH,2050,0.99
C-WEU-IRL,urb,WASH_MACH,2050,1.07487194780598
C-WEU-ITA,rur,WASH_MACH,2050,0.99
C-WEU-ITA,urb,WASH_MACH,2050,1.08270525274806
C-WEU-LUX,rur,WASH_MACH,2050,0.99
C-WEU-LUX,urb,WASH_MACH,2050,1.07123632963489
C-WEU-MLT,rur,WASH_MACH,2050,0.99
C-WEU-MLT,urb,WASH_MACH,2050,1.07169929968111
C-WEU-NLD,rur,WASH_MACH,2050,0.99
C-WEU-NLD,urb,WASH_MACH,2050,1.07875902932679
C-WEU-NOR,rur,WASH_MACH,2050,0.99
C-WEU-NOR,urb,WASH_MACH,2050,1.08015685149723
C-WEU-PRT,rur,WASH_MACH,2050,0.99
C-WEU-PRT,urb,WASH_MACH,2050,1.08285894396435
C-WEU-SWE,rur,WASH_MACH,2050,0.99
C-WEU-SWE,urb,WASH_MACH,2050,1.08015685149723
C-EEU-BGR,rur,WASH_MACH_COM,1990,0
C-EEU-BGR,urb,WASH_MACH_COM,1990,0.100996692171151
C-EEU-CZE,rur,WASH_MACH_COM,1990,0
C-EEU-CZE,urb,WASH_MACH_COM,1990,0.0914622556897051
C-EEU-EST,rur,WASH_MACH_COM,1990,0
C-EEU-EST,urb,WASH_MACH_COM,1990,0.0913022229810077
C-EEU-HRV,rur,WASH_MACH_COM,1990,0
C-EEU-HRV,urb,WASH_MACH_COM,1990,0.0714339795713971
C-EEU-HUN,rur,WASH_MACH_COM,1990,0
C-EEU-HUN,urb,WASH_MACH_COM,1990,0.0711745540781868
C-EEU-LTU,rur,WASH_MACH_COM,1990,0
C-EEU-LTU,urb,WASH_MACH_COM,1990,0.0912107358032296
C-EEU-LVA,rur,WASH_MACH_COM,1990,0
C-EEU-LVA,urb,WASH_MACH_COM,1990,0.100811377131248
C-EEU-POL,rur,WASH_MACH_COM,1990,0
C-EEU-POL,urb,WASH_MACH_COM,1990,0.0910477869894059
C-EEU-ROU,rur,WASH_MACH_COM,1990,0
C-EEU-ROU,urb,WASH_MACH_COM,1990,0.071195218976138
C-EEU-SVK,rur,WASH_MACH_COM,1990,0
C-EEU-SVK,urb,WASH_MACH_COM,1990,0.0911249965802308
C-EEU-SVN,rur,WASH_MACH_COM,1990,0
C-EEU-SVN,urb,WASH_MACH_COM,1990,0.0812041634179663
C-WEU-AUT,rur,WASH_MACH_COM,1990,0
C-WEU-AUT,urb,WASH_MACH_COM,1990,0.0712520019299931
C-WEU-BEL,rur,WASH_MACH_COM,1990,0
C-WEU-BEL,urb,WASH_MACH_COM,1990,0.112505759219354
C-WEU-CHE,rur,WASH_MACH_COM,1990,0
C-WEU-CHE,urb,WASH_MACH_COM,1990,0.0712520019299931
C-WEU-CYP,rur,WASH_MACH_COM,1990,0
C-WEU-CYP,urb,WASH_MACH_COM,1990,0.119024091695442
C-WEU-DEU,rur,WASH_MACH_COM,1990,0
C-WEU-DEU,urb,WASH_MACH_COM,1990,0.090873453627314
C-WEU-DNK,rur,WASH_MACH_COM,1990,0
C-WEU-DNK,urb,WASH_MACH_COM,1990,0.0815244132679052
C-WEU-ESP,rur,WASH_MACH_COM,1990,0
C-WEU-ESP,urb,WASH_MACH_COM,1990,0.121468195557888
C-WEU-FIN,rur,WASH_MACH_COM,1990,0
C-WEU-FIN,urb,WASH_MACH_COM,1990,0.0908599130142586
C-WEU-FRA,rur,WASH_MACH_COM,1990,0
C-WEU-FRA,urb,WASH_MACH_COM,1990,0.0915262704680841
C-WEU-GBR,rur,WASH_MACH_COM,1990,0
C-WEU-GBR,urb,WASH_MACH_COM,1990,0.0909990699431591
C-WEU-GRC,rur,WASH_MACH_COM,1990,0
C-WEU-GRC,urb,WASH_MACH_COM,1990,0.100806501333285
C-WEU-IRL,rur,WASH_MACH_COM,1990,0
C-WEU-IRL,urb,WASH_MACH_COM,1990,0.0910665655580147
C-WEU-ITA,rur,WASH_MACH_COM,1990,0
C-WEU-ITA,urb,WASH_MACH_COM,1990,0.0912397397111685
C-WEU-LUX,rur,WASH_MACH_COM,1990,0
C-WEU-LUX,urb,WASH_MACH_COM,1990,0.10453201729234
C-WEU-MLT,rur,WASH_MACH_COM,1990,0
C-WEU-MLT,urb,WASH_MACH_COM,1990,0.153328181174762
C-WEU-NLD,rur,WASH_MACH_COM,1990,0
C-WEU-NLD,urb,WASH_MACH_COM,1990,0.0915021378209002
C-WEU-NOR,rur,WASH_MACH_COM,1990,0
C-WEU-NOR,urb,WASH_MACH_COM,1990,0.0909990699587786
C-WEU-PRT,rur,WASH_MACH_COM,1990,0
C-WEU-PRT,urb,WASH_MACH_COM,1990,0.0810982037949825
C-WEU-SWE,rur,WASH_MACH_COM,1990,0
C-WEU-SWE,urb,WASH_MACH_COM,1990,0.0909990699587786
C-EEU-BGR,rur,WASH_MACH_COM,1995,0
C-EEU-BGR,urb,WASH_MACH_COM,1995,0.0902868224490196
C-EEU-CZE,rur,WASH_MACH_COM,1995,0
C-EEU-CZE,urb,WASH_MACH_COM,1995,0.0806834350521647
C-EEU-EST,rur,WASH_MACH_COM,1995,0
C-EEU-EST,urb,WASH_MACH_COM,1995,0.0804202835610098
C-EEU-HRV,rur,WASH_MACH_COM,1995,0
C-EEU-HRV,urb,WASH_MACH_COM,1995,0.0702830970979421
C-EEU-HUN,rur,WASH_MACH_COM,1995,0
C-EEU-HUN,urb,WASH_MACH_COM,1995,0.0702231779056358
C-EEU-LTU,rur,WASH_MACH_COM,1995,0
C-EEU-LTU,urb,WASH_MACH_COM,1995,0.0803798608154354
C-EEU-LVA,rur,WASH_MACH_COM,1995,0
C-EEU-LVA,urb,WASH_MACH_COM,1995,0.0899048068398528
C-EEU-POL,rur,WASH_MACH_COM,1995,0
C-EEU-POL,urb,WASH_MACH_COM,1995,0.0803309552956923
C-EEU-ROU,rur,WASH_MACH_COM,1995,0
C-EEU-ROU,urb,WASH_MACH_COM,1995,0.0606872883102044
C-EEU-SVK,rur,WASH_MACH_COM,1995,0
C-EEU-SVK,urb,WASH_MACH_COM,1995,0.0802802397282651
C-EEU-SVN,rur,WASH_MACH_COM,1995,0
C-EEU-SVN,urb,WASH_MACH_COM,1995,0.07046967821112
C-WEU-AUT,rur,WASH_MACH_COM,1995,0
C-WEU-AUT,urb,WASH_MACH_COM,1995,0.0606617169117918
C-WEU-BEL,rur,WASH_MACH_COM,1995,0
C-WEU-BEL,urb,WASH_MACH_COM,1995,0.102325613655702
C-WEU-CHE,rur,WASH_MACH_COM,1995,0
C-WEU-CHE,urb,WASH_MACH_COM,1995,0.0606617169117918
C-WEU-CYP,rur,WASH_MACH_COM,1995,0
C-WEU-CYP,urb,WASH_MACH_COM,1995,0.104297610810297
C-WEU-DEU,rur,WASH_MACH_COM,1995,0
C-WEU-DEU,urb,WASH_MACH_COM,1995,0.0801157754641142
C-WEU-DNK,rur,WASH_MACH_COM,1995,0
C-WEU-DNK,urb,WASH_MACH_COM,1995,0.0801562590550463
C-WEU-ESP,rur,WASH_MACH_COM,1995,0
C-WEU-ESP,urb,WASH_MACH_COM,1995,0.107332936638776
C-WEU-FIN,rur,WASH_MACH_COM,1995,0
C-WEU-FIN,urb,WASH_MACH_COM,1995,0.0802370037274622
C-WEU-FRA,rur,WASH_MACH_COM,1995,0
C-WEU-FRA,urb,WASH_MACH_COM,1995,0.0806638244331811
C-WEU-GBR,rur,WASH_MACH_COM,1995,0
C-WEU-GBR,urb,WASH_MACH_COM,1995,0.0803461895369493
C-WEU-GRC,rur,WASH_MACH_COM,1995,0
C-WEU-GRC,urb,WASH_MACH_COM,1995,0.0901368955164446
C-WEU-IRL,rur,WASH_MACH_COM,1995,0
C-WEU-IRL,urb,WASH_MACH_COM,1995,0.0803179870950532
C-WEU-ITA,rur,WASH_MACH_COM,1995,0
C-WEU-ITA,urb,WASH_MACH_COM,1995,0.0804215679047978
C-WEU-LUX,rur,WASH_MACH_COM,1995,0
C-WEU-LUX,urb,WASH_MACH_COM,1995,0.0997351747664966
C-WEU-MLT,rur,WASH_MACH_COM,1995,0
C-WEU-MLT,urb,WASH_MACH_COM,1995,0.13851189597925
C-WEU-NLD,rur,WASH_MACH_COM,1995,0
C-WEU-NLD,urb,WASH_MACH_COM,1995,0.089918699419887
C-WEU-NOR,rur,WASH_MACH_COM,1995,0
C-WEU-NOR,urb,WASH_MACH_COM,1995,0.0803461895461443
C-WEU-PRT,rur,WASH_MACH_COM,1995,0
C-WEU-PRT,urb,WASH_MACH_COM,1995,0.0705410662814788
C-WEU-SWE,rur,WASH_MACH_COM,1995,0
C-WEU-SWE,urb,WASH_MACH_COM,1995,0.0803461895461443
C-EEU-BGR,rur,WASH_MACH_COM,2000,0
C-EEU-BGR,urb,WASH_MACH_COM,2000,0.0797159195274311
C-EEU-CZE,rur,WASH_MACH_COM,2000,0
C-EEU-CZE,urb,WASH_MACH_COM,2000,0.0792530617558681
C-EEU-EST,rur,WASH_MACH_COM,2000,0
C-EEU-EST,urb,WASH_MACH_COM,2000,0.0697308077282541
C-EEU-HRV,rur,WASH_MACH_COM,2000,0
C-EEU-HRV,urb,WASH_MACH_COM,2000,0.0599105069970593
C-EEU-HUN,rur,WASH_MACH_COM,2000,0
C-EEU-HUN,urb,WASH_MACH_COM,2000,0.0600274828616731
C-EEU-LTU,rur,WASH_MACH_COM,2000,0
C-EEU-LTU,urb,WASH_MACH_COM,2000,0.0697319740990379
C-EEU-LVA,rur,WASH_MACH_COM,2000,0
C-EEU-LVA,urb,WASH_MACH_COM,2000,0.0791906619512128
C-EEU-POL,rur,WASH_MACH_COM,2000,0
C-EEU-POL,urb,WASH_MACH_COM,2000,0.0697745290097413
C-EEU-ROU,rur,WASH_MACH_COM,2000,0
