"region","fuel","year","emission_factor"
"C-WEU-DNK","electricity",2080,46.965266083449
"C-WEU-DNK","gas",2085,56.1
"C-WEU-DNK","electricity",2085,47.5600945519756
"C-WEU-DNK","gas",2090,56.1
"C-WEU-DNK","electricity",2090,48.1549230205023
"C-WEU-DNK","gas",2095,56.1
"C-WEU-DNK","electricity",2095,48.4617242719347
"C-WEU-DNK","gas",2100,56.1
"C-WEU-DNK","electricity",2100,48.7685255233669
"C-WEU-ESP","gas",2015,56.1
"C-WEU-ESP","electricity",2015,83.638764475428
"C-WEU-ESP","gas",2020,56.1
"C-WEU-ESP","electricity",2020,81.4603700508778
"C-WEU-ESP","gas",2025,56.1
"C-WEU-ESP","electricity",2025,81.6097378435336
"C-WEU-ESP","gas",2030,56.1
"C-WEU-ESP","electricity",2030,88.3322473092453
"C-WEU-ESP","gas",2035,56.1
"C-WEU-ESP","electricity",2035,86.4303689531148
"C-WEU-ESP","gas",2040,56.1
"C-WEU-ESP","electricity",2040,73.7130298510416
"C-WEU-ESP","gas",2045,56.1
"C-WEU-ESP","electricity",2045,72.9703983133624
"C-WEU-ESP","gas",2050,56.1
"C-WEU-ESP","electricity",2050,76.0064761298443
"C-WEU-ESP","gas",2055,56.1
"C-WEU-ESP","electricity",2055,52.9677241502243
"C-WEU-ESP","gas",2060,56.1
"C-WEU-ESP","electricity",2060,54.2749652179092
"C-WEU-ESP","gas",2065,56.1
"C-WEU-ESP","electricity",2065,51.2412247889334
"C-WEU-ESP","gas",2070,56.1
"C-WEU-ESP","electricity",2070,48.2074843599577
"C-WEU-ESP","gas",2075,56.1
"C-WEU-ESP","electricity",2075,48.8484607443067
"C-WEU-ESP","gas",2080,56.1
"C-WEU-ESP","electricity",2080,49.4894371286557
"C-WEU-ESP","gas",2085,56.1
"C-WEU-ESP","electricity",2085,50.1162349422394
"C-WEU-ESP","gas",2090,56.1
"C-WEU-ESP","electricity",2090,50.7430327558231
"C-WEU-ESP","gas",2095,56.1
"C-WEU-ESP","electricity",2095,51.0663231895828
"C-WEU-ESP","gas",2100,56.1
"C-WEU-ESP","electricity",2100,51.3896136233423
"C-WEU-FIN","gas",2015,56.1
"C-WEU-FIN","electricity",2015,54.6648440586817
"C-WEU-FIN","gas",2020,56.1
"C-WEU-FIN","electricity",2020,81.4603700508778
"C-WEU-FIN","gas",2025,56.1
"C-WEU-FIN","electricity",2025,81.6097378435336
"C-WEU-FIN","gas",2030,56.1
"C-WEU-FIN","electricity",2030,88.3322473092453
"C-WEU-FIN","gas",2035,56.1
"C-WEU-FIN","electricity",2035,86.4303689531148
"C-WEU-FIN","gas",2040,56.1
"C-WEU-FIN","electricity",2040,73.7130298510416
"C-WEU-FIN","gas",2045,56.1
"C-WEU-FIN","electricity",2045,72.9703983133624
"C-WEU-FIN","gas",2050,56.1
"C-WEU-FIN","electricity",2050,76.0064761298443
"C-WEU-FIN","gas",2055,56.1
"C-WEU-FIN","electricity",2055,34.6187847103592
"C-WEU-FIN","gas",2060,56.1
"C-WEU-FIN","electricity",2060,35.4731747717176
"C-WEU-FIN","gas",2065,56.1
"C-WEU-FIN","electricity",2065,33.490374708797
"C-WEU-FIN","gas",2070,56.1
"C-WEU-FIN","electricity",2070,31.5075746458764
"C-WEU-FIN","gas",2075,56.1
"C-WEU-FIN","electricity",2075,31.9265056800147
"C-WEU-FIN","gas",2080,56.1
"C-WEU-FIN","electricity",2080,32.3454367141529
"C-WEU-FIN","gas",2085,56.1
"C-WEU-FIN","electricity",2085,32.7551008806525
"C-WEU-FIN","gas",2090,56.1
"C-WEU-FIN","electricity",2090,33.164765047152
"C-WEU-FIN","gas",2095,56.1
"C-WEU-FIN","electricity",2095,33.3760620606597
"C-WEU-FIN","gas",2100,56.1
"C-WEU-FIN","electricity",2100,33.5873590741674
"C-WEU-FRA","gas",2015,56.1
"C-WEU-FRA","electricity",2015,24.8188249813384
"C-WEU-FRA","gas",2020,56.1
"C-WEU-FRA","electricity",2020,81.4603700508778
"C-WEU-FRA","gas",2025,56.1
"C-WEU-FRA","electricity",2025,81.6097378435336
"C-WEU-FRA","gas",2030,56.1
"C-WEU-FRA","electricity",2030,88.3322473092453
"C-WEU-FRA","gas",2035,56.1
"C-WEU-FRA","electricity",2035,86.4303689531148
"C-WEU-FRA","gas",2040,56.1
"C-WEU-FRA","electricity",2040,73.7130298510416
"C-WEU-FRA","gas",2045,56.1
"C-WEU-FRA","electricity",2045,72.9703983133624
"C-WEU-FRA","gas",2050,56.1
"C-WEU-FRA","electricity",2050,76.0064761298443
"C-WEU-FRA","gas",2055,56.1
"C-WEU-FRA","electricity",2055,15.717552543838
"C-WEU-FRA","gas",2060,56.1
"C-WEU-FRA","electricity",2060,16.1054610390289
"C-WEU-FRA","gas",2065,56.1
"C-WEU-FRA","electricity",2065,15.205234054355
"C-WEU-FRA","gas",2070,56.1
"C-WEU-FRA","electricity",2070,14.3050070696812
"C-WEU-FRA","gas",2075,56.1
"C-WEU-FRA","electricity",2075,14.4952093138213
"C-WEU-FRA","gas",2080,56.1
"C-WEU-FRA","electricity",2080,14.6854115579613
"C-WEU-FRA","gas",2085,56.1
"C-WEU-FRA","electricity",2085,14.8714064770827
"C-WEU-FRA","gas",2090,56.1
"C-WEU-FRA","electricity",2090,15.0574013962041
"C-WEU-FRA","gas",2095,56.1
"C-WEU-FRA","electricity",2095,15.1533340506849
"C-WEU-FRA","gas",2100,56.1
"C-WEU-FRA","electricity",2100,15.2492667051657
"C-WEU-GBR","gas",2015,56.1
"C-WEU-GBR","electricity",2015,103.6279543847
"C-WEU-GBR","gas",2020,56.1
"C-WEU-GBR","electricity",2020,81.4603700508778
"C-WEU-GBR","gas",2025,56.1
"C-WEU-GBR","electricity",2025,81.6097378435336
"C-WEU-GBR","gas",2030,56.1
"C-WEU-GBR","electricity",2030,88.3322473092453
"C-WEU-GBR","gas",2035,56.1
"C-WEU-GBR","electricity",2035,86.4303689531148
"C-WEU-GBR","gas",2040,56.1
"C-WEU-GBR","electricity",2040,73.7130298510416
"C-WEU-GBR","gas",2045,56.1
"C-WEU-GBR","electricity",2045,72.9703983133624
"C-WEU-GBR","gas",2050,56.1
"C-WEU-GBR","electricity",2050,76.0064761298443
"C-WEU-GBR","gas",2055,56.1
"C-WEU-GBR","electricity",2055,65.6267095350671
"C-WEU-GBR","gas",2060,56.1
"C-WEU-GBR","electricity",2060,67.2463737969855
"C-WEU-GBR","gas",2065,56.1
"C-WEU-GBR","electricity",2065,63.4875866274155
"C-WEU-GBR","gas",2070,56.1
"C-WEU-GBR","electricity",2070,59.7287994578456
"C-WEU-GBR","gas",2075,56.1
"C-WEU-GBR","electricity",2075,60.5229655593607
"C-WEU-GBR","gas",2080,56.1
"C-WEU-GBR","electricity",2080,61.3171316608758
"C-WEU-GBR","gas",2085,56.1
"C-WEU-GBR","electricity",2085,62.0937305937015
"C-WEU-GBR","gas",2090,56.1
"C-WEU-GBR","electricity",2090,62.8703295265273
"C-WEU-GBR","gas",2095,56.1
"C-WEU-GBR","electricity",2095,63.2708845387011
"C-WEU-GBR","gas",2100,56.1
"C-WEU-GBR","electricity",2100,63.6714395508747
"C-WEU-GRC","gas",2015,56.1
"C-WEU-GRC","electricity",2015,177.726182411933
"C-WEU-GRC","gas",2020,56.1
"C-WEU-GRC","electricity",2020,81.4603700508778
"C-WEU-GRC","gas",2025,56.1
"C-WEU-GRC","electricity",2025,81.6097378435336
"C-WEU-GRC","gas",2030,56.1
"C-WEU-GRC","electricity",2030,88.3322473092453
"C-WEU-GRC","gas",2035,56.1
"C-WEU-GRC","electricity",2035,86.4303689531148
"C-WEU-GRC","gas",2040,56.1
"C-WEU-GRC","electricity",2040,73.7130298510416
"C-WEU-GRC","gas",2045,56.1
"C-WEU-GRC","electricity",2045,72.9703983133624
"C-WEU-GRC","gas",2050,56.1
"C-WEU-GRC","electricity",2050,76.0064761298443
"C-WEU-GRC","gas",2055,56.1
"C-WEU-GRC","electricity",2055,112.552492415563
"C-WEU-GRC","gas",2060,56.1
"C-WEU-GRC","electricity",2060,115.330282904326
"C-WEU-GRC","gas",2065,56.1
"C-WEU-GRC","electricity",2065,108.883809092186
"C-WEU-GRC","gas",2070,56.1
"C-WEU-GRC","electricity",2070,102.437335280046
"C-WEU-GRC","gas",2075,56.1
"C-WEU-GRC","electricity",2075,103.799362642849
"C-WEU-GRC","gas",2080,56.1
"C-WEU-GRC","electricity",2080,105.161390005652
"C-WEU-GRC","gas",2085,56.1
"C-WEU-GRC","electricity",2085,106.493288955272
"C-WEU-GRC","gas",2090,56.1
"C-WEU-GRC","electricity",2090,107.825187904893
"C-WEU-GRC","gas",2095,56.1
"C-WEU-GRC","electricity",2095,108.512156142202
"C-WEU-GRC","gas",2100,56.1
"C-WEU-GRC","electricity",2100,109.199124379511
"C-WEU-IRL","gas",2015,56.1
"C-WEU-IRL","electricity",2015,122.991070219513
"C-WEU-IRL","gas",2020,56.1
"C-WEU-IRL","electricity",2020,81.4603700508778
"C-WEU-IRL","gas",2025,56.1
"C-WEU-IRL","electricity",2025,81.6097378435336
"C-WEU-IRL","gas",2030,56.1
"C-WEU-IRL","electricity",2030,88.3322473092453
"C-WEU-IRL","gas",2035,56.1
"C-WEU-IRL","electricity",2035,86.4303689531148
"C-WEU-IRL","gas",2040,56.1
"C-WEU-IRL","electricity",2040,73.7130298510416
"C-WEU-IRL","gas",2045,56.1
"C-WEU-IRL","electricity",2045,72.9703983133624
"C-WEU-IRL","gas",2050,56.1
"C-WEU-IRL","electricity",2050,76.0064761298443
"C-WEU-IRL","gas",2055,56.1
"C-WEU-IRL","electricity",2055,77.889207488735
"C-WEU-IRL","gas",2060,56.1
"C-WEU-IRL","electricity",2060,79.8115096527836
"C-WEU-IRL","gas",2065,56.1
"C-WEU-IRL","electricity",2065,75.350384665248
"C-WEU-IRL","gas",2070,56.1
"C-WEU-IRL","electricity",2070,70.8892596777124
"C-WEU-IRL","gas",2075,56.1
"C-WEU-IRL","electricity",2075,71.831817497534
"C-WEU-IRL","gas",2080,56.1
"C-WEU-IRL","electricity",2080,72.7743753173554
"C-WEU-IRL","gas",2085,56.1
"C-WEU-IRL","electricity",2085,73.6960835035943
"C-WEU-IRL","gas",2090,56.1
"C-WEU-IRL","electricity",2090,74.6177916898332
"C-WEU-IRL","gas",2095,56.1
"C-WEU-IRL","electricity",2095,75.0931913049425
"C-WEU-IRL","gas",2100,56.1
"C-WEU-IRL","electricity",2100,75.5685909200515
"C-WEU-ISL","gas",2015,56.1
"C-WEU-ISL","electricity",2015,89.5686576838688
"C-WEU-ISL","gas",2020,56.1
"C-WEU-ISL","electricity",2020,59.2261091505112
"C-WEU-ISL","gas",2025,56.1
"C-WEU-ISL","electricity",2025,59.2066556576334
"C-WEU-ISL","gas",2030,56.1
"C-WEU-ISL","electricity",2030,61.2283328570227
"C-WEU-ISL","gas",2035,56.1
"C-WEU-ISL","electricity",2035,58.1994635827025
"C-WEU-ISL","gas",2040,56.1
"C-WEU-ISL","electricity",2040,47.836177808137
"C-WEU-ISL","gas",2045,56.1
"C-WEU-ISL","electricity",2045,47.6345105197303
"C-WEU-ISL","gas",2050,56.1
"C-WEU-ISL","electricity",2050,54.5743013016097
"C-WEU-ISL","gas",2055,56.1
"C-WEU-ISL","electricity",2055,56.7230755076354
"C-WEU-ISL","gas",2060,56.1
"C-WEU-ISL","electricity",2060,58.122998479192
"C-WEU-ISL","gas",2065,56.1
"C-WEU-ISL","electricity",2065,54.874169306632
"C-WEU-ISL","gas",2070,56.1
"C-WEU-ISL","electricity",2070,51.625340134072
"C-WEU-ISL","gas",2075,56.1
"C-WEU-ISL","electricity",2075,52.3117610145487
"C-WEU-ISL","gas",2080,56.1
"C-WEU-ISL","electricity",2080,52.9981818950253
"C-WEU-ISL","gas",2085,56.1
"C-WEU-ISL","electricity",2085,53.6694189602066
"C-WEU-ISL","gas",2090,56.1
"C-WEU-ISL","electricity",2090,54.3406560253879
"C-WEU-ISL","gas",2095,56.1
"C-WEU-ISL","electricity",2095,54.6868673829504
"C-WEU-ISL","gas",2100,56.1
"C-WEU-ISL","electricity",2100,55.0330787405128
"C-WEU-ITA","gas",2015,56.1
"C-WEU-ITA","electricity",2015,140.423935921803
"C-WEU-ITA","gas",2020,56.1
"C-WEU-ITA","electricity",2020,81.4603700508778
"C-WEU-ITA","gas",2025,56.1
"C-WEU-ITA","electricity",2025,81.6097378435336
"C-WEU-ITA","gas",2030,56.1
"C-WEU-ITA","electricity",2030,88.3322473092453
"C-WEU-ITA","gas",2035,56.1
"C-WEU-ITA","electricity",2035,86.4303689531148
"C-WEU-ITA","gas",2040,56.1
"C-WEU-ITA","electricity",2040,73.7130298510416
"C-WEU-ITA","gas",2045,56.1
"C-WEU-ITA","electricity",2045,72.9703983133624
"C-WEU-ITA","gas",2050,56.1
"C-WEU-ITA","electricity",2050,76.0064761298443
"C-WEU-ITA","gas",2055,56.1
"C-WEU-ITA","electricity",2055,88.9292943128067
"C-WEU-ITA","gas",2060,56.1
"C-WEU-ITA","electricity",2060,91.1240653268723
"C-WEU-ITA","gas",2065,56.1
"C-WEU-ITA","electricity",2065,86.030616442569
"C-WEU-ITA","gas",2070,56.1
"C-WEU-ITA","electricity",2070,80.9371675582656
"C-WEU-ITA","gas",2075,56.1
"C-WEU-ITA","electricity",2075,82.0133243772687
"C-WEU-ITA","gas",2080,56.1
"C-WEU-ITA","electricity",2080,83.0894811962716
"C-WEU-ITA","gas",2085,56.1
"C-WEU-ITA","electricity",2085,84.1418331357418
"C-WEU-ITA","gas",2090,56.1
"C-WEU-ITA","electricity",2090,85.194185075212
"C-WEU-ITA","gas",2095,56.1
"C-WEU-ITA","electricity",2095,85.7369682623995
"C-WEU-ITA","gas",2100,56.1
"C-WEU-ITA","electricity",2100,86.2797514495868
"C-WEU-LUX","gas",2015,56.1
"C-WEU-LUX","electricity",2015,68.8668963279012
"C-WEU-LUX","gas",2020,56.1
"C-WEU-LUX","electricity",2020,81.4603700508778
"C-WEU-LUX","gas",2025,56.1
"C-WEU-LUX","electricity",2025,81.6097378435336
"C-WEU-LUX","gas",2030,56.1
"C-WEU-LUX","electricity",2030,88.3322473092453
"C-WEU-LUX","gas",2035,56.1
"C-WEU-LUX","electricity",2035,86.4303689531148
"C-WEU-LUX","gas",2040,56.1
"C-WEU-LUX","electricity",2040,73.7130298510416
"C-WEU-LUX","gas",2045,56.1
"C-WEU-LUX","electricity",2045,72.9703983133624
"C-WEU-LUX","gas",2050,56.1
"C-WEU-LUX","electricity",2050,76.0064761298443
"C-WEU-LUX","gas",2055,56.1
"C-WEU-LUX","electricity",2055,43.6128246352805
"C-WEU-LUX","gas",2060,56.1
"C-WEU-LUX","electricity",2060,44.6891872005152
"C-WEU-LUX","gas",2065,56.1
"C-WEU-LUX","electricity",2065,42.1912511188623
"C-WEU-LUX","gas",2070,56.1
"C-WEU-LUX","electricity",2070,39.6933150372094
"C-WEU-LUX","gas",2075,56.1
"C-WEU-LUX","electricity",2075,40.2210853179692
"C-WEU-LUX","gas",2080,56.1
"C-WEU-LUX","electricity",2080,40.748855598729
"C-WEU-LUX","gas",2085,56.1
"C-WEU-LUX","electricity",2085,41.2649514583146
"C-WEU-LUX","gas",2090,56.1
"C-WEU-LUX","electricity",2090,41.7810473179002
"C-WEU-LUX","gas",2095,56.1
"C-WEU-LUX","electricity",2095,42.0472397817077
"C-WEU-LUX","gas",2100,56.1
"C-WEU-LUX","electricity",2100,42.3134322455151
"C-WEU-MLT","gas",2015,56.1
"C-WEU-MLT","electricity",2015,212.974891318774
"C-WEU-MLT","gas",2020,56.1
"C-WEU-MLT","electricity",2020,140.826875
"C-WEU-MLT","gas",2025,56.1
"C-WEU-MLT","electricity",2025,140.780618802368
"C-WEU-MLT","gas",2030,56.1
"C-WEU-MLT","electricity",2030,145.587729827089
"C-WEU-MLT","gas",2035,56.1
"C-WEU-MLT","electricity",2035,138.385733937033
"C-WEU-MLT","gas",2040,56.1
"C-WEU-MLT","electricity",2040,113.744082285475
"C-WEU-MLT","gas",2045,56.1
"C-WEU-MLT","electricity",2045,113.264561100927
"C-WEU-MLT","gas",2050,56.1
"C-WEU-MLT","electricity",2050,129.765882274706
"C-WEU-MLT","gas",2055,56.1
"C-WEU-MLT","electricity",2055,134.875202485936
"C-WEU-MLT","gas",2060,56.1
"C-WEU-MLT","electricity",2060,138.203916462807
"C-WEU-MLT","gas",2065,56.1
"C-WEU-MLT","electricity",2065,130.478903519314
"C-WEU-MLT","gas",2070,56.1
"C-WEU-MLT","electricity",2070,122.75389057582
"C-WEU-MLT","gas",2075,56.1
"C-WEU-MLT","electricity",2075,124.386050934128
"C-WEU-MLT","gas",2080,56.1
"C-WEU-MLT","electricity",2080,126.018211292436
"C-WEU-MLT","gas",2085,56.1
"C-WEU-MLT","electricity",2085,127.614267822731
"C-WEU-MLT","gas",2090,56.1
"C-WEU-MLT","electricity",2090,129.210324353026
"C-WEU-MLT","gas",2095,56.1
"C-WEU-MLT","electricity",2095,130.03354006438
"C-WEU-MLT","gas",2100,56.1
"C-WEU-MLT","electricity",2100,130.856755775733
"C-WEU-NLD","gas",2015,56.1
"C-WEU-NLD","electricity",2015,144.047918194043
"C-WEU-NLD","gas",2020,56.1
"C-WEU-NLD","electricity",2020,81.4603700508778
"C-WEU-NLD","gas",2025,56.1
"C-WEU-NLD","electricity",2025,81.6097378435336
"C-WEU-NLD","gas",2030,56.1
"C-WEU-NLD","electricity",2030,88.3322473092453
"C-WEU-NLD","gas",2035,56.1
"C-WEU-NLD","electricity",2035,86.4303689531148
"C-WEU-NLD","gas",2040,56.1
"C-WEU-NLD","electricity",2040,73.7130298510416
"C-WEU-NLD","gas",2045,56.1
"C-WEU-NLD","electricity",2045,72.9703983133624
"C-WEU-NLD","gas",2050,56.1
"C-WEU-NLD","electricity",2050,76.0064761298443
"C-WEU-NLD","gas",2055,56.1
"C-WEU-NLD","electricity",2055,91.2243317218979
"C-WEU-NLD","gas",2060,56.1
"C-WEU-NLD","electricity",2060,93.4757441567753
"C-WEU-NLD","gas",2065,56.1
"C-WEU-NLD","electricity",2065,88.2508463970356
"C-WEU-NLD","gas",2070,56.1
"C-WEU-NLD","electricity",2070,83.0259486372958
"C-WEU-NLD","gas",2075,56.1
"C-WEU-NLD","electricity",2075,84.1298783086166
"C-WEU-NLD","gas",2080,56.1
"C-WEU-NLD","electricity",2080,85.2338079799371
"C-WEU-NLD","gas",2085,56.1
"C-WEU-NLD","electricity",2085,86.3133184287295
"C-WEU-NLD","gas",2090,56.1
"C-WEU-NLD","electricity",2090,87.3928288775219
"C-WEU-NLD","gas",2095,56.1
"C-WEU-NLD","electricity",2095,87.9496199091351
"C-WEU-NLD","gas",2100,56.1
"C-WEU-NLD","electricity",2100,88.5064109407481
"C-WEU-NOR","gas",2015,56.1
"C-WEU-NOR","electricity",2015,12.7670624622846
"C-WEU-NOR","gas",2020,56.1
"C-WEU-NOR","electricity",2020,81.4603700508778
"C-WEU-NOR","gas",2025,56.1
"C-WEU-NOR","electricity",2025,81.6097378435336
"C-WEU-NOR","gas",2030,56.1
"C-WEU-NOR","electricity",2030,88.3322473092453
"C-WEU-NOR","gas",2035,56.1
"C-WEU-NOR","electricity",2035,86.4303689531148
"C-WEU-NOR","gas",2040,56.1
"C-WEU-NOR","electricity",2040,73.7130298510416
"C-WEU-NOR","gas",2045,56.1
"C-WEU-NOR","electricity",2045,72.9703983133624
"C-WEU-NOR","gas",2050,56.1
"C-WEU-NOR","electricity",2050,76.0064761298443
"C-WEU-NOR","gas",2055,56.1
"C-WEU-NOR","electricity",2055,8.08527298259704
"C-WEU-NOR","gas",2060,56.1
"C-WEU-NOR","electricity",2060,8.28481715890179
"C-WEU-NOR","gas",2065,56.1
"C-WEU-NOR","electricity",2065,7.82173100747412
"C-WEU-NOR","gas",2070,56.1
"C-WEU-NOR","electricity",2070,7.35864485604644
"C-WEU-NOR","gas",2075,56.1
"C-WEU-NOR","electricity",2075,7.45648687448321
"C-WEU-NOR","gas",2080,56.1
"C-WEU-NOR","electricity",2080,7.55432889291998
"C-WEU-NOR","gas",2085,56.1
"C-WEU-NOR","electricity",2085,7.65000661947938
"C-WEU-NOR","gas",2090,56.1
"C-WEU-NOR","electricity",2090,7.74568434603879
"C-WEU-NOR","gas",2095,56.1
"C-WEU-NOR","electricity",2095,7.79503310420321
"C-WEU-NOR","gas",2100,56.1
"C-WEU-NOR","electricity",2100,7.84438186236761
"C-WEU-PRT","gas",2015,56.1
"C-WEU-PRT","electricity",2015,104.306757915407
"C-WEU-PRT","gas",2020,56.1
"C-WEU-PRT","electricity",2020,81.4603700508778
"C-WEU-PRT","gas",2025,56.1
"C-WEU-PRT","electricity",2025,81.6097378435336
"C-WEU-PRT","gas",2030,56.1
"C-WEU-PRT","electricity",2030,88.3322473092453
"C-WEU-PRT","gas",2035,56.1
"C-WEU-PRT","electricity",2035,86.4303689531148
"C-WEU-PRT","gas",2040,56.1
"C-WEU-PRT","electricity",2040,73.7130298510416
"C-WEU-PRT","gas",2045,56.1
"C-WEU-PRT","electricity",2045,72.9703983133624
"C-WEU-PRT","gas",2050,56.1
"C-WEU-PRT","electricity",2050,76.0064761298443
"C-WEU-PRT","gas",2055,56.1
"C-WEU-PRT","electricity",2055,66.0565900861751
"C-WEU-PRT","gas",2060,56.1
"C-WEU-PRT","electricity",2060,67.686863780906
"C-WEU-PRT","gas",2065,56.1
"C-WEU-PRT","electricity",2065,63.9034550889194
"C-WEU-PRT","gas",2070,56.1
"C-WEU-PRT","electricity",2070,60.1200463969327
"C-WEU-PRT","gas",2075,56.1
"C-WEU-PRT","electricity",2075,60.9194145962493
"C-WEU-PRT","gas",2080,56.1
"C-WEU-PRT","electricity",2080,61.7187827955659
"C-WEU-PRT","gas",2085,56.1
"C-WEU-PRT","electricity",2085,62.5004687543845
"C-WEU-PRT","gas",2090,56.1
"C-WEU-PRT","electricity",2090,63.2821547132032
"C-WEU-PRT","gas",2095,56.1
"C-WEU-PRT","electricity",2095,63.6853335169795
"C-WEU-PRT","gas",2100,56.1
"C-WEU-PRT","electricity",2100,64.0885123207558
"C-WEU-SWE","gas",2015,56.1
"C-WEU-SWE","electricity",2015,16.2618071561441
"C-WEU-SWE","gas",2020,56.1
"C-WEU-SWE","electricity",2020,81.4603700508778
"C-WEU-SWE","gas",2025,56.1
"C-WEU-SWE","electricity",2025,81.6097378435336
"C-WEU-SWE","gas",2030,56.1
"C-WEU-SWE","electricity",2030,88.3322473092453
"C-WEU-SWE","gas",2035,56.1
"C-WEU-SWE","electricity",2035,86.4303689531148
"C-WEU-SWE","gas",2040,56.1
"C-WEU-SWE","electricity",2040,73.7130298510416
"C-WEU-SWE","gas",2045,56.1
"C-WEU-SWE","electricity",2045,72.9703983133624
"C-WEU-SWE","gas",2050,56.1
"C-WEU-SWE","electricity",2050,76.0064761298443
"C-WEU-SWE","gas",2055,56.1
"C-WEU-SWE","electricity",2055,10.2984653232633
"C-WEU-SWE","gas",2060,56.1
"C-WEU-SWE","electricity",2060,10.5526309877445
"C-WEU-SWE","gas",2065,56.1
"C-WEU-SWE","electricity",2065,9.96278365885081
"C-WEU-SWE","gas",2070,56.1
"C-WEU-SWE","electricity",2070,9.37293632995709
"C-WEU-SWE","gas",2075,56.1
"C-WEU-SWE","electricity",2075,9.49756077197631
"C-WEU-SWE","gas",2080,56.1
"C-WEU-SWE","electricity",2080,9.62218521399551
"C-WEU-SWE","gas",2085,56.1
"C-WEU-SWE","electricity",2085,9.74405292969313
"C-WEU-SWE","gas",2090,56.1
"C-WEU-SWE","electricity",2090,9.86592064539074
"C-WEU-SWE","gas",2095,56.1
"C-WEU-SWE","electricity",2095,9.92877770362443
"C-WEU-SWE","gas",2100,56.1
"C-WEU-SWE","electricity",2100,9.9916347618581
"R32ANUZ","gas",2015,56.1
"R32ANUZ","electricity",2015,168.413640512794
"R32ANUZ","gas",2020,56.1
"R32ANUZ","electricity",2020,137.972887485849
"R32ANUZ","gas",2025,56.1
"R32ANUZ","electricity",2025,129.162575342658
"R32ANUZ","gas",2030,56.1
"R32ANUZ","electricity",2030,110.21541353699
"R32ANUZ","gas",2035,56.1
"R32ANUZ","electricity",2035,98.7269341948644
"R32ANUZ","gas",2040,56.1
"R32ANUZ","electricity",2040,85.1833765439135
"R32ANUZ","gas",2045,56.1
"R32ANUZ","electricity",2045,77.1440437926321
"R32ANUZ","gas",2050,56.1
"R32ANUZ","electricity",2050,67.0983346830958
"R32ANUZ","gas",2055,56.1
"R32ANUZ","electricity",2055,66.0419007367613
"R32ANUZ","gas",2060,56.1
"R32ANUZ","electricity",2060,62.9611097741694
"R32ANUZ","gas",2065,56.1
"R32ANUZ","electricity",2065,61.8984284225481
"R32ANUZ","gas",2070,56.1
"R32ANUZ","electricity",2070,60.8357470709269
"R32ANUZ","gas",2075,56.1
"R32ANUZ","electricity",2075,58.797914617206
"R32ANUZ","gas",2080,56.1
"R32ANUZ","electricity",2080,56.7600821634852
"R32ANUZ","gas",2085,56.1
"R32ANUZ","electricity",2085,57.3402935154882
"R32ANUZ","gas",2090,56.1
"R32ANUZ","electricity",2090,57.9205048674912
"R32ANUZ","gas",2095,56.1
"R32ANUZ","electricity",2095,60.145501416985
"R32ANUZ","gas",2100,56.1
"R32ANUZ","electricity",2100,62.3704979664787
"R32BRA","gas",2015,56.1
"R32BRA","electricity",2015,69.9124988386938
"R32BRA","gas",2020,56.1
"R32BRA","electricity",2020,54.4616397181756
"R32BRA","gas",2025,56.1
"R32BRA","electricity",2025,54.9043401838031
"R32BRA","gas",2030,56.1
"R32BRA","electricity",2030,54.9145155074739
"R32BRA","gas",2035,56.1
"R32BRA","electricity",2035,57.5627052255118
"R32BRA","gas",2040,56.1
"R32BRA","electricity",2040,50.0970653200903
"R32BRA","gas",2045,56.1
"R32BRA","electricity",2045,47.8505277149482
"R32BRA","gas",2050,56.1
"R32BRA","electricity",2050,49.3381823024643
"R32BRA","gas",2055,56.1
"R32BRA","electricity",2055,52.146956615296
"R32BRA","gas",2060,56.1
"R32BRA","electricity",2060,54.0360073518384
"R32BRA","gas",2065,56.1
"R32BRA","electricity",2065,47.7138533693476
"R32BRA","gas",2070,56.1
"R32BRA","electricity",2070,41.3916993868568
"R32BRA","gas",2075,56.1
"R32BRA","electricity",2075,42.5069815613499
"R32BRA","gas",2080,56.1
"R32BRA","electricity",2080,43.6222637358431
"R32BRA","gas",2085,56.1
"R32BRA","electricity",2085,44.7866403438887
"R32BRA","gas",2090,56.1
"R32BRA","electricity",2090,45.9510169519343
"R32BRA","gas",2095,56.1
"R32BRA","electricity",2095,42.8521349936275
"R32BRA","gas",2100,56.1
"R32BRA","electricity",2100,39.7532530353208
"R32CAN","gas",2015,56.1
"R32CAN","electricity",2015,112.188262530134
"R32CAN","gas",2020,56.1
"R32CAN","electricity",2020,106.095365183623
"R32CAN","gas",2025,56.1
"R32CAN","electricity",2025,104.611808305009
"R32CAN","gas",2030,56.1
"R32CAN","electricity",2030,97.42869233596
"R32CAN","gas",2035,56.1
"R32CAN","electricity",2035,79.3141518874954
"R32CAN","gas",2040,56.1
"R32CAN","electricity",2040,56.5681126014919
"R32CAN","gas",2045,56.1
"R32CAN","electricity",2045,55.1429544514763
"R32CAN","gas",2050,56.1
"R32CAN","electricity",2050,57.0430900927048
"R32CAN","gas",2055,56.1
"R32CAN","electricity",2055,55.422981436738
"R32CAN","gas",2060,56.1
"R32CAN","electricity",2060,56.214332759502
"R32CAN","gas",2065,56.1
"R32CAN","electricity",2065,54.8268777785868
"R32CAN","gas",2070,56.1
"R32CAN","electricity",2070,53.4394227976716
"R32CAN","gas",2075,56.1
"R32CAN","electricity",2075,53.1357086946575
