region,urt,year,type,energy_label,generation,yrs_prod,n_app
C-EEU-HRV,urb,2000,WASH_MACH_COM,E,1,1995,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,F,1,1995,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,G,1,1995,102.03281087097658
C-EEU-HRV,urb,2000,WASH_MACH_COM,A,1,2000,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,B,1,2000,6.1219686522585945
C-EEU-HRV,urb,2000,WASH_MACH_COM,C,1,2000,24.487874609034375
C-EEU-HRV,urb,2000,WASH_MACH_COM,D,1,2000,20.406562174195315
C-EEU-HRV,urb,2000,WASH_MACH_COM,E,1,2000,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,F,1,2000,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,G,1,2000,51.01640543548829
C-EEU-HRV,urb,2000,WASH_MACH_COM,A,2,1995,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,B,2,1995,0.7573569466711664
C-EEU-HRV,urb,2000,WASH_MACH_COM,C,2,1995,3.0294277866846655
C-EEU-HRV,urb,2000,WASH_MACH_COM,D,2,1995,2.5245231555705545
C-EEU-HRV,urb,2000,WASH_MACH_COM,E,2,1995,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,F,2,1995,0
C-EEU-HRV,urb,2000,WASH_MACH_COM,G,2,1995,6.311307888926386
C-EEU-HRV,rur,2000,WASH_MACH,A,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH,B,1,1990,9483.698532945804
C-EEU-HRV,rur,2000,WASH_MACH,C,1,1990,37934.794131783216
C-EEU-HRV,rur,2000,WASH_MACH,D,1,1990,31612.32844315268
C-EEU-HRV,rur,2000,WASH_MACH,E,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH,F,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH,G,1,1990,79030.8211078817
C-EEU-HRV,rur,2000,WASH_MACH,A,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,B,1,1995,18967.397065891608
C-EEU-HRV,rur,2000,WASH_MACH,C,1,1995,75869.58826356643
C-EEU-HRV,rur,2000,WASH_MACH,D,1,1995,63224.65688630536
C-EEU-HRV,rur,2000,WASH_MACH,E,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,F,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,G,1,1995,158061.6422157634
C-EEU-HRV,rur,2000,WASH_MACH,A,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH,B,1,2000,9483.698532945804
C-EEU-HRV,rur,2000,WASH_MACH,C,1,2000,37934.794131783216
C-EEU-HRV,rur,2000,WASH_MACH,D,1,2000,31612.32844315268
C-EEU-HRV,rur,2000,WASH_MACH,E,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH,F,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH,G,1,2000,79030.8211078817
C-EEU-HRV,rur,2000,WASH_MACH,A,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,B,2,1995,1173.2410556221612
C-EEU-HRV,rur,2000,WASH_MACH,C,2,1995,4692.964222488645
C-EEU-HRV,rur,2000,WASH_MACH,D,2,1995,3910.803518740537
C-EEU-HRV,rur,2000,WASH_MACH,E,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,F,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH,G,2,1995,9777.008796851344
C-EEU-HRV,rur,2000,WASH_MACH_COM,A,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,B,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,C,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,D,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,E,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,F,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,G,1,1990,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,A,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,B,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,C,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,D,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,E,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,F,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,G,1,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,A,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,B,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,C,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,D,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,E,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,F,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,G,1,2000,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,A,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,B,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,C,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,D,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,E,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,F,2,1995,0
C-EEU-HRV,rur,2000,WASH_MACH_COM,G,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,A,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH,B,1,1990,1988.5583224313473
C-WEU-CYP,urb,2000,WASH_MACH,C,1,1990,7954.233289725389
C-WEU-CYP,urb,2000,WASH_MACH,D,1,1990,6628.527741437824
C-WEU-CYP,urb,2000,WASH_MACH,E,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH,F,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH,G,1,1990,16571.31935359456
C-WEU-CYP,urb,2000,WASH_MACH,A,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,B,1,1995,3977.1166448626946
C-WEU-CYP,urb,2000,WASH_MACH,C,1,1995,15908.466579450778
C-WEU-CYP,urb,2000,WASH_MACH,D,1,1995,13257.055482875649
C-WEU-CYP,urb,2000,WASH_MACH,E,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,F,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,G,1,1995,33142.63870718912
C-WEU-CYP,urb,2000,WASH_MACH,A,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH,B,1,2000,1988.5583224313473
C-WEU-CYP,urb,2000,WASH_MACH,C,1,2000,7954.233289725389
C-WEU-CYP,urb,2000,WASH_MACH,D,1,2000,6628.527741437824
C-WEU-CYP,urb,2000,WASH_MACH,E,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH,F,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH,G,1,2000,16571.31935359456
C-WEU-CYP,urb,2000,WASH_MACH,A,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,B,2,1995,246.00721514614605
C-WEU-CYP,urb,2000,WASH_MACH,C,2,1995,984.0288605845842
C-WEU-CYP,urb,2000,WASH_MACH,D,2,1995,820.0240504871535
C-WEU-CYP,urb,2000,WASH_MACH,E,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,F,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH,G,2,1995,2050.060126217884
C-WEU-CYP,urb,2000,WASH_MACH_COM,A,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,B,1,1990,2.0851296856944184
C-WEU-CYP,urb,2000,WASH_MACH_COM,C,1,1990,8.340518742777673
C-WEU-CYP,urb,2000,WASH_MACH_COM,D,1,1990,6.950432285648061
C-WEU-CYP,urb,2000,WASH_MACH_COM,E,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,F,1,1990,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,G,1,1990,17.376080714120153
C-WEU-CYP,urb,2000,WASH_MACH_COM,A,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,B,1,1995,4.170259371388837
C-WEU-CYP,urb,2000,WASH_MACH_COM,C,1,1995,16.681037485555347
C-WEU-CYP,urb,2000,WASH_MACH_COM,D,1,1995,13.900864571296122
C-WEU-CYP,urb,2000,WASH_MACH_COM,E,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,F,1,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,G,1,1995,34.752161428240306
C-WEU-CYP,urb,2000,WASH_MACH_COM,A,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,B,1,2000,2.0851296856944184
C-WEU-CYP,urb,2000,WASH_MACH_COM,C,1,2000,8.340518742777673
C-WEU-CYP,urb,2000,WASH_MACH_COM,D,1,2000,6.950432285648061
C-WEU-CYP,urb,2000,WASH_MACH_COM,E,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,F,1,2000,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,G,1,2000,17.376080714120153
C-WEU-CYP,urb,2000,WASH_MACH_COM,A,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,B,2,1995,0.2579541879209589
C-WEU-CYP,urb,2000,WASH_MACH_COM,C,2,1995,1.0318167516838357
C-WEU-CYP,urb,2000,WASH_MACH_COM,D,2,1995,0.8598472930698633
C-WEU-CYP,urb,2000,WASH_MACH_COM,E,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,F,2,1995,0
C-WEU-CYP,urb,2000,WASH_MACH_COM,G,2,1995,2.149618232674658
C-WEU-CYP,rur,2000,WASH_MACH,A,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH,B,1,1990,1288.6136543444218
C-WEU-CYP,rur,2000,WASH_MACH,C,1,1990,5154.454617377687
C-WEU-CYP,rur,2000,WASH_MACH,D,1,1990,4295.378847814739
C-WEU-CYP,rur,2000,WASH_MACH,E,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH,F,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH,G,1,1990,10738.447119536846
C-WEU-CYP,rur,2000,WASH_MACH,A,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,B,1,1995,2577.2273086888436
C-WEU-CYP,rur,2000,WASH_MACH,C,1,1995,10308.909234755374
C-WEU-CYP,rur,2000,WASH_MACH,D,1,1995,8590.757695629478
C-WEU-CYP,rur,2000,WASH_MACH,E,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,F,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,G,1,1995,21476.894239073692
C-WEU-CYP,rur,2000,WASH_MACH,A,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH,B,1,2000,1288.6136543444218
C-WEU-CYP,rur,2000,WASH_MACH,C,1,2000,5154.454617377687
C-WEU-CYP,rur,2000,WASH_MACH,D,1,2000,4295.378847814739
C-WEU-CYP,rur,2000,WASH_MACH,E,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH,F,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH,G,1,2000,10738.447119536846
C-WEU-CYP,rur,2000,WASH_MACH,A,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,B,2,1995,159.41612218693876
C-WEU-CYP,rur,2000,WASH_MACH,C,2,1995,637.6644887477551
C-WEU-CYP,rur,2000,WASH_MACH,D,2,1995,531.3870739564626
C-WEU-CYP,rur,2000,WASH_MACH,E,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,F,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH,G,2,1995,1328.4676848911563
C-WEU-CYP,rur,2000,WASH_MACH_COM,A,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,B,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,C,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,D,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,E,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,F,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,G,1,1990,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,A,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,B,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,C,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,D,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,E,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,F,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,G,1,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,A,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,B,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,C,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,D,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,E,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,F,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,G,1,2000,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,A,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,B,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,C,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,D,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,E,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,F,2,1995,0
C-WEU-CYP,rur,2000,WASH_MACH_COM,G,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,A,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH,B,1,1990,36488.6816559892
C-EEU-CZE,urb,2000,WASH_MACH,C,1,1990,145954.72662395678
C-EEU-CZE,urb,2000,WASH_MACH,D,1,1990,121628.93885329732
C-EEU-CZE,urb,2000,WASH_MACH,E,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH,F,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH,G,1,1990,304072.3471332433
C-EEU-CZE,urb,2000,WASH_MACH,A,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,B,1,1995,72977.36331197839
C-EEU-CZE,urb,2000,WASH_MACH,C,1,1995,291909.45324791357
C-EEU-CZE,urb,2000,WASH_MACH,D,1,1995,243257.87770659465
C-EEU-CZE,urb,2000,WASH_MACH,E,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,F,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,G,1,1995,608144.6942664866
C-EEU-CZE,urb,2000,WASH_MACH,A,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH,B,1,2000,36488.6816559892
C-EEU-CZE,urb,2000,WASH_MACH,C,1,2000,145954.72662395678
C-EEU-CZE,urb,2000,WASH_MACH,D,1,2000,121628.93885329732
C-EEU-CZE,urb,2000,WASH_MACH,E,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH,F,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH,G,1,2000,304072.3471332433
C-EEU-CZE,urb,2000,WASH_MACH,A,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,B,2,1995,4514.063710019281
C-EEU-CZE,urb,2000,WASH_MACH,C,2,1995,18056.254840077123
C-EEU-CZE,urb,2000,WASH_MACH,D,2,1995,15046.879033397605
C-EEU-CZE,urb,2000,WASH_MACH,E,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,F,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH,G,2,1995,37617.19758349401
C-EEU-CZE,urb,2000,WASH_MACH_COM,A,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,B,1,1990,31.76167764352773
C-EEU-CZE,urb,2000,WASH_MACH_COM,C,1,1990,127.04671057411092
C-EEU-CZE,urb,2000,WASH_MACH_COM,D,1,1990,105.8722588117591
C-EEU-CZE,urb,2000,WASH_MACH_COM,E,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,F,1,1990,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,G,1,1990,264.68064702939773
C-EEU-CZE,urb,2000,WASH_MACH_COM,A,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,B,1,1995,63.52335528705546
C-EEU-CZE,urb,2000,WASH_MACH_COM,C,1,1995,254.09342114822184
C-EEU-CZE,urb,2000,WASH_MACH_COM,D,1,1995,211.7445176235182
C-EEU-CZE,urb,2000,WASH_MACH_COM,E,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,F,1,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,G,1,1995,529.3612940587955
C-EEU-CZE,urb,2000,WASH_MACH_COM,A,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,B,1,2000,31.76167764352773
C-EEU-CZE,urb,2000,WASH_MACH_COM,C,1,2000,127.04671057411092
C-EEU-CZE,urb,2000,WASH_MACH_COM,D,1,2000,105.8722588117591
C-EEU-CZE,urb,2000,WASH_MACH_COM,E,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,F,1,2000,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,G,1,2000,264.68064702939773
C-EEU-CZE,urb,2000,WASH_MACH_COM,A,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,B,2,1995,3.9292797084776576
C-EEU-CZE,urb,2000,WASH_MACH_COM,C,2,1995,15.71711883391063
C-EEU-CZE,urb,2000,WASH_MACH_COM,D,2,1995,13.097599028258855
C-EEU-CZE,urb,2000,WASH_MACH_COM,E,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,F,2,1995,0
C-EEU-CZE,urb,2000,WASH_MACH_COM,G,2,1995,32.743997570647146
C-EEU-CZE,rur,2000,WASH_MACH,A,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH,B,1,1990,17328.74528744335
C-EEU-CZE,rur,2000,WASH_MACH,C,1,1990,69314.9811497734
C-EEU-CZE,rur,2000,WASH_MACH,D,1,1990,57762.484291477835
C-EEU-CZE,rur,2000,WASH_MACH,E,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH,F,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH,G,1,1990,144406.2107286946
C-EEU-CZE,rur,2000,WASH_MACH,A,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,B,1,1995,34657.4905748867
C-EEU-CZE,rur,2000,WASH_MACH,C,1,1995,138629.9622995468
C-EEU-CZE,rur,2000,WASH_MACH,D,1,1995,115524.96858295568
C-EEU-CZE,rur,2000,WASH_MACH,E,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,F,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,G,1,1995,288812.4214573892
C-EEU-CZE,rur,2000,WASH_MACH,A,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH,B,1,2000,17328.74528744335
C-EEU-CZE,rur,2000,WASH_MACH,C,1,2000,69314.9811497734
C-EEU-CZE,rur,2000,WASH_MACH,D,1,2000,57762.484291477835
C-EEU-CZE,rur,2000,WASH_MACH,E,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH,F,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH,G,1,2000,144406.2107286946
C-EEU-CZE,rur,2000,WASH_MACH,A,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,B,2,1995,2143.762303601239
C-EEU-CZE,rur,2000,WASH_MACH,C,2,1995,8575.049214404957
C-EEU-CZE,rur,2000,WASH_MACH,D,2,1995,7145.874345337465
C-EEU-CZE,rur,2000,WASH_MACH,E,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,F,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH,G,2,1995,17864.68586334366
C-EEU-CZE,rur,2000,WASH_MACH_COM,A,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,B,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,C,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,D,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,E,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,F,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,G,1,1990,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,A,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,B,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,C,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,D,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,E,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,F,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,G,1,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,A,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,B,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,C,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,D,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,E,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,F,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,G,1,2000,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,A,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,B,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,C,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,D,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,E,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,F,2,1995,0
C-EEU-CZE,rur,2000,WASH_MACH_COM,G,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,A,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH,B,1,1990,24272.55651505573
C-WEU-DNK,urb,2000,WASH_MACH,C,1,1990,97090.22606022292
C-WEU-DNK,urb,2000,WASH_MACH,D,1,1990,80908.52171685244
C-WEU-DNK,urb,2000,WASH_MACH,E,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH,F,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH,G,1,1990,202271.3042921311
C-WEU-DNK,urb,2000,WASH_MACH,A,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,B,1,1995,48545.11303011146
C-WEU-DNK,urb,2000,WASH_MACH,C,1,1995,194180.45212044584
C-WEU-DNK,urb,2000,WASH_MACH,D,1,1995,161817.04343370488
C-WEU-DNK,urb,2000,WASH_MACH,E,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,F,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,G,1,1995,404542.6085842622
C-WEU-DNK,urb,2000,WASH_MACH,A,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH,B,1,2000,24272.55651505573
C-WEU-DNK,urb,2000,WASH_MACH,C,1,2000,97090.22606022292
C-WEU-DNK,urb,2000,WASH_MACH,D,1,2000,80908.52171685244
C-WEU-DNK,urb,2000,WASH_MACH,E,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH,F,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH,G,1,2000,202271.3042921311
C-WEU-DNK,urb,2000,WASH_MACH,A,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,B,2,1995,3002.7904967079253
C-WEU-DNK,urb,2000,WASH_MACH,C,2,1995,12011.1619868317
C-WEU-DNK,urb,2000,WASH_MACH,D,2,1995,10009.301655693083
C-WEU-DNK,urb,2000,WASH_MACH,E,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,F,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH,G,2,1995,25023.25413923271
C-WEU-DNK,urb,2000,WASH_MACH_COM,A,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,B,1,1990,22.30630843853919
C-WEU-DNK,urb,2000,WASH_MACH_COM,C,1,1990,89.22523375415676
C-WEU-DNK,urb,2000,WASH_MACH_COM,D,1,1990,74.35436146179731
C-WEU-DNK,urb,2000,WASH_MACH_COM,E,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,F,1,1990,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,G,1,1990,185.8859036544933
C-WEU-DNK,urb,2000,WASH_MACH_COM,A,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,B,1,1995,44.61261687707838
C-WEU-DNK,urb,2000,WASH_MACH_COM,C,1,1995,178.45046750831352
C-WEU-DNK,urb,2000,WASH_MACH_COM,D,1,1995,148.70872292359462
C-WEU-DNK,urb,2000,WASH_MACH_COM,E,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,F,1,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,G,1,1995,371.7718073089865
C-WEU-DNK,urb,2000,WASH_MACH_COM,A,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,B,1,2000,22.30630843853919
C-WEU-DNK,urb,2000,WASH_MACH_COM,C,1,2000,89.22523375415676
C-WEU-DNK,urb,2000,WASH_MACH_COM,D,1,2000,74.35436146179731
C-WEU-DNK,urb,2000,WASH_MACH_COM,E,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,F,1,2000,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,G,1,2000,185.8859036544933
C-WEU-DNK,urb,2000,WASH_MACH_COM,A,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,B,2,1995,2.75954331198423
C-WEU-DNK,urb,2000,WASH_MACH_COM,C,2,1995,11.03817324793692
C-WEU-DNK,urb,2000,WASH_MACH_COM,D,2,1995,9.1984777066141
C-WEU-DNK,urb,2000,WASH_MACH_COM,E,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,F,2,1995,0
C-WEU-DNK,urb,2000,WASH_MACH_COM,G,2,1995,22.996194266535255
C-WEU-DNK,rur,2000,WASH_MACH,A,1,1990,0
C-WEU-DNK,rur,2000,WASH_MACH,B,1,1990,4420.6836519600065
C-WEU-DNK,rur,2000,WASH_MACH,C,1,1990,17682.734607840026
C-WEU-DNK,rur,2000,WASH_MACH,D,1,1990,14735.612173200025
C-WEU-DNK,rur,2000,WASH_MACH,E,1,1990,0
C-WEU-DNK,rur,2000,WASH_MACH,F,1,1990,0
C-WEU-DNK,rur,2000,WASH_MACH,G,1,1990,36839.03043300006
C-WEU-DNK,rur,2000,WASH_MACH,A,1,1995,0
C-WEU-DNK,rur,2000,WASH_MACH,B,1,1995,8841.367303920013
C-WEU-DNK,rur,2000,WASH_MACH,C,1,1995,35365.46921568005
C-WEU-DNK,rur,2000,WASH_MACH,D,1,1995,29471.22434640005
C-WEU-DNK,rur,2000,WASH_MACH,E,1,1995,0
C-WEU-DNK,rur,2000,WASH_MACH,F,1,1995,0
C-WEU-DNK,rur,2000,WASH_MACH,G,1,1995,73678.06086600012
C-WEU-DNK,rur,2000,WASH_MACH,A,1,2000,0
C-WEU-DNK,rur,2000,WASH_MACH,B,1,2000,4420.6836519600065
C-WEU-DNK,rur,2000,WASH_MACH,C,1,2000,17682.734607840026
C-WEU-DNK,rur,2000,WASH_MACH,D,1,2000,14735.612173200025
C-WEU-DNK,rur,2000,WASH_MACH,E,1,2000,0
C-WEU-DNK,rur,2000,WASH_MACH,F,1,2000,0
C-WEU-DNK,rur,2000,WASH_MACH,G,1,2000,36839.03043300006
C-WEU-DNK,rur,2000,WASH_MACH,A,2,1995,0
