scenario_supply,region_gea,material,production,year,emission_factor,unit
1p5C,WEU,brick,primary,2100,0.21894062,kgco2e/kg
1p5C,WEU,concrete,primary,2020,0.82534951,kgco2e/kg
1p5C,WEU,concrete,primary,2025,0.811688062,kgco2e/kg
1p5C,WEU,concrete,primary,2030,0.60971964,kgco2e/kg
1p5C,WEU,concrete,primary,2040,0.50402275,kgco2e/kg
1p5C,WEU,concrete,primary,2050,0.451483976,kgco2e/kg
1p5C,WEU,concrete,primary,2060,0.415725573,kgco2e/kg
1p5C,WEU,concrete,primary,2070,0.423893279,kgco2e/kg
1p5C,WEU,concrete,primary,2080,0.451073993,kgco2e/kg
1p5C,WEU,concrete,primary,2090,0.466474385,kgco2e/kg
1p5C,WEU,concrete,primary,2100,0.469513325,kgco2e/kg
1p5C,WEU,copper,primary,2020,5.671664441,kgco2e/kg
1p5C,WEU,copper,primary,2025,5.5737000525,kgco2e/kg
1p5C,WEU,copper,primary,2030,3.537172299,kgco2e/kg
1p5C,WEU,copper,primary,2040,2.764253245,kgco2e/kg
1p5C,WEU,copper,primary,2050,2.568063353,kgco2e/kg
1p5C,WEU,copper,primary,2060,2.488230133,kgco2e/kg
1p5C,WEU,copper,primary,2070,2.419654943,kgco2e/kg
1p5C,WEU,copper,primary,2080,2.402930078,kgco2e/kg
1p5C,WEU,copper,primary,2090,2.371150072,kgco2e/kg
1p5C,WEU,copper,primary,2100,2.36828894,kgco2e/kg
1p5C,WEU,copper,secondary,2020,1.650324957,kgco2e/kg
1p5C,WEU,copper,secondary,2025,1.6368501035,kgco2e/kg
1p5C,WEU,copper,secondary,2030,1.16054612,kgco2e/kg
1p5C,WEU,copper,secondary,2040,1.023224243,kgco2e/kg
1p5C,WEU,copper,secondary,2050,0.990030314,kgco2e/kg
1p5C,WEU,copper,secondary,2060,0.977676894,kgco2e/kg
1p5C,WEU,copper,secondary,2070,0.97394825,kgco2e/kg
1p5C,WEU,copper,secondary,2080,0.986396537,kgco2e/kg
1p5C,WEU,copper,secondary,2090,0.981132338,kgco2e/kg
1p5C,WEU,copper,secondary,2100,0.979990944,kgco2e/kg
1p5C,WEU,glass,primary,2020,1.128042383,kgco2e/kg
1p5C,WEU,glass,primary,2025,1.1136197635,kgco2e/kg
1p5C,WEU,glass,primary,2030,0.895308392,kgco2e/kg
1p5C,WEU,glass,primary,2040,0.795093691,kgco2e/kg
1p5C,WEU,glass,primary,2050,0.747515566,kgco2e/kg
1p5C,WEU,glass,primary,2060,0.72113265,kgco2e/kg
1p5C,WEU,glass,primary,2070,0.728788002,kgco2e/kg
1p5C,WEU,glass,primary,2080,0.755912338,kgco2e/kg
1p5C,WEU,glass,primary,2090,0.770691698,kgco2e/kg
1p5C,WEU,glass,primary,2100,0.773585957,kgco2e/kg
1p5C,WEU,mortar,primary,2020,0.219366782,kgco2e/kg
1p5C,WEU,mortar,primary,2025,0.21786172450000002,kgco2e/kg
1p5C,WEU,mortar,primary,2030,0.17901792,kgco2e/kg
1p5C,WEU,mortar,primary,2040,0.117691314,kgco2e/kg
1p5C,WEU,mortar,primary,2050,0.084204459,kgco2e/kg
1p5C,WEU,mortar,primary,2060,0.036386904,kgco2e/kg
1p5C,WEU,mortar,primary,2070,0.035249515,kgco2e/kg
1p5C,WEU,mortar,primary,2080,0.034792042,kgco2e/kg
1p5C,WEU,mortar,primary,2090,0.034473232,kgco2e/kg
1p5C,WEU,mortar,primary,2100,0.034462163,kgco2e/kg
1p5C,WEU,plaster,primary,2020,0.907684029,kgco2e/kg
1p5C,WEU,plaster,primary,2025,0.896430422,kgco2e/kg
1p5C,WEU,plaster,primary,2030,0.721269119,kgco2e/kg
1p5C,WEU,plaster,primary,2040,0.628473152,kgco2e/kg
1p5C,WEU,plaster,primary,2050,0.583241173,kgco2e/kg
1p5C,WEU,plaster,primary,2060,0.54982831,kgco2e/kg
1p5C,WEU,plaster,primary,2070,0.555299729,kgco2e/kg
1p5C,WEU,plaster,primary,2080,0.575536345,kgco2e/kg
1p5C,WEU,plaster,primary,2090,0.586518466,kgco2e/kg
1p5C,WEU,plaster,primary,2100,0.588678313,kgco2e/kg
1p5C,WEU,steel,primary,2020,0.880637012,kgco2e/kg
1p5C,WEU,steel,primary,2025,0.8695784485,kgco2e/kg
1p5C,WEU,steel,primary,2030,0.699907136,kgco2e/kg
1p5C,WEU,steel,primary,2040,0.614488724,kgco2e/kg
1p5C,WEU,steel,primary,2050,0.573039968,kgco2e/kg
1p5C,WEU,steel,primary,2060,0.544990807,kgco2e/kg
1p5C,WEU,steel,primary,2070,0.550432356,kgco2e/kg
1p5C,WEU,steel,primary,2080,0.570650828,kgco2e/kg
1p5C,WEU,steel,primary,2090,0.581706625,kgco2e/kg
1p5C,WEU,steel,primary,2100,0.583892178,kgco2e/kg
1p5C,WEU,steel,secondary,2020,1.650324957,kgco2e/kg
1p5C,WEU,steel,secondary,2025,1.6368501035,kgco2e/kg
1p5C,WEU,steel,secondary,2030,1.16054612,kgco2e/kg
1p5C,WEU,steel,secondary,2040,1.023224243,kgco2e/kg
1p5C,WEU,steel,secondary,2050,0.990030314,kgco2e/kg
1p5C,WEU,steel,secondary,2060,0.977676894,kgco2e/kg
1p5C,WEU,steel,secondary,2070,0.97394825,kgco2e/kg
1p5C,WEU,steel,secondary,2080,0.986396537,kgco2e/kg
1p5C,WEU,steel,secondary,2090,0.981132338,kgco2e/kg
1p5C,WEU,steel,secondary,2100,0.979990944,kgco2e/kg
1p5C,WEU,wood,primary,2020,0.131523389,kgco2e/kg
1p5C,WEU,wood,primary,2025,0.129721068,kgco2e/kg
1p5C,WEU,wood,primary,2030,0.08090179,kgco2e/kg
1p5C,WEU,wood,primary,2040,0.063087695,kgco2e/kg
1p5C,WEU,wood,primary,2050,0.055835606,kgco2e/kg
1p5C,WEU,wood,primary,2060,0.05215935,kgco2e/kg
1p5C,WEU,wood,primary,2070,0.048932917,kgco2e/kg
1p5C,WEU,wood,primary,2080,0.048168347,kgco2e/kg
1p5C,WEU,wood,primary,2090,0.048048972,kgco2e/kg
1p5C,WEU,wood,primary,2100,0.048945219,kgco2e/kg
NPi,AFR,aluminum,primary,2020,11.21489795,kgco2e/kg
NPi,AFR,aluminum,primary,2025,11.983665084999998,kgco2e/kg
NPi,AFR,aluminum,primary,2030,12.75243222,kgco2e/kg
NPi,AFR,aluminum,primary,2040,13.45306543,kgco2e/kg
NPi,AFR,aluminum,primary,2050,11.65331219,kgco2e/kg
NPi,AFR,aluminum,primary,2060,11.21228402,kgco2e/kg
NPi,AFR,aluminum,primary,2070,10.82716796,kgco2e/kg
NPi,AFR,aluminum,primary,2080,10.74708504,kgco2e/kg
NPi,AFR,aluminum,primary,2090,10.94971758,kgco2e/kg
NPi,AFR,aluminum,primary,2100,10.87498728,kgco2e/kg
NPi,AFR,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,AFR,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,AFR,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,AFR,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,AFR,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,AFR,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,AFR,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,AFR,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,AFR,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,AFR,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,AFR,brick,primary,2020,0.255354211,kgco2e/kg
NPi,AFR,brick,primary,2025,0.25439529,kgco2e/kg
NPi,AFR,brick,primary,2030,0.253436369,kgco2e/kg
NPi,AFR,brick,primary,2040,0.252067884,kgco2e/kg
NPi,AFR,brick,primary,2050,0.249216103,kgco2e/kg
NPi,AFR,brick,primary,2060,0.242895938,kgco2e/kg
NPi,AFR,brick,primary,2070,0.23987142,kgco2e/kg
NPi,AFR,brick,primary,2080,0.238642208,kgco2e/kg
NPi,AFR,brick,primary,2090,0.236807362,kgco2e/kg
NPi,AFR,brick,primary,2100,0.23425449,kgco2e/kg
NPi,AFR,concrete,primary,2020,0.124062386,kgco2e/kg
NPi,AFR,concrete,primary,2025,0.1232993075,kgco2e/kg
NPi,AFR,concrete,primary,2030,0.122536229,kgco2e/kg
NPi,AFR,concrete,primary,2040,0.121329879,kgco2e/kg
NPi,AFR,concrete,primary,2050,0.119637623,kgco2e/kg
NPi,AFR,concrete,primary,2060,0.115385264,kgco2e/kg
NPi,AFR,concrete,primary,2070,0.1110971,kgco2e/kg
NPi,AFR,concrete,primary,2080,0.109408345,kgco2e/kg
NPi,AFR,concrete,primary,2090,0.108736603,kgco2e/kg
NPi,AFR,concrete,primary,2100,0.107563619,kgco2e/kg
NPi,AFR,copper,primary,2020,5.671664441,kgco2e/kg
NPi,AFR,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,AFR,copper,primary,2030,5.475735664,kgco2e/kg
NPi,AFR,copper,primary,2040,5.38231368,kgco2e/kg
NPi,AFR,copper,primary,2050,5.267540244,kgco2e/kg
NPi,AFR,copper,primary,2060,4.750599033,kgco2e/kg
NPi,AFR,copper,primary,2070,4.533265784,kgco2e/kg
NPi,AFR,copper,primary,2080,4.389493232,kgco2e/kg
NPi,AFR,copper,primary,2090,4.223916058,kgco2e/kg
NPi,AFR,copper,primary,2100,4.116363299,kgco2e/kg
NPi,AFR,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,AFR,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,AFR,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,AFR,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,AFR,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,AFR,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,AFR,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,AFR,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,AFR,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,AFR,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,AFR,glass,primary,2020,1.128042383,kgco2e/kg
NPi,AFR,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,AFR,glass,primary,2030,1.099197144,kgco2e/kg
NPi,AFR,glass,primary,2040,1.041731361,kgco2e/kg
NPi,AFR,glass,primary,2050,1.009979044,kgco2e/kg
NPi,AFR,glass,primary,2060,0.982933419,kgco2e/kg
NPi,AFR,glass,primary,2070,0.970526351,kgco2e/kg
NPi,AFR,glass,primary,2080,0.963779188,kgco2e/kg
NPi,AFR,glass,primary,2090,0.955943365,kgco2e/kg
NPi,AFR,glass,primary,2100,0.949564751,kgco2e/kg
NPi,AFR,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,AFR,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,AFR,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,AFR,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,AFR,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,AFR,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,AFR,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,AFR,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,AFR,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,AFR,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,AFR,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,AFR,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,AFR,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,AFR,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,AFR,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,AFR,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,AFR,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,AFR,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,AFR,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,AFR,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,AFR,steel,primary,2020,2.096990073,kgco2e/kg
NPi,AFR,steel,primary,2025,2.034599286,kgco2e/kg
NPi,AFR,steel,primary,2030,1.972208499,kgco2e/kg
NPi,AFR,steel,primary,2040,1.849030283,kgco2e/kg
NPi,AFR,steel,primary,2050,1.771275333,kgco2e/kg
NPi,AFR,steel,primary,2060,1.728816779,kgco2e/kg
NPi,AFR,steel,primary,2070,1.684291396,kgco2e/kg
NPi,AFR,steel,primary,2080,1.668024615,kgco2e/kg
NPi,AFR,steel,primary,2090,1.680798056,kgco2e/kg
NPi,AFR,steel,primary,2100,1.64161008,kgco2e/kg
NPi,AFR,steel,secondary,2020,1.224899869,kgco2e/kg
NPi,AFR,steel,secondary,2025,1.200297276,kgco2e/kg
NPi,AFR,steel,secondary,2030,1.175694683,kgco2e/kg
NPi,AFR,steel,secondary,2040,1.158019782,kgco2e/kg
NPi,AFR,steel,secondary,2050,1.122703942,kgco2e/kg
NPi,AFR,steel,secondary,2060,1.056691446,kgco2e/kg
NPi,AFR,steel,secondary,2070,1.007523365,kgco2e/kg
NPi,AFR,steel,secondary,2080,0.981234494,kgco2e/kg
NPi,AFR,steel,secondary,2090,0.97139697,kgco2e/kg
NPi,AFR,steel,secondary,2100,0.961848963,kgco2e/kg
NPi,AFR,wood,primary,2020,0.131523389,kgco2e/kg
NPi,AFR,wood,primary,2025,0.129721068,kgco2e/kg
NPi,AFR,wood,primary,2030,0.127918747,kgco2e/kg
NPi,AFR,wood,primary,2040,0.125486658,kgco2e/kg
NPi,AFR,wood,primary,2050,0.11884438,kgco2e/kg
NPi,AFR,wood,primary,2060,0.104256989,kgco2e/kg
NPi,AFR,wood,primary,2070,0.097023445,kgco2e/kg
NPi,AFR,wood,primary,2080,0.094039007,kgco2e/kg
NPi,AFR,wood,primary,2090,0.089948257,kgco2e/kg
NPi,AFR,wood,primary,2100,0.084017776,kgco2e/kg
NPi,CPA,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,CPA,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,CPA,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,CPA,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,CPA,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,CPA,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,CPA,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,CPA,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,CPA,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,CPA,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,CPA,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,CPA,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,CPA,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,CPA,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,CPA,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,CPA,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,CPA,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,CPA,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,CPA,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,CPA,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,CPA,brick,primary,2020,0.255354211,kgco2e/kg
NPi,CPA,brick,primary,2025,0.25439529,kgco2e/kg
NPi,CPA,brick,primary,2030,0.253436369,kgco2e/kg
NPi,CPA,brick,primary,2040,0.252067884,kgco2e/kg
NPi,CPA,brick,primary,2050,0.249216103,kgco2e/kg
NPi,CPA,brick,primary,2060,0.242895938,kgco2e/kg
NPi,CPA,brick,primary,2070,0.23987142,kgco2e/kg
NPi,CPA,brick,primary,2080,0.238642208,kgco2e/kg
NPi,CPA,brick,primary,2090,0.236807362,kgco2e/kg
NPi,CPA,brick,primary,2100,0.23425449,kgco2e/kg
NPi,CPA,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,CPA,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,CPA,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,CPA,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,CPA,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,CPA,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,CPA,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,CPA,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,CPA,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,CPA,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,CPA,copper,primary,2020,5.671664441,kgco2e/kg
NPi,CPA,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,CPA,copper,primary,2030,5.475735664,kgco2e/kg
NPi,CPA,copper,primary,2040,5.38231368,kgco2e/kg
NPi,CPA,copper,primary,2050,5.267540244,kgco2e/kg
NPi,CPA,copper,primary,2060,4.750599033,kgco2e/kg
NPi,CPA,copper,primary,2070,4.533265784,kgco2e/kg
NPi,CPA,copper,primary,2080,4.389493232,kgco2e/kg
NPi,CPA,copper,primary,2090,4.223916058,kgco2e/kg
NPi,CPA,copper,primary,2100,4.116363299,kgco2e/kg
NPi,CPA,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,CPA,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,CPA,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,CPA,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,CPA,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,CPA,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,CPA,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,CPA,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,CPA,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,CPA,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,CPA,glass,primary,2020,1.128042383,kgco2e/kg
NPi,CPA,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,CPA,glass,primary,2030,1.099197144,kgco2e/kg
NPi,CPA,glass,primary,2040,1.041731361,kgco2e/kg
NPi,CPA,glass,primary,2050,1.009979044,kgco2e/kg
NPi,CPA,glass,primary,2060,0.982933419,kgco2e/kg
NPi,CPA,glass,primary,2070,0.970526351,kgco2e/kg
NPi,CPA,glass,primary,2080,0.963779188,kgco2e/kg
NPi,CPA,glass,primary,2090,0.955943365,kgco2e/kg
NPi,CPA,glass,primary,2100,0.949564751,kgco2e/kg
NPi,CPA,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,CPA,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,CPA,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,CPA,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,CPA,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,CPA,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,CPA,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,CPA,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,CPA,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,CPA,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,CPA,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,CPA,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,CPA,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,CPA,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,CPA,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,CPA,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,CPA,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,CPA,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,CPA,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,CPA,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,CPA,steel,primary,2020,0.880637012,kgco2e/kg
NPi,CPA,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,CPA,steel,primary,2030,0.858519885,kgco2e/kg
NPi,CPA,steel,primary,2040,0.814925974,kgco2e/kg
NPi,CPA,steel,primary,2050,0.790561412,kgco2e/kg
NPi,CPA,steel,primary,2060,0.769424213,kgco2e/kg
NPi,CPA,steel,primary,2070,0.759651179,kgco2e/kg
NPi,CPA,steel,primary,2080,0.754380234,kgco2e/kg
NPi,CPA,steel,primary,2090,0.748247746,kgco2e/kg
NPi,CPA,steel,primary,2100,0.743160103,kgco2e/kg
NPi,CPA,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,CPA,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,CPA,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,CPA,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,CPA,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,CPA,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,CPA,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,CPA,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,CPA,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,CPA,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,CPA,wood,primary,2020,0.131523389,kgco2e/kg
NPi,CPA,wood,primary,2025,0.129721068,kgco2e/kg
NPi,CPA,wood,primary,2030,0.127918747,kgco2e/kg
NPi,CPA,wood,primary,2040,0.125486658,kgco2e/kg
NPi,CPA,wood,primary,2050,0.11884438,kgco2e/kg
NPi,CPA,wood,primary,2060,0.104256989,kgco2e/kg
NPi,CPA,wood,primary,2070,0.097023445,kgco2e/kg
NPi,CPA,wood,primary,2080,0.094039007,kgco2e/kg
NPi,CPA,wood,primary,2090,0.089948257,kgco2e/kg
NPi,CPA,wood,primary,2100,0.084017776,kgco2e/kg
NPi,EEU,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,EEU,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,EEU,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,EEU,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,EEU,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,EEU,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,EEU,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,EEU,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,EEU,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,EEU,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,EEU,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,EEU,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,EEU,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,EEU,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,EEU,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,EEU,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,EEU,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,EEU,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,EEU,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,EEU,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,EEU,brick,primary,2020,0.255354211,kgco2e/kg
NPi,EEU,brick,primary,2025,0.25439529,kgco2e/kg
NPi,EEU,brick,primary,2030,0.253436369,kgco2e/kg
NPi,EEU,brick,primary,2040,0.252067884,kgco2e/kg
NPi,EEU,brick,primary,2050,0.249216103,kgco2e/kg
NPi,EEU,brick,primary,2060,0.242895938,kgco2e/kg
NPi,EEU,brick,primary,2070,0.23987142,kgco2e/kg
NPi,EEU,brick,primary,2080,0.238642208,kgco2e/kg
NPi,EEU,brick,primary,2090,0.236807362,kgco2e/kg
NPi,EEU,brick,primary,2100,0.23425449,kgco2e/kg
NPi,EEU,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,EEU,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,EEU,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,EEU,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,EEU,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,EEU,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,EEU,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,EEU,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,EEU,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,EEU,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,EEU,copper,primary,2020,5.671664441,kgco2e/kg
NPi,EEU,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,EEU,copper,primary,2030,5.475735664,kgco2e/kg
NPi,EEU,copper,primary,2040,5.38231368,kgco2e/kg
NPi,EEU,copper,primary,2050,5.267540244,kgco2e/kg
NPi,EEU,copper,primary,2060,4.750599033,kgco2e/kg
NPi,EEU,copper,primary,2070,4.533265784,kgco2e/kg
NPi,EEU,copper,primary,2080,4.389493232,kgco2e/kg
NPi,EEU,copper,primary,2090,4.223916058,kgco2e/kg
NPi,EEU,copper,primary,2100,4.116363299,kgco2e/kg
NPi,EEU,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,EEU,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,EEU,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,EEU,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,EEU,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,EEU,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,EEU,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,EEU,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,EEU,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,EEU,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,EEU,glass,primary,2020,1.128042383,kgco2e/kg
NPi,EEU,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,EEU,glass,primary,2030,1.099197144,kgco2e/kg
NPi,EEU,glass,primary,2040,1.041731361,kgco2e/kg
NPi,EEU,glass,primary,2050,1.009979044,kgco2e/kg
NPi,EEU,glass,primary,2060,0.982933419,kgco2e/kg
NPi,EEU,glass,primary,2070,0.970526351,kgco2e/kg
NPi,EEU,glass,primary,2080,0.963779188,kgco2e/kg
NPi,EEU,glass,primary,2090,0.955943365,kgco2e/kg
NPi,EEU,glass,primary,2100,0.949564751,kgco2e/kg
NPi,EEU,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,EEU,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,EEU,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,EEU,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,EEU,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,EEU,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,EEU,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,EEU,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,EEU,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,EEU,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,EEU,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,EEU,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,EEU,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,EEU,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,EEU,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,EEU,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,EEU,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,EEU,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,EEU,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,EEU,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,EEU,steel,primary,2020,0.880637012,kgco2e/kg
