"","type","MESSAGE_R12","year","scenario","emission_factor","unit"
"1223","primary_mortar","WEU",2100,"image_ssp2_base",0.196304553839926,"kgco2e/kg"
"1224","primary_mortar","WEU",2100,"image_ssp2_rcp19",0.0344621626884628,"kgco2e/kg"
"1225","primary_plaster","AFR",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1226","primary_plaster","AFR",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1227","primary_plaster","AFR",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1228","primary_plaster","AFR",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1229","primary_plaster","AFR",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1230","primary_plaster","AFR",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1231","primary_plaster","AFR",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1232","primary_plaster","AFR",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1233","primary_plaster","AFR",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1234","primary_plaster","AFR",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1235","primary_plaster","AFR",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1236","primary_plaster","AFR",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1237","primary_plaster","AFR",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1238","primary_plaster","AFR",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1239","primary_plaster","AFR",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1240","primary_plaster","AFR",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1241","primary_plaster","AFR",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1242","primary_plaster","CHN",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1243","primary_plaster","CHN",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1244","primary_plaster","CHN",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1245","primary_plaster","CHN",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1246","primary_plaster","CHN",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1247","primary_plaster","CHN",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1248","primary_plaster","CHN",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1249","primary_plaster","CHN",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1250","primary_plaster","CHN",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1251","primary_plaster","CHN",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1252","primary_plaster","CHN",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1253","primary_plaster","CHN",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1254","primary_plaster","CHN",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1255","primary_plaster","CHN",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1256","primary_plaster","CHN",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1257","primary_plaster","CHN",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1258","primary_plaster","CHN",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1259","primary_plaster","EEU",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1260","primary_plaster","EEU",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1261","primary_plaster","EEU",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1262","primary_plaster","EEU",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1263","primary_plaster","EEU",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1264","primary_plaster","EEU",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1265","primary_plaster","EEU",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1266","primary_plaster","EEU",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1267","primary_plaster","EEU",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1268","primary_plaster","EEU",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1269","primary_plaster","EEU",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1270","primary_plaster","EEU",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1271","primary_plaster","EEU",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1272","primary_plaster","EEU",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1273","primary_plaster","EEU",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1274","primary_plaster","EEU",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1275","primary_plaster","EEU",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1276","primary_plaster","FSU",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1277","primary_plaster","FSU",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1278","primary_plaster","FSU",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1279","primary_plaster","FSU",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1280","primary_plaster","FSU",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1281","primary_plaster","FSU",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1282","primary_plaster","FSU",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1283","primary_plaster","FSU",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1284","primary_plaster","FSU",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1285","primary_plaster","FSU",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1286","primary_plaster","FSU",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1287","primary_plaster","FSU",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1288","primary_plaster","FSU",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1289","primary_plaster","FSU",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1290","primary_plaster","FSU",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1291","primary_plaster","FSU",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1292","primary_plaster","FSU",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1293","primary_plaster","LAM",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1294","primary_plaster","LAM",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1295","primary_plaster","LAM",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1296","primary_plaster","LAM",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1297","primary_plaster","LAM",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1298","primary_plaster","LAM",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1299","primary_plaster","LAM",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1300","primary_plaster","LAM",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1301","primary_plaster","LAM",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1302","primary_plaster","LAM",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1303","primary_plaster","LAM",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1304","primary_plaster","LAM",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1305","primary_plaster","LAM",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1306","primary_plaster","LAM",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1307","primary_plaster","LAM",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1308","primary_plaster","LAM",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1309","primary_plaster","LAM",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1310","primary_plaster","MEA",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1311","primary_plaster","MEA",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1312","primary_plaster","MEA",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1313","primary_plaster","MEA",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1314","primary_plaster","MEA",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1315","primary_plaster","MEA",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1316","primary_plaster","MEA",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1317","primary_plaster","MEA",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1318","primary_plaster","MEA",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1319","primary_plaster","MEA",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1320","primary_plaster","MEA",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1321","primary_plaster","MEA",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1322","primary_plaster","MEA",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1323","primary_plaster","MEA",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1324","primary_plaster","MEA",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1325","primary_plaster","MEA",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1326","primary_plaster","MEA",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1327","primary_plaster","NAM",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1328","primary_plaster","NAM",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1329","primary_plaster","NAM",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1330","primary_plaster","NAM",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1331","primary_plaster","NAM",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1332","primary_plaster","NAM",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1333","primary_plaster","NAM",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1334","primary_plaster","NAM",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1335","primary_plaster","NAM",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1336","primary_plaster","NAM",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1337","primary_plaster","NAM",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1338","primary_plaster","NAM",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1339","primary_plaster","NAM",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1340","primary_plaster","NAM",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1341","primary_plaster","NAM",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1342","primary_plaster","NAM",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1343","primary_plaster","NAM",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1344","primary_plaster","PAO",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1345","primary_plaster","PAO",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1346","primary_plaster","PAO",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1347","primary_plaster","PAO",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1348","primary_plaster","PAO",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1349","primary_plaster","PAO",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1350","primary_plaster","PAO",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1351","primary_plaster","PAO",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1352","primary_plaster","PAO",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1353","primary_plaster","PAO",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1354","primary_plaster","PAO",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1355","primary_plaster","PAO",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1356","primary_plaster","PAO",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1357","primary_plaster","PAO",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1358","primary_plaster","PAO",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1359","primary_plaster","PAO",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1360","primary_plaster","PAO",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1361","primary_plaster","PAS",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1362","primary_plaster","PAS",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1363","primary_plaster","PAS",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1364","primary_plaster","PAS",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1365","primary_plaster","PAS",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1366","primary_plaster","PAS",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1367","primary_plaster","PAS",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1368","primary_plaster","PAS",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1369","primary_plaster","PAS",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1370","primary_plaster","PAS",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1371","primary_plaster","PAS",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1372","primary_plaster","PAS",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1373","primary_plaster","PAS",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1374","primary_plaster","PAS",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1375","primary_plaster","PAS",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1376","primary_plaster","PAS",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1377","primary_plaster","PAS",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1378","primary_plaster","RCPA",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1379","primary_plaster","RCPA",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1380","primary_plaster","RCPA",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1381","primary_plaster","RCPA",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1382","primary_plaster","RCPA",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1383","primary_plaster","RCPA",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1384","primary_plaster","RCPA",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1385","primary_plaster","RCPA",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1386","primary_plaster","RCPA",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1387","primary_plaster","RCPA",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1388","primary_plaster","RCPA",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1389","primary_plaster","RCPA",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1390","primary_plaster","RCPA",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1391","primary_plaster","RCPA",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1392","primary_plaster","RCPA",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1393","primary_plaster","RCPA",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1394","primary_plaster","RCPA",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1395","primary_plaster","SAS",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1396","primary_plaster","SAS",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1397","primary_plaster","SAS",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1398","primary_plaster","SAS",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1399","primary_plaster","SAS",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1400","primary_plaster","SAS",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1401","primary_plaster","SAS",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1402","primary_plaster","SAS",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1403","primary_plaster","SAS",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1404","primary_plaster","SAS",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1405","primary_plaster","SAS",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1406","primary_plaster","SAS",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1407","primary_plaster","SAS",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1408","primary_plaster","SAS",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1409","primary_plaster","SAS",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1410","primary_plaster","SAS",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1411","primary_plaster","SAS",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1412","primary_plaster","WEU",2020,"image_ssp2_base",0.907684029470872,"kgco2e/kg"
"1413","primary_plaster","WEU",2030,"image_ssp2_base",0.885176815467904,"kgco2e/kg"
"1414","primary_plaster","WEU",2030,"image_ssp2_rcp19",0.721269119044406,"kgco2e/kg"
"1415","primary_plaster","WEU",2040,"image_ssp2_base",0.841361850987335,"kgco2e/kg"
"1416","primary_plaster","WEU",2040,"image_ssp2_rcp19",0.628473151711557,"kgco2e/kg"
"1417","primary_plaster","WEU",2050,"image_ssp2_base",0.816687669613535,"kgco2e/kg"
"1418","primary_plaster","WEU",2050,"image_ssp2_rcp19",0.583241173218075,"kgco2e/kg"
"1419","primary_plaster","WEU",2060,"image_ssp2_base",0.794590192956287,"kgco2e/kg"
"1420","primary_plaster","WEU",2060,"image_ssp2_rcp19",0.54982831038232,"kgco2e/kg"
"1421","primary_plaster","WEU",2070,"image_ssp2_base",0.784393741324948,"kgco2e/kg"
"1422","primary_plaster","WEU",2070,"image_ssp2_rcp19",0.555299728543744,"kgco2e/kg"
"1423","primary_plaster","WEU",2080,"image_ssp2_base",0.778910404544169,"kgco2e/kg"
"1424","primary_plaster","WEU",2080,"image_ssp2_rcp19",0.575536345058171,"kgco2e/kg"
"1425","primary_plaster","WEU",2090,"image_ssp2_base",0.772450747271682,"kgco2e/kg"
"1426","primary_plaster","WEU",2090,"image_ssp2_rcp19",0.586518466380024,"kgco2e/kg"
"1427","primary_plaster","WEU",2100,"image_ssp2_base",0.767100043368631,"kgco2e/kg"
"1428","primary_plaster","WEU",2100,"image_ssp2_rcp19",0.588678312871928,"kgco2e/kg"
"1429","primary_steel","AFR",2020,"image_ssp2_base",2.09699007278983,"kgco2e/kg"
"1430","primary_steel","AFR",2030,"image_ssp2_base",1.97220849869586,"kgco2e/kg"
"1431","primary_steel","AFR",2030,"image_ssp2_rcp19",1.5385131126954,"kgco2e/kg"
"1432","primary_steel","AFR",2040,"image_ssp2_base",1.84903028304284,"kgco2e/kg"
"1433","primary_steel","AFR",2040,"image_ssp2_rcp19",1.36654538865196,"kgco2e/kg"
"1434","primary_steel","AFR",2050,"image_ssp2_base",1.77127533271761,"kgco2e/kg"
"1435","primary_steel","AFR",2050,"image_ssp2_rcp19",1.32965803133044,"kgco2e/kg"
"1436","primary_steel","AFR",2060,"image_ssp2_base",1.72881677948535,"kgco2e/kg"
"1437","primary_steel","AFR",2060,"image_ssp2_rcp19",1.31183820353783,"kgco2e/kg"
"1438","primary_steel","AFR",2070,"image_ssp2_base",1.68429139637891,"kgco2e/kg"
"1439","primary_steel","AFR",2070,"image_ssp2_rcp19",1.31079472565903,"kgco2e/kg"
"1440","primary_steel","AFR",2080,"image_ssp2_base",1.66802461516975,"kgco2e/kg"
"1441","primary_steel","AFR",2080,"image_ssp2_rcp19",1.33535689808163,"kgco2e/kg"
"1442","primary_steel","AFR",2090,"image_ssp2_base",1.6807980562674,"kgco2e/kg"
"1443","primary_steel","AFR",2090,"image_ssp2_rcp19",1.4119552494941,"kgco2e/kg"
"1444","primary_steel","AFR",2100,"image_ssp2_base",1.64161007995297,"kgco2e/kg"
"1445","primary_steel","AFR",2100,"image_ssp2_rcp19",1.45475527921588,"kgco2e/kg"
"1446","primary_steel","CHN",2020,"image_ssp2_base",0.880637011769495,"kgco2e/kg"
"1447","primary_steel","CHN",2030,"image_ssp2_base",0.858519884815397,"kgco2e/kg"
"1448","primary_steel","CHN",2030,"image_ssp2_rcp19",0.699907135813842,"kgco2e/kg"
"1449","primary_steel","CHN",2040,"image_ssp2_base",0.814925974206866,"kgco2e/kg"
"1450","primary_steel","CHN",2040,"image_ssp2_rcp19",0.614488723880677,"kgco2e/kg"
"1451","primary_steel","CHN",2050,"image_ssp2_base",0.790561411586921,"kgco2e/kg"
"1452","primary_steel","CHN",2050,"image_ssp2_rcp19",0.573039967710902,"kgco2e/kg"
"1453","primary_steel","CHN",2060,"image_ssp2_base",0.769424212774861,"kgco2e/kg"
"1454","primary_steel","CHN",2060,"image_ssp2_rcp19",0.544990807018803,"kgco2e/kg"
"1455","primary_steel","CHN",2070,"image_ssp2_base",0.759651179498065,"kgco2e/kg"
"1456","primary_steel","CHN",2070,"image_ssp2_rcp19",0.550432355759344,"kgco2e/kg"
"1457","primary_steel","CHN",2080,"image_ssp2_base",0.754380233819922,"kgco2e/kg"
"1458","primary_steel","CHN",2080,"image_ssp2_rcp19",0.570650828256989,"kgco2e/kg"
"1459","primary_steel","CHN",2090,"image_ssp2_base",0.748247745643613,"kgco2e/kg"
"1460","primary_steel","CHN",2090,"image_ssp2_rcp19",0.581706624940323,"kgco2e/kg"
"1461","primary_steel","CHN",2100,"image_ssp2_base",0.743160103423421,"kgco2e/kg"
"1462","primary_steel","CHN",2100,"image_ssp2_rcp19",0.583892178275934,"kgco2e/kg"
"1463","primary_steel","EEU",2020,"image_ssp2_base",0.880637011769495,"kgco2e/kg"
"1464","primary_steel","EEU",2030,"image_ssp2_base",0.858519884815397,"kgco2e/kg"
"1465","primary_steel","EEU",2030,"image_ssp2_rcp19",0.699907135813842,"kgco2e/kg"
"1466","primary_steel","EEU",2040,"image_ssp2_base",0.814925974206866,"kgco2e/kg"
"1467","primary_steel","EEU",2040,"image_ssp2_rcp19",0.614488723880677,"kgco2e/kg"
"1468","primary_steel","EEU",2050,"image_ssp2_base",0.790561411586921,"kgco2e/kg"
"1469","primary_steel","EEU",2050,"image_ssp2_rcp19",0.573039967710902,"kgco2e/kg"
"1470","primary_steel","EEU",2060,"image_ssp2_base",0.769424212774861,"kgco2e/kg"
"1471","primary_steel","EEU",2060,"image_ssp2_rcp19",0.544990807018803,"kgco2e/kg"
"1472","primary_steel","EEU",2070,"image_ssp2_base",0.759651179498065,"kgco2e/kg"
"1473","primary_steel","EEU",2070,"image_ssp2_rcp19",0.550432355759344,"kgco2e/kg"
"1474","primary_steel","EEU",2080,"image_ssp2_base",0.754380233819922,"kgco2e/kg"
"1475","primary_steel","EEU",2080,"image_ssp2_rcp19",0.570650828256989,"kgco2e/kg"
"1476","primary_steel","EEU",2090,"image_ssp2_base",0.748247745643613,"kgco2e/kg"
"1477","primary_steel","EEU",2090,"image_ssp2_rcp19",0.581706624940323,"kgco2e/kg"
"1478","primary_steel","EEU",2100,"image_ssp2_base",0.743160103423421,"kgco2e/kg"
"1479","primary_steel","EEU",2100,"image_ssp2_rcp19",0.583892178275934,"kgco2e/kg"
"1480","primary_steel","FSU",2020,"image_ssp2_base",0.880637011769495,"kgco2e/kg"
"1481","primary_steel","FSU",2030,"image_ssp2_base",0.858519884815397,"kgco2e/kg"
"1482","primary_steel","FSU",2030,"image_ssp2_rcp19",0.699907135813842,"kgco2e/kg"
"1483","primary_steel","FSU",2040,"image_ssp2_base",0.814925974206866,"kgco2e/kg"
"1484","primary_steel","FSU",2040,"image_ssp2_rcp19",0.614488723880677,"kgco2e/kg"
"1485","primary_steel","FSU",2050,"image_ssp2_base",0.790561411586921,"kgco2e/kg"
"1486","primary_steel","FSU",2050,"image_ssp2_rcp19",0.573039967710902,"kgco2e/kg"
"1487","primary_steel","FSU",2060,"image_ssp2_base",0.769424212774861,"kgco2e/kg"
"1488","primary_steel","FSU",2060,"image_ssp2_rcp19",0.544990807018803,"kgco2e/kg"
"1489","primary_steel","FSU",2070,"image_ssp2_base",0.759651179498065,"kgco2e/kg"
"1490","primary_steel","FSU",2070,"image_ssp2_rcp19",0.550432355759344,"kgco2e/kg"
"1491","primary_steel","FSU",2080,"image_ssp2_base",0.754380233819922,"kgco2e/kg"
"1492","primary_steel","FSU",2080,"image_ssp2_rcp19",0.570650828256989,"kgco2e/kg"
"1493","primary_steel","FSU",2090,"image_ssp2_base",0.748247745643613,"kgco2e/kg"
"1494","primary_steel","FSU",2090,"image_ssp2_rcp19",0.581706624940323,"kgco2e/kg"
"1495","primary_steel","FSU",2100,"image_ssp2_base",0.743160103423421,"kgco2e/kg"
"1496","primary_steel","FSU",2100,"image_ssp2_rcp19",0.583892178275934,"kgco2e/kg"
"1497","primary_steel","LAM",2020,"image_ssp2_base",1.86375032989122,"kgco2e/kg"
"1498","primary_steel","LAM",2030,"image_ssp2_base",1.77071295180958,"kgco2e/kg"
"1499","primary_steel","LAM",2030,"image_ssp2_rcp19",1.39702199965006,"kgco2e/kg"
"1500","primary_steel","LAM",2040,"image_ssp2_base",1.63829780187687,"kgco2e/kg"
"1501","primary_steel","LAM",2040,"image_ssp2_rcp19",1.17162780752382,"kgco2e/kg"
"1502","primary_steel","LAM",2050,"image_ssp2_base",1.62767286917616,"kgco2e/kg"
"1503","primary_steel","LAM",2050,"image_ssp2_rcp19",1.08934061786139,"kgco2e/kg"
"1504","primary_steel","LAM",2060,"image_ssp2_base",1.58160932937796,"kgco2e/kg"
"1505","primary_steel","LAM",2060,"image_ssp2_rcp19",1.08463907226402,"kgco2e/kg"
"1506","primary_steel","LAM",2070,"image_ssp2_base",1.55094341878166,"kgco2e/kg"
"1507","primary_steel","LAM",2070,"image_ssp2_rcp19",1.07321084115597,"kgco2e/kg"
"1508","primary_steel","LAM",2080,"image_ssp2_base",1.50432739516328,"kgco2e/kg"
"1509","primary_steel","LAM",2080,"image_ssp2_rcp19",1.14689640331688,"kgco2e/kg"
"1510","primary_steel","LAM",2090,"image_ssp2_base",1.49983518877185,"kgco2e/kg"
"1511","primary_steel","LAM",2090,"image_ssp2_rcp19",1.17404469994768,"kgco2e/kg"
